Kmeans ID,Depth,Used Time Since Start(us)
0,0,20283
1,1,21753
2,2,22014
3,2,22244
4,2,22548
5,2,22765
6,2,22876
7,2,23046
8,1,26987
9,2,27801
10,3,28087
11,3,28212
12,3,28354
13,2,28633
14,2,29072
15,2,29653
16,3,29835
17,3,30010
18,2,30445
19,2,30700
20,2,31281
21,3,31393
22,3,31519
23,3,31695
24,2,32251
25,3,32403
26,3,32529
27,1,34702
28,2,34849
29,2,35133
30,2,35441
31,3,35559
32,2,35773
33,2,36132
34,3,36250
35,2,36441
36,2,36798
37,2,37119
38,3,37266
39,1,39392
40,2,39564
41,2,40189
42,3,40313
43,3,40434
44,3,40592
45,2,41083
46,3,41218
47,3,41323
48,2,41569
49,2,41765
50,2,41889
51,2,42075
52,2,42189
53,1,44623
54,2,45246
55,3,45397
56,2,45809
57,2,45916
58,2,46263
59,2,46568
60,2,46871
61,2,46988
62,2,47232
63,1,49455
64,2,50242
65,3,50472
66,3,50742
67,2,50929
68,2,51109
69,2,51316
70,2,51495
71,2,51658
72,2,51805
73,2,52215
74,3,52341
75,3,52462
76,1,54959
77,2,55536
78,3,55799
79,3,55908
80,2,56709
81,3,56909
82,3,57130
83,3,57238
84,2,57392
85,2,57667
86,2,57801
87,2,58262
88,3,58378
89,3,58508
90,1,60841
91,2,61449
92,3,61597
93,3,61721
94,3,61833
95,2,62201
96,2,62439
97,2,62630
98,2,62865
99,2,63345
100,3,63486
101,2,63639
