Kmeans ID,Depth,Construction(us)
0,0,20283
1,1,1470
2,2,261
3,2,230
4,2,304
5,2,217
6,2,111
7,2,170
8,1,3941
9,2,814
10,3,286
11,3,125
12,3,142
13,2,279
14,2,439
15,2,581
16,3,182
17,3,175
18,2,435
19,2,255
20,2,581
21,3,112
22,3,126
23,3,176
24,2,556
25,3,152
26,3,126
27,1,2173
28,2,147
29,2,284
30,2,308
31,3,118
32,2,214
33,2,359
34,3,118
35,2,191
36,2,357
37,2,321
38,3,147
39,1,2126
40,2,172
41,2,625
42,3,124
43,3,121
44,3,158
45,2,491
46,3,135
47,3,105
48,2,246
49,2,196
50,2,124
51,2,186
52,2,114
53,1,2434
54,2,623
55,3,151
56,2,412
57,2,107
58,2,347
59,2,305
60,2,303
61,2,117
62,2,244
63,1,2223
64,2,787
65,3,230
66,3,270
67,2,187
68,2,180
69,2,207
70,2,179
71,2,163
72,2,147
73,2,410
74,3,126
75,3,121
76,1,2497
77,2,577
78,3,263
79,3,109
80,2,801
81,3,200
82,3,221
83,3,108
84,2,154
85,2,275
86,2,134
87,2,461
88,3,116
89,3,130
90,1,2333
91,2,608
92,3,148
93,3,124
94,3,112
95,2,368
96,2,238
97,2,191
98,2,235
99,2,480
100,3,141
101,2,153
