Kmeans ID,Depth,Construction(us)
0,0,20236
1,1,5094
2,2,560
3,3,111
4,2,545
5,3,107
6,3,115
7,2,543
8,3,121
9,3,177
10,2,585
11,3,125
12,2,521
13,3,116
14,3,108
15,2,160
16,2,403
17,2,1781
18,3,139
19,3,266
20,3,252
21,3,322
22,4,123
23,3,145
24,3,174
25,3,341
26,4,116
27,3,198
28,1,2408
29,2,227
30,2,500
31,3,160
32,2,433
33,2,237
34,2,486
35,2,171
36,2,251
37,2,209
38,1,1477
39,2,381
40,3,124
41,3,112
42,2,368
43,2,149
44,2,131
45,2,259
46,1,4491
47,2,846
48,3,134
49,3,138
50,3,188
51,3,116
52,2,398
53,2,539
54,3,178
55,2,150
56,2,479
57,2,1074
58,3,375
59,3,173
60,3,129
61,3,109
62,3,135
63,2,609
64,3,159
65,3,156
66,2,449
67,1,1228
68,2,287
69,2,294
70,2,303
71,2,113
72,2,129
73,2,124
74,1,2080
75,2,378
76,2,162
77,2,213
78,2,539
79,3,139
80,3,114
81,2,508
82,3,163
83,2,161
84,1,1429
85,2,362
86,3,137
87,2,210
88,2,137
89,2,146
90,2,349
91,3,117
92,1,964
93,2,435
94,3,118
95,2,172
96,2,111
97,2,133
