Kmeans ID,Depth,Construction(us)
0,0,327191
1,1,42771
2,2,6314
3,3,1705
4,4,345
5,5,114
6,4,399
7,4,252
8,4,288
9,4,172
10,4,125
11,4,149
12,3,675
13,4,131
14,4,111
15,4,114
16,4,150
17,3,843
18,4,172
19,4,146
20,4,200
21,4,125
22,3,483
23,4,111
24,3,609
25,4,113
26,4,124
27,3,332
28,3,748
29,4,219
30,4,202
31,3,1016
32,4,166
33,4,133
34,4,185
35,4,188
36,4,147
37,2,8174
38,3,767
39,4,123
40,4,107
41,4,166
42,3,1773
43,4,305
44,4,290
45,4,281
46,4,361
47,4,183
48,4,170
49,4,145
50,3,1048
51,4,120
52,4,266
53,4,170
54,4,212
55,4,194
56,3,1224
57,4,395
58,4,264
59,4,135
60,4,158
61,4,108
62,3,623
63,4,122
64,4,139
65,3,1376
66,4,183
67,4,287
68,4,108
69,4,189
70,4,206
71,4,179
72,4,124
73,4,128
74,3,828
75,4,119
76,4,159
77,4,134
78,3,584
79,4,193
80,4,128
81,4,125
82,2,3453
83,3,850
84,4,152
85,4,106
86,4,124
87,4,195
88,3,557
89,4,145
90,4,119
91,3,180
92,3,371
93,3,462
94,3,984
95,4,201
96,4,138
97,4,188
98,4,139
99,2,7213
100,3,1365
101,4,202
102,4,227
103,4,356
104,4,158
105,4,190
106,4,106
107,3,1222
108,4,219
109,4,339
110,4,139
111,4,139
112,4,238
113,3,928
114,4,259
115,4,149
116,4,179
117,3,928
118,4,179
119,4,121
120,4,128
121,4,207
122,3,1055
123,4,163
124,4,237
125,4,138
126,4,187
127,4,177
128,3,400
129,3,461
130,4,135
131,3,872
132,4,134
133,4,184
134,4,122
135,4,105
136,4,200
137,2,2096
138,3,296
139,3,354
140,3,293
141,3,384
142,3,145
143,3,241
144,3,220
145,3,192
146,2,3895
147,3,590
148,4,136
149,3,498
150,4,121
151,3,376
152,3,158
153,3,640
154,4,191
155,4,125
156,4,109
157,3,423
158,4,119
159,3,705
160,4,124
161,4,151
162,3,541
163,4,150
164,4,119
165,2,6024
166,3,1244
167,4,118
168,4,264
169,4,416
170,4,203
171,4,128
172,3,1400
173,4,241
174,4,323
175,4,254
176,4,320
177,4,113
178,3,1051
179,4,123
180,4,238
181,4,146
182,4,136
183,4,181
184,3,253
185,3,505
186,4,111
187,3,866
188,4,289
189,4,167
190,4,141
191,4,167
192,3,675
193,4,176
194,4,134
195,4,107
196,2,5094
197,3,1300
198,4,274
199,4,162
200,4,226
201,4,163
202,4,121
203,4,209
204,4,108
205,3,867
206,4,220
207,4,142
208,4,114
209,4,123
210,3,419
211,3,528
212,4,155
213,3,664
214,4,109
215,4,107
216,4,114
217,4,111
218,4,108
219,3,435
220,4,113
221,3,516
222,4,173
223,4,138
224,3,432
225,1,46154
226,2,10181
227,3,1215
228,4,128
229,4,255
230,4,168
231,4,312
232,4,157
233,4,122
234,3,1899
235,4,224
236,4,185
237,4,392
238,4,222
239,4,268
240,4,513
241,5,130
242,5,124
243,5,109
244,3,709
245,4,143
246,4,158
247,3,2177
248,4,301
249,4,122
250,4,171
251,4,147
252,4,306
253,4,434
254,4,380
255,4,318
256,5,110
257,3,644
258,4,129
259,4,111
260,3,1031
261,4,108
262,4,228
263,4,135
264,4,179
265,4,114
266,4,171
267,3,959
268,4,194
269,4,107
270,4,215
271,4,133
272,3,1560
273,4,143
274,4,262
275,4,150
276,4,212
277,4,255
278,4,135
279,4,283
280,4,109
281,2,4873
282,3,520
283,4,120
284,3,415
285,4,120
286,3,692
287,4,147
288,4,185
289,3,384
290,3,971
291,4,184
292,4,146
293,4,173
294,4,154
295,4,190
296,4,158
297,3,600
298,4,123
299,4,118
300,4,135
301,3,530
302,4,136
303,4,132
304,3,813
305,4,157
306,4,157
307,4,121
308,4,154
309,2,6043
310,3,567
311,4,122
312,3,335
313,3,778
314,4,113
315,4,135
316,4,153
317,4,110
318,3,618
319,4,153
320,4,179
321,3,1498
322,4,197
323,4,122
