Kmeans ID,Depth,Used Time Since Start(us)
0,0,326985
1,1,377175
2,2,384153
3,3,385341
4,4,385525
5,4,385752
6,4,385923
7,4,386083
8,4,386268
9,4,386379
10,3,387697
11,4,387886
12,4,388141
13,4,388344
14,4,388613
15,4,388730
16,4,388845
17,3,389624
18,4,389742
19,4,389865
20,4,390055
21,3,391010
22,4,391203
23,4,391432
24,4,391622
25,3,392239
26,4,392382
27,3,392886
28,4,393008
29,4,393150
30,4,393291
31,3,394280
32,4,394432
33,4,394654
34,4,394785
35,4,394938
36,4,395083
37,3,395768
38,4,395936
39,4,396122
40,2,406033
41,3,408336
42,4,408476
43,4,409079
44,5,409206
45,5,409320
46,5,409428
47,4,409967
48,4,410145
49,4,410349
50,4,410624
51,4,410962
52,3,413224
53,4,413400
54,4,413676
55,4,414014
56,5,414122
57,4,414474
58,4,415150
59,5,415261
60,5,415395
61,5,415558
62,4,415692
63,4,415906
64,4,416031
65,3,416735
66,4,416853
67,4,417019
68,4,417150
69,3,418693
70,4,418859
71,4,419233
72,5,419354
73,4,419587
74,4,419775
75,4,419993
76,4,420314
77,4,420426
78,3,421080
79,4,421322
80,4,421466
81,3,421927
82,4,422055
83,4,422180
84,3,422654
85,3,424202
86,4,424742
87,5,424875
88,4,425099
89,4,425330
90,4,425543
91,4,425730
92,2,430894
93,3,431598
94,4,431753
95,4,431883
96,3,432198
97,3,433242
98,4,433491
99,4,433628
100,4,433880
101,4,434001
102,4,434135
103,3,435250
104,4,435429
105,4,435644
106,4,435825
107,4,435939
108,4,436107
109,4,436221
110,3,436708
111,4,436857
112,3,437212
113,3,437879
114,4,438041
115,4,438175
116,4,438360
117,3,438877
118,4,438987
119,2,444940
120,3,445889
121,4,446095
122,4,446201
123,4,446338
124,4,446549
125,3,447811
126,4,447978
127,4,448329
128,4,448502
129,4,448844
130,4,448948
131,3,449922
132,4,450150
133,4,450341
134,4,450485
135,4,450617
136,3,451127
137,4,451296
138,3,451496
139,3,452910
140,4,453204
141,4,453451
142,4,453566
143,4,453672
144,4,453865
145,4,454091
146,4,454253
147,3,454660
148,4,454766
149,3,455055
150,2,460909
151,3,461230
152,4,461347
153,3,461780
154,4,461891
155,3,463190
156,4,463401
157,4,463607
158,4,463879
159,4,464003
160,4,464186
161,4,464319
162,3,464426
163,3,465445
164,4,465612
165,4,465723
166,4,465991
167,4,466160
168,4,466268
169,3,467040
170,4,467226
171,4,467363
172,4,467541
173,4,467693
174,3,469016
175,4,469288
176,4,469482
177,4,469619
178,4,469753
179,4,469874
180,4,470204
181,3,470827
182,4,470952
183,4,471073
184,4,471180
185,2,479970
186,3,482488
187,4,482884
188,4,483303
189,5,483467
190,4,483676
191,4,483853
192,4,484204
193,4,484381
194,4,484699
195,4,485215
196,5,485325
197,5,485440
198,3,487145
199,4,487525
200,4,487684
201,4,487861
202,4,488059
203,4,488309
204,4,488447
205,4,488615
206,4,488864
207,3,489748
208,4,489930
209,4,490133
210,4,490256
211,3,491318
212,4,491558
213,4,491718
214,4,491831
215,4,492024
216,4,492164
217,3,493006
218,4,493145
219,4,493257
220,4,493381
221,4,493501
222,4,493667
223,3,494020
224,3,494837
225,4,495000
226,4,495196
227,4,495324
228,4,495468
229,3,496159
230,4,496330
231,4,496442
232,4,496556
233,2,498870
234,3,499295
235,3,499838
236,4,499952
237,3,500098
238,3,500453
239,3,500882
240,3,501014
241,3,501228
242,2,505361
243,3,506040
244,4,506179
245,4,506334
246,4,506451
247,3,507032
248,4,507183
249,4,507294
250,3,507978
251,4,508112
252,4,508228
253,4,508341
254,3,508806
255,3,509443
256,4,509561
257,4,509705
258,3,510103
259,3,510537
260,4,510649
261,3,510978
262,1,548394
263,2,550910
264,3,551064
265,3,551578
266,4,551734
267,4,551866
268,3,551987
269,3,552688
270,4,552795
271,4,552995
272,4,553107
273,3,553512
274,3,554039
275,4,554150
276,4,554261
277,2,556585
278,3,556896
279,3,557228
280,3,557473
281,3,557659
282,3,558193
283,4,558332
284,4,558467
285,3,558882
286,3,559120
287,2,565325
288,3,566662
289,4,566898
290,4,567029
291,4,567189
292,4,567368
293,4,567521
294,4,567660
295,4,567796
296,4,568010
297,3,569023
298,4,569348
299,4,569537
300,4,569669
301,4,569793
302,3,571132
303,4,571421
304,4,571609
305,4,571871
306,4,572016
307,4,572183
308,4,572322
309,3,572884
310,3,573646
311,4,573777
312,4,573896
313,4,574020
314,3,574462
315,3,575112
316,4,575248
317,4,575371
318,4,575529
319,3,575726
320,2,583414
321,3,584783
322,4,584973
323,4,585241
324,4,585450
325,4,585690
326,4,585929
327,4,586074
328,3,587081
329,4,587363
330,4,587496
331,4,587603
332,4,587767
333,4,587921
334,4,588048
335,3,588678
336,4,588798
337,4,588909
338,3,589745
339,4,589988
340,4,590100
341,4,590320
342,4,590432
343,3,591452
344,4,591708
345,4,592114
346,4,592238
347,4,592352
348,3,593300
349,4,593440
350,4,593570
351,4,593821
352,3,594533
353,4,594650
354,4,594774
355,3,595931
356,4,596144
357,4,596318
358,4,596513
359,4,596629
360,4,596776
361,4,596948
362,2,602935
363,3,604033
364,4,604233
365,4,604358
366,4,604546
367,4,604723
368,4,604877
369,4,605000
370,3,605929
371,4,606049
372,4,606167
373,4,606325
374,4,606524
375,3,606848
376,3,607089
377,3,607824
