Kmeans ID,Depth,Used Time Since Start(us)
0,0,810825
1,1,939961
2,2,957336
3,3,960259
4,4,960721
5,4,961410
6,5,961531
7,5,961712
8,5,961822
9,5,961935
10,4,962452
11,5,962569
12,4,962930
13,4,963193
14,4,963455
15,4,963726
16,3,965994
17,4,966407
18,4,966878
19,5,966993
20,4,967252
21,4,967456
22,4,967705
23,4,967921
24,4,968144
25,4,968401
26,3,970027
27,4,970324
28,4,970659
29,4,970848
30,4,971205
31,4,971421
32,4,971535
33,3,973578
34,4,973833
35,4,974181
36,4,974587
37,5,974700
38,4,975198
39,5,975341
40,4,975471
41,4,975714
42,4,975834
43,3,976834
44,4,977145
45,4,977340
46,4,977557
47,4,977700
48,3,981358
49,4,981947
50,5,982072
51,4,982905
52,5,983046
53,5,983182
54,5,983351
55,5,983541
56,4,983864
57,4,984649
58,5,984803
59,5,984910
60,5,985099
61,5,985210
62,4,985674
63,5,985782
64,5,985902
65,4,986376
66,5,986570
67,4,986793
68,3,987488
69,4,987613
70,4,987727
71,4,987845
72,4,987966
73,3,991080
74,4,991793
75,5,991945
76,5,992052
77,5,992197
78,5,992328
79,4,992558
80,4,992767
81,4,993016
82,4,993507
83,4,993810
84,4,994325
85,5,994457
86,5,994568
87,4,995008
88,5,995156
89,2,1011100
90,3,1017524
91,4,1018448
92,5,1018730
93,5,1018894
94,5,1019107
95,4,1020464
96,5,1020740
97,5,1020986
98,5,1021350
99,5,1021514
100,4,1022245
101,5,1022397
102,5,1022607
103,4,1023879
104,5,1024087
105,5,1024194
106,5,1024346
107,5,1024493
108,5,1024694
109,5,1024989
110,4,1025454
111,5,1025598
112,4,1026132
113,5,1026256
114,5,1026364
115,4,1027085
116,5,1027221
117,5,1027351
118,5,1027478
119,4,1027870
120,3,1032097
121,4,1032641
122,5,1032752
123,5,1032908
124,4,1033224
125,4,1034056
126,5,1034277
127,5,1034392
128,5,1034590
129,4,1035206
130,5,1035314
131,5,1035427
132,4,1035586
133,4,1036127
134,5,1036234
135,5,1036345
136,4,1037092
137,5,1037208
138,5,1037376
139,5,1037516
140,5,1037641
141,4,1038091
142,3,1038415
143,3,1038957
144,4,1039117
145,4,1039230
146,3,1039784
147,4,1039908
148,4,1040036
149,3,1040301
150,3,1043329
151,4,1043747
152,4,1044169
153,4,1044791
154,5,1044933
155,5,1045041
156,5,1045148
157,4,1045488
158,4,1045679
159,4,1045983
160,4,1046229
161,4,1046684
162,5,1046812
163,5,1046932
164,3,1047739
165,4,1047902
166,4,1048055
167,4,1048200
168,4,1048319
169,2,1074879
170,3,1080247
171,4,1081000
172,5,1081163
173,5,1081335
174,5,1081461
175,5,1081585
176,4,1081814
177,4,1082871
