Kmeans ID,Depth,Construction(us)
0,0,327031
1,1,49087
2,2,5198
3,3,1072
4,4,264
5,4,201
6,4,183
7,4,169
8,3,1144
9,4,139
10,4,217
11,4,120
12,4,186
13,4,127
14,4,181
15,3,538
16,4,137
17,4,115
18,3,172
19,3,395
20,3,617
21,4,107
22,3,1254
23,4,358
24,4,219
25,4,108
26,4,161
27,4,219
28,2,13312
29,3,2058
30,4,527
31,5,174
32,4,209
33,4,216
34,4,122
35,4,190
36,4,260
37,4,320
38,4,255
39,3,1523
40,4,330
41,4,263
42,4,287
43,4,188
44,4,134
45,4,197
46,3,1958
47,4,137
48,4,473
49,4,492
50,5,132
51,4,173
52,4,212
53,4,172
54,4,330
55,3,1793
56,4,269
57,4,164
58,4,149
59,4,164
60,4,189
61,4,242
62,4,309
63,4,325
64,3,1539
65,4,242
66,4,265
67,4,193
68,4,203
69,4,113
70,4,255
71,4,223
72,3,1836
73,4,387
74,5,116
75,4,237
76,4,384
77,4,199
78,4,137
79,4,225
80,4,133
81,4,151
82,3,975
83,4,193
84,4,168
85,4,177
86,4,121
87,3,1677
88,4,283
89,4,157
90,4,278
91,4,335
92,4,281
93,4,209
94,2,6733
95,3,757
96,4,179
97,4,117
98,4,139
99,3,503
100,4,137
101,4,119
102,3,1057
103,4,167
104,4,235
105,4,175
106,4,138
107,4,108
108,3,1259
109,4,303
110,4,112
111,4,246
112,4,290
113,3,1449
114,4,351
115,4,238
116,4,378
117,4,160
118,4,115
119,4,122
120,3,1134
121,4,304
122,4,177
123,4,133
124,4,277
125,3,391
126,4,111
127,3,260
128,2,9519
129,3,2389
130,4,623
131,5,142
132,5,194
133,5,148
134,4,333
135,4,493
136,4,117
137,4,222
138,4,178
139,4,130
140,4,315
141,3,1720
142,4,404
143,4,189
144,4,365
145,4,393
146,4,248
147,3,1863
148,4,509
149,5,146
150,4,575
151,5,116
152,5,108
153,5,138
154,4,202
155,4,153
156,4,253
157,3,1131
158,4,163
159,4,159
160,4,236
161,4,130
162,4,140
163,4,121
164,4,130
165,3,1167
166,4,300
167,4,118
168,4,177
169,4,244
170,4,232
171,3,315
172,3,370
173,3,643
174,4,209
175,4,117
176,2,2738
177,3,484
178,4,122
179,3,373
180,3,316
181,3,388
182,3,452
183,3,239
184,3,262
185,3,310
186,2,3164
187,3,505
188,3,473
189,4,141
190,3,374
191,3,526
192,4,118
193,3,393
194,3,380
195,3,288
196,3,231
197,2,3454
198,3,378
199,4,137
200,3,448
201,3,485
202,3,460
203,3,191
204,3,343
205,3,344
206,3,890
207,4,112
208,4,190
209,4,110
210,4,171
211,2,4660
212,3,1141
213,4,110
214,4,168
215,4,134
216,4,154
217,4,237
218,4,183
219,3,703
220,4,197
221,4,150
222,4,172
223,4,127
224,3,488
225,4,111
226,3,300
227,3,901
228,4,124
229,4,250
230,4,191
231,3,578
232,4,131
233,3,219
234,3,397
235,1,37916
236,2,10395
237,3,1858
238,4,437
239,4,253
240,4,420
241,5,128
242,4,352
243,4,120
244,4,114
245,4,201
246,3,1032
247,4,224
248,4,167
249,4,161
250,4,176
251,3,1100
252,4,254
253,4,217
254,4,270
255,3,844
256,4,131
257,4,137
258,4,126
259,4,174
260,4,139
261,3,1293
262,4,305
263,4,135
264,4,301
265,4,153
266,4,158
267,3,984
268,4,156
269,4,276
270,4,117
271,4,122
272,4,150
273,3,1443
274,4,227
275,4,313
276,4,155
277,4,116
278,4,161
279,4,241
280,4,168
281,3,1923
