Kmeans ID,Depth,Used Time Since Start(us)
0,0,20311
1,1,24503
2,2,25271
3,3,25443
4,3,25599
5,3,25800
6,2,26910
7,3,27086
8,3,27279
9,3,27428
10,3,27663
11,3,27774
12,2,28093
13,2,28564
14,2,28878
15,2,29456
16,3,29581
17,3,29695
18,2,30065
19,3,30180
20,2,30308
21,1,31721
22,2,31914
23,2,32119
24,2,32267
25,2,32419
26,2,32633
27,2,32890
28,2,33157
29,1,35375
30,2,35845
31,3,36018
32,2,36235
33,2,36361
34,2,36873
35,3,37021
36,3,37132
37,2,37343
38,2,37497
39,2,37757
40,2,38062
41,1,39658
42,2,40006
43,2,40387
44,3,40497
45,2,40666
46,2,40927
47,2,41144
48,2,41258
49,1,44111
50,2,44612
51,3,44793
52,2,45108
53,2,45309
54,2,45665
55,2,46128
56,3,46269
57,2,46537
58,2,47027
59,3,47204
60,3,47320
61,2,47462
62,1,50423
63,2,50874
64,2,51141
65,2,51391
66,2,51813
67,2,52320
68,3,52517
69,3,52634
70,2,52839
71,2,53603
72,3,53824
73,3,53933
74,3,54051
75,1,56435
76,2,56829
77,2,57311
78,2,57860
79,3,58001
80,3,58130
81,2,58279
82,2,58407
83,2,58595
84,2,59014
85,3,59123
86,1,60924
87,2,61089
88,2,61374
89,2,61515
90,2,61945
91,3,62109
92,2,62311
93,2,62473
94,2,62838
95,3,63014
