Kmeans ID,Depth,Construction(us)
0,0,325613
1,1,30026
2,2,8892
3,3,1383
4,4,288
5,4,263
6,4,120
7,4,129
8,4,181
9,4,173
10,4,117
11,4,144
12,3,1741
13,4,135
14,4,242
15,4,296
16,4,334
17,4,230
18,4,200
19,4,216
20,4,116
21,3,871
22,4,189
23,4,105
24,4,117
25,4,182
26,4,188
27,3,292
28,3,1586
29,4,355
30,4,181
31,4,177
32,4,208
33,4,304
34,4,164
35,3,567
36,4,139
37,4,150
38,3,828
39,4,120
40,4,231
41,4,143
42,4,162
43,3,1716
44,4,323
45,4,331
46,5,118
47,4,346
48,5,115
49,4,128
50,4,290
51,4,169
52,2,3412
53,3,506
54,4,134
55,3,907
56,4,179
57,4,238
58,4,169
59,4,124
60,3,368
61,3,332
62,3,276
63,3,366
64,3,275
65,3,424
66,2,2577
67,3,228
68,3,813
69,4,140
70,4,144
71,4,244
72,3,207
73,3,116
74,3,162
75,3,722
76,4,124
77,4,118
78,4,180
79,3,209
80,2,5308
81,3,1045
82,4,248
83,4,203
84,4,106
85,4,199
86,3,622
87,4,125
88,3,608
89,4,165
90,4,232
91,3,589
92,4,205
93,4,117
94,3,1273
95,4,297
96,4,259
97,4,110
98,4,212
99,4,148
100,4,191
101,3,255
102,3,469
103,4,124
104,3,496
105,4,116
106,2,889
107,3,214
108,3,161
109,3,108
110,3,157
111,3,121
112,2,4835
113,3,161
114,3,1422
115,4,341
116,4,140
117,4,166
118,4,222
119,4,214
120,4,261
121,3,1009
122,4,239
123,4,245
124,4,115
125,4,133
126,4,118
127,3,158
128,3,629
129,4,159
130,4,106
131,4,114
132,3,250
133,3,1110
134,4,273
135,4,186
136,4,201
137,4,116
138,4,110
139,3,182
140,2,3036
141,3,188
142,3,214
143,3,771
144,4,124
145,4,212
146,4,132
147,4,111
148,3,292
149,3,166
150,3,935
151,4,122
152,4,146
153,4,295
154,4,186
155,3,317
156,3,157
157,2,1038
158,3,243
159,3,164
160,3,274
161,3,144
162,1,21962
163,2,5076
164,3,842
165,4,192
166,4,155
167,4,132
168,4,123
169,3,1353
170,4,252
171,4,233
172,4,369
173,4,250
174,3,600
175,4,141
176,4,145
177,3,204
178,3,653
179,4,145
180,4,124
181,4,120
182,3,339
183,3,951
184,4,182
185,4,222
186,4,160
187,4,173
188,3,231
189,2,4395
190,3,1267
191,4,306
192,4,112
193,4,235
194,4,172
195,4,151
196,4,147
197,3,459
198,4,182
199,4,110
200,3,538
201,4,121
202,4,134
203,3,804
204,4,207
205,4,239
206,3,334
207,3,378
208,4,122
209,3,645
210,4,134
211,4,108
212,4,138
213,2,2240
214,3,493
215,3,375
216,3,115
217,3,149
218,3,461
219,4,141
220,3,384
221,3,318
222,2,3055
223,3,606
224,4,122
225,3,467
226,3,403
227,3,647
228,4,149
229,4,132
230,3,112
231,3,354
232,3,196
233,3,381
234,2,952
235,3,289
236,3,167
237,3,136
238,3,146
239,2,1371
240,3,247
241,3,228
242,3,160
243,3,226
244,3,164
245,3,196
246,2,3973
247,3,864
248,4,119
249,4,187
250,4,175
251,4,109
252,4,133
253,3,503
254,3,577
255,4,125
256,4,142
257,3,172
258,3,621
259,4,112
260,4,113
261,4,115
262,3,526
263,4,112
264,3,448
265,4,111
266,3,345
267,2,670
268,3,127
269,3,116
270,3,115
271,1,65894
272,2,6833
273,3,1500
274,4,134
275,4,252
276,4,170
277,4,179
278,4,182
279,4,185
280,4,377
281,3,526
282,4,124
283,4,111
284,3,436
285,3,249
286,3,1722
287,4,208
288,4,346
289,4,297
290,4,229
291,4,273
292,4,134
293,4,177
294,3,1135
295,4,234
296,4,162
297,4,220
298,4,273
299,3,870
300,4,156
301,4,140
302,4,217
303,4,118
304,3,403
305,2,11993
306,3,2392
307,4,781
308,5,115
309,5,264
310,5,129
311,5,174
312,4,153
313,4,119
314,4,227
315,4,466
316,4,150
317,4,307
318,4,238
319,3,1006
320,4,119
321,4,208
322,4,174
323,4,144
324,4,219
325,3,1170
326,4,213
327,4,187
328,4,188
329,4,166
330,4,180
331,3,788
332,4,205
333,4,151
334,4,109
335,3,1971
336,4,547
337,5,128
338,5,140
339,4,311
340,4,208
341,4,158
342,4,282
343,4,197
344,4,107
345,4,182
346,3,2044
347,4,220
348,4,137
349,4,328
350,4,424
351,5,117
352,4,371
353,4,190
354,4,225
355,4,208
356,3,1823
357,4,174
358,4,339
359,4,422
360,4,307
361,4,302
362,4,150
363,3,757
364,4,147
365,4,168
366,2,7623
367,3,781
368,4,202
369,4,112
370,4,111
371,3,732
372,4,127
373,4,127
374,4,121
375,3,1086
376,4,172
377,4,246
378,4,300
379,5,113
380,4,133
381,3,2014
382,4,364
383,4,138
384,4,334
385,4,133
386,4,280
387,4,148
388,4,343
389,4,326
390,3,410
391,3,839
392,4,164
393,4,165
394,4,138
395,4,134
396,3,1210
397,4,223
398,4,125
399,4,163
400,4,262
401,4,177
402,4,172
403,3,565
404,4,128
405,4,116
406,2,3883
407,3,745
408,4,106
409,4,126
410,4,279
411,3,708
412,4,150
413,4,116
414,3,837
415,4,186
416,4,142
417,4,150
418,3,225
419,3,662
420,4,152
421,4,137
422,3,131
423,3,149
424,3,474
425,2,12356
426,3,672
427,4,154
428,4,124
429,4,107
430,3,2380
431,4,406
432,4,427
433,4,167
434,4,200
435,4,269
436,4,319
437,4,364
438,4,264
439,3,1129
440,4,220
441,4,305
442,4,235
443,4,137
444,4,111
445,3,2441
446,4,448
447,5,125
448,4,336
449,4,139
450,4,473
451,4,291
452,4,306
453,4,366
454,3,1979
455,4,331
456,4,161
457,4,444
458,5,149
459,4,646
460,5,133
461,5,114
462,5,146
463,4,174
464,3,1500
465,4,302
466,4,178
467,4,118
468,4,123
469,4,330
470,4,172
471,4,111
472,4,177
473,3,317
474,3,2052
475,4,451
476,5,110
477,4,256
478,4,148
479,4,215
480,4,367
481,4,264
482,4,171
483,4,196
484,2,8998
485,3,1990
486,4,482
487,4,128
488,4,455
489,4,145
490,4,218
491,4,234
492,4,334
493,3,1198
494,4,227
495,4,156
496,4,114
497,4,151
498,4,151
499,4,215
500,4,160
501,3,1468
502,4,364
503,5,109
504,4,302
505,4,220
506,4,129
507,4,167
508,4,177
509,3,401
510,4,124
511,3,1557
512,4,191
513,4,206
514,4,171
515,4,245
516,4,182
517,4,211
518,4,148
519,4,232
520,3,1006
521,4,249
522,4,114
523,4,140
524,4,196
525,4,108
526,4,131
527,3,1105
528,4,212
529,4,158
530,4,386
531,3,347
532,4,117
533,2,8808
534,3,2361
535,4,462
536,4,228
537,4,170
538,4,627
539,5,202
540,4,120
541,4,286
542,4,378
543,4,141
544,3,705
545,4,143
546,4,135
547,4,128
548,3,682
549,4,114
550,4,179
551,4,124
552,4,118
553,3,516
554,3,1767
555,4,207
556,4,242
557,4,206
558,4,256
559,4,115
560,4,330
561,4,341
562,3,1278
563,4,297
564,4,125
565,4,203
566,4,151
567,4,151
568,3,566
569,4,167
570,4,115
571,4,108
572,3,1184
573,4,144
574,4,142
575,4,210
576,4,297
577,4,123
578,2,4631
579,3,1278
580,4,174
581,4,331
582,4,192
583,4,290
584,3,469
585,4,113
586,3,710
587,4,144
588,4,127
589,3,167
590,3,629
591,4,121
592,4,115
593,3,650
594,4,120
595,4,114
596,3,633
597,4,133
598,4,123
599,4,116
600,4,152
601,3,163
602,1,52367
603,2,4688
604,3,956
605,4,212
606,4,138
607,4,117
608,4,119
609,4,260
610,3,1398
611,4,346
612,4,277
613,4,231
614,4,165
615,4,236
616,4,114
617,3,481
618,3,261
619,3,136
620,3,388
621,3,348
622,3,826
623,4,181
624,4,171
625,4,175
626,4,156
627,2,6674
628,3,877
629,4,135
630,4,218
631,4,121
632,4,130
633,4,137
634,3,939
635,4,161
636,4,135
637,4,241
638,4,171
639,3,928
640,4,265
641,4,214
642,3,420
643,3,1211
644,4,287
645,4,294
646,4,149
647,4,218
648,4,140
649,3,1074
650,4,319
651,4,246
652,4,265
653,3,713
654,4,166
655,4,172
656,3,592
657,4,119
658,2,4189
659,3,732
660,4,210
661,4,150
662,4,135
663,3,436
664,3,828
665,4,135
666,4,107
667,4,183
668,4,122
669,4,159
670,3,322
671,3,588
672,4,151
673,4,111
674,3,324
675,3,226
676,3,769
677,4,158
678,4,126
679,4,121
680,2,12689
681,3,1139
682,4,294
683,4,224
684,4,153
685,4,114
686,4,173
687,3,3956
688,4,982
689,5,155
690,5,190
691,5,197
692,5,166
693,4,457
694,5,120
695,4,1502
696,5,246
697,5,495
698,6,135
699,5,117
700,5,188
701,5,140
702,5,138
703,5,110
704,4,432
705,5,135
706,4,373
707,4,124
708,3,1168
709,4,244
710,4,121
711,4,336
712,4,131
713,4,124
714,4,162
715,3,484
716,4,172
717,3,2137
718,4,211
719,4,289
720,4,114
