Kmeans ID,Depth,Construction(us)
0,0,325992
1,1,33094
2,2,6385
3,3,1465
4,4,322
5,4,199
6,4,285
7,4,173
8,4,213
9,4,150
10,3,1501
11,4,323
12,5,118
13,4,167
14,4,118
15,4,305
16,4,257
17,4,176
18,3,762
19,4,265
20,4,140
21,3,358
22,3,477
23,4,189
24,4,115
25,3,899
26,4,143
27,4,179
28,4,182
29,4,134
30,3,476
31,4,127
32,3,457
33,4,109
34,2,3675
35,3,1004
36,4,226
37,4,165
38,4,190
39,4,134
40,4,112
41,3,704
42,4,231
43,4,111
44,3,660
45,4,180
46,3,452
47,3,203
48,3,158
49,3,381
50,3,155
51,2,1675
52,3,244
53,3,282
54,3,321
55,3,322
56,3,238
57,3,137
58,2,3611
59,3,1099
60,4,178
61,4,157
62,4,108
63,4,274
64,4,206
65,3,708
66,4,108
67,4,106
68,4,108
69,3,311
70,3,529
71,4,123
72,4,115
73,3,200
74,3,385
75,3,406
76,2,3844
77,3,732
78,4,136
79,4,139
80,4,137
81,3,614
82,3,285
83,4,114
84,3,499
85,4,122
86,3,233
87,3,636
88,4,180
89,4,142
90,3,575
91,4,125
92,4,149
93,3,318
94,2,3999
95,3,1045
96,4,112
97,4,182
98,4,184
99,4,137
100,4,258
101,3,351
102,3,250
103,3,817
104,4,136
105,4,241
106,4,109
107,4,140
108,3,398
109,3,490
110,4,110
111,3,367
112,3,358
113,2,8019
114,3,2061
115,4,420
116,4,403
117,4,368
118,4,153
119,4,163
120,4,267
121,4,206
122,3,997
123,4,166
124,4,284
125,4,107
126,4,139
127,3,492
128,3,779
129,4,228
130,4,193
131,4,113
132,3,1313
133,4,185
134,4,236
135,4,138
136,4,309
137,4,309
138,3,307
139,3,955
140,4,151
141,4,172
142,4,112
143,4,150
144,4,179
145,3,1215
146,4,192
147,4,206
148,4,194
149,4,149
150,4,158
151,4,158
152,2,1734
153,3,359
154,3,419
155,4,133
156,3,238
157,3,172
158,3,238
159,3,235
160,1,52212
161,2,12023
162,3,1552
163,4,263
164,4,147
165,4,118
166,4,306
167,4,167
168,4,220
169,4,136
170,4,242
171,3,1431
172,4,167
173,4,205
174,4,210
175,4,225
176,4,251
177,4,188
178,4,137
179,3,1820
180,4,125
181,4,222
182,4,502
183,5,157
184,4,386
185,5,130
186,4,145
187,4,148
188,4,219
189,3,595
190,4,129
191,4,138
192,4,117
193,3,1272
194,4,261
195,4,295
196,4,193
197,4,218
198,4,134
199,3,2076
200,4,380
201,5,122
202,5,116
203,4,282
204,4,174
205,4,152
206,4,354
207,4,333
208,4,355
209,3,224
210,3,3136
211,4,562
212,5,152
213,4,514
214,5,152
215,4,160
216,4,363
217,4,399
218,4,471
219,5,137
220,5,157
221,4,172
222,4,475
223,2,7562
224,3,1410
225,4,267
226,4,143
227,4,164
228,4,213
229,4,192
230,4,111
231,4,240
232,3,1135
233,4,177
234,4,141
235,4,253
236,4,129
237,4,137
238,4,187
239,3,637
240,4,113
241,4,121
242,3,1281
243,4,281
244,4,206
245,4,220
246,4,214
247,4,190
248,3,718
249,4,199
250,4,116
251,4,153
252,4,144
253,3,576
254,3,761
255,4,153
256,4,248
257,3,1161
258,4,243
259,4,219
260,4,221
261,4,147
262,2,9435
263,3,778
264,4,148
265,4,106
266,4,215
267,3,2306
268,4,699
269,5,165
270,4,252
271,4,267
272,4,534
273,5,164
274,5,110
275,4,330
276,4,126
277,3,1202
278,4,177
279,4,136
280,4,254
281,4,136
282,4,265
283,4,145
284,3,1039
285,4,153
286,4,173
287,4,125
288,4,111
289,4,123
290,4,147
291,4,157
292,3,862
293,4,117
294,4,244
295,4,114
296,4,198
297,3,1617
298,4,233
299,4,312
300,4,227
301,4,268
302,4,133
303,4,112
304,4,154
305,4,190
306,3,398
307,4,127
308,3,1321
309,4,274
310,4,430
311,4,227
312,4,141
313,4,129
314,2,4010
315,3,946
316,4,164
317,4,186
318,4,241
319,3,454
320,4,108
321,4,108
322,3,441
323,4,134
324,3,700
325,4,141
326,4,122
327,4,117
328,3,243
329,3,351
330,3,814
331,4,141
332,4,123
333,4,107
334,4,120
335,3,119
336,2,6204
337,3,822
338,4,253
339,4,108
340,4,115
341,4,130
342,3,1342
343,4,270
344,4,241
345,4,185
346,4,217
347,4,135
348,4,188
349,3,965
350,4,201
351,4,244
352,4,119
353,3,437
354,4,109
355,3,641
356,4,122
357,4,193
358,3,1565
