Kmeans ID,Depth,Used Time Since Start(us)
0,0,20367
1,1,24596
2,2,25211
3,3,25368
4,3,25484
5,2,26244
6,3,26375
7,3,26546
8,3,26674
9,2,27399
10,3,27541
11,3,27733
12,3,27844
13,2,28497
14,3,28636
15,3,28745
16,2,29150
17,2,29415
18,2,29822
19,2,30161
20,1,31630
21,2,31918
22,2,32037
23,2,32150
24,2,32263
25,2,32541
26,2,32702
27,2,33022
28,1,36244
29,2,36999
30,3,37263
31,3,37405
32,3,37518
33,2,37844
34,2,38187
35,2,38859
36,3,38971
37,3,39104
38,2,39245
39,2,39800
40,3,39940
41,3,40138
42,2,40249
43,2,40574
44,1,41533
45,2,41640
46,2,41781
47,2,41993
48,2,42121
49,2,42308
50,1,44892
51,2,45462
52,3,45624
53,3,45795
54,2,46295
55,3,46425
56,2,46613
57,2,47170
58,3,47336
59,3,47478
60,2,47653
61,2,48097
62,3,48246
63,1,50310
64,2,50716
65,2,50909
66,2,51092
67,2,51251
68,2,51553
69,2,51743
70,2,52078
71,2,52421
72,1,55797
73,2,56206
74,3,56321
75,2,56711
76,2,56885
77,2,58516
78,3,58734
79,3,58931
80,3,59287
81,4,59418
82,3,59572
83,3,59885
84,3,60078
85,3,60252
86,2,60424
87,2,60779
88,2,60958
89,1,62334
90,2,62595
91,2,62757
92,2,63145
93,2,63263
94,2,63608
95,3,63750
