Kmeans ID,Depth,Construction(us)
0,0,813484
1,1,116609
2,2,26914
3,3,4008
4,4,862
5,5,125
6,5,142
7,5,127
8,5,124
9,5,123
10,4,817
11,5,143
12,5,108
13,5,169
14,5,133
15,4,535
16,5,109
17,4,217
18,4,195
19,4,919
20,5,121
21,5,207
22,5,148
23,5,216
24,4,334
25,4,139
26,3,3535
27,4,609
28,5,126
29,5,109
30,4,411
31,5,119
32,4,560
33,5,161
34,5,115
35,5,122
36,4,455
37,4,150
38,4,235
39,4,757
40,5,121
41,5,233
42,5,130
43,4,358
44,3,4376
45,4,226
46,4,1392
47,5,280
48,5,116
49,5,247
50,5,176
51,5,286
52,5,168
53,4,814
54,5,126
55,5,124
56,5,139
57,5,114
58,5,109
59,4,159
60,4,848
61,5,202
62,5,204
63,5,176
64,4,313
65,4,418
66,4,218
67,3,1338
68,4,314
69,4,174
70,4,191
71,4,267
72,4,202
73,3,2623
74,4,396
75,4,535
76,5,116
77,4,133
78,4,397
79,5,114
80,4,244
81,4,451
82,4,512
83,5,112
84,3,1069
85,4,164
86,4,254
87,4,128
88,4,150
89,4,139
90,4,124
91,4,121
92,3,4770
93,4,1343
94,5,175
95,5,308
96,5,163
97,5,108
98,5,205
99,5,282
100,4,778
101,5,348
102,6,109
103,5,199
104,4,847
105,5,169
106,5,164
107,5,189
108,4,391
109,4,254
110,4,473
111,5,120
112,4,422
113,4,294
114,5,109
115,3,5130
116,4,1293
117,5,349
118,5,323
119,5,123
120,5,197
121,5,134
122,5,126
123,4,602
124,5,157
125,4,638
126,5,113
127,5,181
128,4,747
129,5,122
130,5,116
131,5,131
132,5,129
133,4,289
134,4,1349
135,5,410
136,5,142
137,5,242
138,5,184
139,5,161
140,2,10801
141,3,1695
142,4,260
143,4,295
144,4,130
145,4,121
146,4,299
147,4,384
148,4,166
149,3,1740
150,4,186
151,4,316
152,4,305
153,4,148
154,4,173
155,4,164
156,4,319
157,4,164
158,3,1302
159,4,189
160,4,209
161,4,123
162,4,202
163,4,200
164,4,107
165,4,156
166,4,139
167,3,577
168,4,202
169,3,1899
170,4,249
171,4,502
172,4,222
173,4,377
174,4,241
175,4,222
176,4,117
177,3,1089
178,4,205
179,4,176
180,4,171
181,4,120
182,4,193
183,4,119
184,4,113
185,3,1618
186,4,138
187,4,290
188,4,172
189,4,350
190,4,311
191,5,107
192,4,232
193,3,923
194,4,297
195,4,207
196,4,157
197,4,144
198,2,6450
199,3,1360
200,4,204
201,4,326
202,4,230
203,4,113
204,4,195
205,4,113
206,4,150
207,3,430
208,4,211
209,3,1321
210,4,236
211,4,170
212,4,300
213,4,283
214,4,187
215,3,426
216,3,792
217,4,149
218,4,149
219,4,128
220,3,963
221,4,221
222,4,147
223,4,248
224,4,144
225,3,705
226,4,185
227,4,124
228,4,141
229,3,513
230,2,4352
231,3,539
232,4,134
233,4,117
234,4,108
235,3,595
236,4,125
237,4,141
238,3,404
239,3,674
240,4,107
241,4,111
242,4,109
243,3,846
244,4,120
245,4,134
246,4,180
247,4,143
248,3,392
249,4,179
250,3,535
251,3,454
252,4,107
253,4,127
254,2,31592
255,3,5264
256,4,499
257,5,113
258,4,553
259,5,143
260,5,110
261,4,1101
262,5,226
263,5,111
264,5,151
265,5,189
266,5,252
267,4,658
268,5,108
269,5,176
270,4,495
271,5,164
272,4,415
273,5,127
274,4,842
275,5,179
276,5,166
277,5,116
278,5,194
279,4,676
280,5,136
281,5,142
282,3,3611
283,4,711
284,5,131
285,4,488
286,5,174
287,4,183
288,4,608
289,5,116
290,4,458
291,4,196
292,4,400
293,4,563
294,5,129
295,3,4547
296,4,1439
297,5,310
298,5,111
299,5,375
300,5,134
301,5,183
302,5,229
303,4,735
304,5,193
305,5,170
306,4,144
307,4,244
308,4,402
309,4,331
310,4,332
311,4,932
312,5,206
313,5,192
314,5,161
315,3,7100
316,4,2080
317,5,459
318,6,121
319,5,165
320,5,229
321,5,433
322,6,180
323,5,203
324,5,271
325,5,334
326,4,385
327,5,124
328,5,117
329,4,571
330,5,121
331,4,1198
332,5,274
333,5,196
334,5,315
335,5,258
336,4,909
337,5,128
338,5,139
339,5,126
340,5,118
341,5,170
342,4,180
343,4,521
344,5,115
345,4,1178
346,5,224
347,5,190
348,5,149
349,5,148
350,5,162
351,5,169
352,3,3710
353,4,320
354,4,806
355,5,208
356,5,128
357,5,121
358,4,520
359,4,670
360,5,129
361,5,171
362,4,161
363,4,205
364,4,189
365,4,857
366,5,113
367,5,173
368,5,133
369,5,191
370,3,2546
371,4,193
372,4,444
373,5,131
374,5,116
375,4,236
376,4,178
377,4,426
378,4,216
379,4,636
380,5,108
381,5,115
382,5,111
383,4,228
384,3,2213
385,4,454
386,4,198
387,4,534
388,5,139
389,5,115
390,4,505
391,4,108
392,4,388
393,3,2760
394,4,331
395,4,633
396,5,128
397,5,127
398,4,396
399,4,537
400,5,155
401,4,342
402,4,319
403,4,162
404,2,6483
405,3,1423
406,4,230
407,4,165
408,4,125
409,4,377
410,5,109
411,4,258
412,4,129
413,3,1156
414,4,211
415,4,206
416,4,150
417,4,139
418,4,196
419,4,136
420,4,127
421,3,544
422,4,160
423,4,130
424,3,1992
425,4,441
426,5,195
427,4,303
428,4,170
429,4,217
430,4,206
431,4,345
432,5,147
433,4,173
434,4,153
435,3,423
436,3,371
437,3,349
438,3,304
439,4,108
440,2,8345
441,3,707
442,4,118
443,4,111
444,4,141
445,4,109
446,3,2353
447,4,463
448,4,495
449,4,196
450,4,579
451,5,142
452,5,113
453,4,235
454,4,214
455,4,200
456,3,1523
457,4,291
458,4,183
459,4,174
460,4,228
461,4,197
462,4,110
463,4,215
464,4,151
465,3,709
466,4,137
467,4,151
468,3,1112
469,4,201
470,4,146
471,4,161
472,4,162
473,4,257
474,3,969
475,4,163
476,4,118
477,4,123
478,4,133
479,4,122
480,4,166
481,3,558
482,4,114
483,4,120
484,3,441
485,4,121
486,2,20273
487,3,4599
488,4,716
489,5,141
490,5,147
491,5,118
492,4,944
493,5,205
494,5,225
495,5,147
496,5,196
497,4,266
498,4,655
499,5,112
500,5,131
501,5,135
502,4,467
503,4,410
504,4,369
505,4,779
506,5,136
507,5,124
508,5,127
509,3,628
510,4,115
511,4,168
512,4,124
513,3,1884
514,4,108
515,4,348
516,4,204
517,4,185
518,4,145
519,4,348
520,4,356
521,4,195
522,3,1880
523,4,136
524,4,253
525,4,304
526,4,366
527,4,200
528,4,349
529,4,175
530,4,123
531,3,575
532,4,182
533,4,141
534,3,2107
535,4,590
536,5,132
537,5,125
538,4,522
539,4,206
540,4,285
541,4,175
542,4,238
543,3,7275
544,4,1126
545,5,280
546,5,144
547,5,242
548,5,118
549,5,172
550,4,960
551,5,246
552,5,243
553,5,147
554,5,171
555,4,660
556,5,154
557,5,134
558,4,738
559,5,183
560,5,112
561,5,165
562,4,587
563,5,133
564,4,1115
565,5,198
566,5,245
567,5,173
568,5,149
569,5,108
570,5,193
571,4,798
572,5,175
573,5,126
574,5,144
575,5,219
576,4,1187
577,5,277
578,5,172
579,5,191
580,5,163
581,5,234
582,5,118
583,3,1495
584,4,272
585,4,189
586,4,279
587,4,155
588,4,175
589,4,179
590,4,177
591,1,131769
592,2,12904
593,3,3288
594,4,559
595,5,113
596,5,108
597,5,159
598,4,581
599,5,173
600,4,256
601,4,258
602,4,247
603,4,433
604,4,550
605,5,123
606,4,309
607,5,114
608,3,1093
609,4,264
610,4,200
611,4,195
612,4,138
613,4,137
614,3,425
615,4,134
616,4,114
617,3,2265
618,4,482
619,4,195
620,4,265
621,4,405
622,4,256
623,4,369
624,5,111
625,4,165
626,4,157
627,3,265
628,3,2393
629,4,420
630,4,812
631,5,172
632,5,128
633,5,126
634,4,212
635,4,261
636,4,153
637,4,142
638,4,199
639,4,232
640,3,2557
641,4,170
642,4,468
643,4,644
644,5,143
645,5,137
646,5,118
647,4,336
648,5,125
649,4,158
650,4,610
651,5,138
652,5,115
653,4,118
654,3,744
655,4,216
656,4,151
657,4,127
658,2,23885
659,3,2583
660,4,390
661,4,501
662,5,120
663,4,378
664,4,252
665,4,156
666,4,171
667,4,354
668,4,396
669,5,115
670,3,4604
671,4,747
672,5,154
673,5,180
674,5,135
675,5,114
676,4,752
677,5,186
678,5,115
679,5,118
680,4,754
681,5,122
682,5,118
683,5,198
684,4,365
685,5,163
686,4,361
687,4,562
688,5,115
689,5,112
690,4,650
691,5,129
692,5,136
693,4,422
694,5,149
695,3,3404
696,4,707
697,5,149
698,5,129
699,5,119
700,4,802
701,5,157
702,5,138
703,5,137
704,5,136
705,4,276
706,4,170
707,4,346
708,4,434
709,4,533
710,5,127
711,5,119
712,4,147
713,3,1641
714,4,305
715,4,114
716,4,187
717,4,315
718,4,381
719,4,276
720,3,3041
721,4,116
722,4,534
723,4,844
724,5,111
725,5,135
726,5,266
727,4,567
728,5,119
729,4,111
730,4,263
731,4,523
732,5,113
733,5,117
734,3,3524
735,4,531
736,5,158
737,5,149
738,4,294
739,4,583
740,5,114
741,4,567
742,4,582
743,4,128
744,4,511
745,5,119
746,5,108
747,4,329
748,3,3379
749,4,649
750,5,155
751,5,118
752,5,153
753,4,498
754,5,125
755,5,132
756,5,109
757,4,148
758,4,706
759,5,119
760,5,130
761,5,144
762,4,447
763,5,108
764,4,347
765,4,238
766,4,356
767,3,1829
768,4,407
769,4,228
770,4,331
771,4,190
772,4,275
773,4,138
774,4,133
775,4,161
776,2,26736
777,3,3345
778,4,612
779,5,144
780,5,121
781,4,842
782,5,196
783,5,120
784,5,186
785,5,147
786,4,237
787,4,1066
788,5,221
789,5,155
790,5,117
791,5,197
792,5,168
793,4,129
794,4,108
795,4,308
796,3,4196
797,4,520
798,5,131
799,5,154
800,4,944
801,5,142
802,5,165
803,5,290
804,5,201
805,4,411
806,4,756
807,5,154
808,5,135
809,5,115
810,5,142
811,4,244
812,4,505
813,4,459
814,4,369
815,3,4323
816,4,1551
817,5,335
818,5,129
819,5,178
820,5,195
821,5,335
822,5,274
823,4,577
824,5,186
825,5,176
826,4,243
827,4,663
828,5,174
829,5,108
830,5,165
831,4,127
832,4,176
833,4,582
834,5,113
835,4,393
836,5,134
837,3,2510
838,4,431
839,5,109
840,4,176
841,4,364
842,4,377
843,4,171
844,4,265
845,4,289
846,4,448
847,3,3371
848,4,745
849,5,112
850,5,128
851,5,155
852,5,111
853,4,516
854,5,126
855,4,291
856,4,470
857,4,321
858,4,222
859,4,659
860,5,129
861,5,110
862,4,178
863,3,3583
864,4,677
865,5,161
866,5,243
867,4,622
868,5,123
869,4,297
870,4,189
871,4,546
872,5,151
873,5,125
874,4,215
875,4,348
876,4,542
877,5,169
878,5,126
879,3,3410
880,4,657
881,5,214
882,4,677
883,5,163
884,5,126
885,4,489
886,4,316
887,4,416
888,4,421
889,4,259
890,4,188
891,3,2256
892,4,435
893,4,270
894,4,145
895,4,288
896,4,335
897,4,191
898,4,510
899,5,139
900,4,109
901,2,20927
902,3,2505
903,4,541
904,4,340
905,4,307
906,4,323
907,4,380
908,4,142
909,4,228
910,4,268
911,3,4239
912,4,636
913,5,121
914,5,153
915,5,139
916,4,1191
917,5,191
918,5,135
919,5,232
920,5,113
921,5,201
922,5,134
923,5,138
924,4,542
925,5,125
926,5,108
927,4,429
928,4,358
929,4,238
930,4,545
931,5,148
932,5,120
933,4,353
934,5,108
935,3,1480
936,4,339
937,4,224
938,4,190
939,4,126
940,4,172
