Kmeans ID,Depth,Used Time Since Start(us)
0,0,20206
1,1,21652
2,2,21827
3,2,22073
4,2,22242
5,2,22403
6,2,22510
7,2,22659
8,2,22813
9,1,26441
10,2,27606
11,3,27798
12,3,27916
13,3,28053
14,3,28164
15,3,28365
16,3,28739
17,2,29175
18,3,29291
19,2,29569
20,2,30181
21,3,30406
22,2,30728
23,2,31178
24,3,31292
25,2,31615
26,1,35343
27,2,35964
28,3,36079
29,2,36981
30,3,37153
31,3,37324
32,3,37466
33,3,37638
34,2,38024
35,2,38456
36,2,38964
37,2,39233
38,2,39414
39,2,39838
40,1,41211
41,2,41335
42,2,41613
43,2,41787
44,2,41938
45,2,42160
46,2,42457
47,1,45249
48,2,45707
49,2,46412
50,3,46633
51,3,46773
52,2,47022
53,2,47573
54,3,47696
55,2,47958
56,2,48231
57,2,48383
58,2,48554
59,1,50300
60,2,50716
61,3,50841
62,2,51184
63,2,51449
64,2,51705
65,2,51833
66,2,52057
67,1,54045
68,2,54291
69,2,54512
70,2,55139
71,3,55283
72,3,55448
73,2,55603
74,2,55948
75,2,56138
76,2,56294
77,1,58952
78,2,59750
79,3,59928
80,3,60064
81,3,60254
82,2,60563
83,2,61284
84,3,61542
85,3,61653
86,3,61762
87,2,61964
88,2,62123
89,2,62353
90,2,62510
