Kmeans ID,Depth,Used Time Since Start(us)
0,0,126528
1,1,153273
2,2,155759
3,3,156287
4,3,156513
5,3,157011
6,4,157133
7,3,157366
8,3,157715
9,4,157834
10,3,158056
11,3,158310
12,3,158558
13,2,163906
14,3,164332
15,3,164852
16,4,164984
17,3,165741
18,4,165866
19,4,166034
20,4,166187
21,3,166615
22,3,166877
23,3,168125
24,4,168461
25,5,168585
26,4,168693
27,4,168909
28,4,169068
29,4,169294
30,3,170574
31,4,170911
32,4,171154
33,5,171264
34,4,171400
35,4,171551
36,4,171835
37,3,172310
38,2,178848
39,3,180050
40,4,180318
41,4,180703
42,4,180857
43,4,180977
44,3,182396
45,4,182669
46,4,182852
47,4,183093
48,4,183328
49,4,183515
50,4,183629
51,4,183762
52,3,184150
53,3,184721
54,4,184846
55,4,184963
56,3,185361
57,3,185676
58,3,186824
59,4,187118
60,4,187374
61,4,187502
62,4,187673
63,4,187828
64,3,188950
65,4,189261
66,4,189421
67,4,189614
68,4,189752
69,2,190395
70,3,190512
71,3,190742
72,2,196852
73,3,198064
74,4,198227
75,4,198407
76,4,198544
77,4,198705
78,4,198912
79,4,199078
80,4,199252
81,3,200534
82,4,200667
83,4,200988
84,5,201096
85,4,201227
86,4,201365
87,4,201549
88,4,201721
89,4,201885
90,3,202833
91,4,203012
92,4,203281
93,4,203403
94,4,203544
95,3,203869
96,3,205631
97,4,205830
98,4,206016
99,4,206455
100,5,206571
101,4,206942
102,5,207061
103,4,207167
104,4,207568
105,3,207767
106,3,208214
107,4,208327
108,4,208447
109,2,210855
110,3,211745
111,4,212000
112,4,212187
113,4,212387
114,3,212499
115,3,212895
116,3,213181
117,3,213424
118,3,213830
119,2,214248
120,3,214387
121,2,216970
122,3,217648
123,4,217827
124,4,218011
125,3,218622
126,4,218836
127,4,218990
128,3,219291
129,3,219603
130,3,219789
131,3,219968
132,3,220284
133,1,235021
134,2,237140
135,3,237761
136,4,237922
137,4,238102
138,3,238262
139,3,238820
140,4,238961
141,4,239147
142,3,239256
143,3,239537
144,3,239873
145,2,244272
146,3,244810
147,4,244931
148,3,245440
149,3,245639
150,3,246520
151,4,246700
152,4,246907
153,4,247100
154,4,247233
155,3,247396
156,3,248007
157,4,248115
158,3,249076
159,4,249338
160,4,249560
161,4,249767
162,3,250340
163,4,250457
164,2,252344
165,3,252641
166,3,253161
167,4,253279
168,3,253413
169,3,253656
170,3,253771
171,3,253957
172,3,254165
173,3,254423
174,4,254530
175,2,256205
176,3,256490
177,3,256854
178,3,256990
179,3,257147
180,3,257416
181,3,257587
182,3,257896
183,2,258765
184,3,258963
185,3,259124
186,3,259255
187,3,259439
188,2,260354
189,3,260534
190,3,260669
191,3,260805
192,3,260983
193,3,261103
194,2,263207
195,3,263666
196,3,264128
197,3,264340
198,3,264653
199,3,264952
200,3,265276
201,2,265950
202,3,266075
203,3,266233
204,3,266394
205,1,285867
206,2,286777
207,3,287046
208,3,287169
209,3,287292
210,3,287399
211,2,288933
212,3,289380
213,4,289491
214,4,289601
215,4,289720
216,3,290058
217,3,290247
218,3,290402
219,3,290603
220,2,293703
221,3,294520
222,4,294680
223,4,294794
224,4,294934
225,4,295071
226,3,295674
227,4,295795
228,4,295916
229,4,296039
230,3,296251
231,3,296506
232,3,296717
233,3,296935
234,3,297113
235,3,297813
236,4,297979
237,4,298119
238,2,300312
239,3,301055
240,4,301173
241,4,301300
242,4,301427
243,4,301557
244,3,301923
245,3,302086
246,3,302348
247,3,302621
248,3,302946
249,2,305130
250,3,305398
251,3,305823
252,3,306058
253,3,306243
254,3,306458
255,3,306597
256,3,307235
257,4,307355
258,4,307568
259,4,307706
260,4,307832
261,2,311427
262,3,312118
263,4,312227
264,4,312373
265,4,312531
266,3,313240
267,4,313387
268,4,313548
269,4,313688
270,3,314280
271,4,314386
272,4,314567
273,3,315286
274,4,315426
275,4,315534
276,4,315642
277,3,316096
278,3,316413
279,2,317986
280,3,318364
281,3,318474
282,3,318698
283,3,318842
284,3,319126
285,3,319293
286,3,319550
287,2,323624
288,3,324696
289,4,324927
290,4,325104
291,4,325349
292,4,325475
293,4,325627
294,3,326148
295,3,326464
296,3,327078
297,4,327213
298,4,327350
299,4,327458
300,4,327585
301,3,328109
302,4,328227
303,3,328431
304,3,328903
305,4,329013
306,3,329436
307,4,329551
308,1,344047
309,2,347306
310,3,347703
311,3,348420
312,4,348593
313,4,348706
314,3,349281
315,4,349413
316,4,349525
317,3,349660
318,3,350031
319,3,350509
