Kmeans ID,Depth,Used Time Since Start(us)
0,0,326099
1,1,388508
2,2,395557
3,3,396943
4,4,397098
5,4,397485
6,4,397659
7,4,397791
8,4,397986
9,4,398209
10,3,399490
11,4,399755
12,4,399968
13,4,400095
14,4,400336
15,4,400555
16,3,401297
17,4,401441
18,4,401594
19,4,401728
20,3,402279
21,4,402406
22,4,402568
23,3,404026
24,4,404340
25,4,404570
26,4,404753
27,4,404942
28,4,405196
29,4,405349
30,3,405898
31,4,406029
32,3,406608
33,4,406798
34,4,406971
35,3,407540
36,2,415859
37,3,418068
38,4,418407
39,4,418800
40,4,419267
41,5,419431
42,4,419567
43,4,420021
44,5,420137
45,4,420409
46,4,420527
47,3,421874
48,4,421998
49,4,422210
50,4,422393
51,4,422593
52,4,422933
53,4,423091
54,3,423698
55,4,423846
56,3,425107
57,4,425349
58,4,425624
59,5,425734
60,4,425898
61,4,426110
62,4,426301
63,3,426973
64,4,427135
65,4,427318
66,3,427876
67,4,428051
68,4,428159
69,3,429207
70,4,429434
71,4,429568
72,4,429757
73,4,429912
74,4,430072
75,4,430214
76,3,430821
77,4,430974
78,4,431087
79,4,431212
80,2,434869
81,3,435650
82,4,435764
83,4,435998
84,4,436148
85,3,436816
86,4,436927
87,4,437051
88,4,437184
89,3,437760
90,4,437868
91,4,437973
92,3,438210
93,3,438543
94,3,439105
95,4,439225
96,3,439629
97,4,439745
98,3,439916
99,2,446082
100,3,446850
101,4,447009
102,4,447154
103,4,447280
104,4,447404
105,3,448282
106,4,448518
107,4,448626
108,4,448743
109,4,448884
110,3,449875
111,4,450038
112,4,450223
113,4,450445
114,4,450578
115,3,451153
116,4,451315
117,3,451592
118,3,453184
119,4,453365
120,4,453695
121,4,453906
122,4,454063
123,4,454324
124,4,454465
125,4,454676
126,3,455378
127,4,455576
128,4,455699
129,4,455827
130,3,456348
131,4,456487
132,2,461964
133,3,463052
134,4,463270
135,4,463533
136,4,463655
137,4,463884
138,3,465026
139,4,465154
140,4,465447
141,4,465715
142,4,465911
143,3,466304
144,4,466416
145,3,466713
146,3,466832
147,3,467688
148,4,467908
149,4,468052
150,4,468162
151,4,468285
152,3,469365
153,4,469532
154,4,469763
155,4,469888
156,4,470013
157,4,470120
158,4,470260
159,3,470888
160,4,471032
161,4,471183
162,4,471348
163,2,486248
164,3,488877
165,4,489565
166,5,489690
167,4,490172
168,5,490301
169,5,490420
170,4,490656
171,4,490789
172,4,491001
173,4,491279
174,4,491826
175,5,491982
176,5,492165
177,3,494622
178,4,495297
179,5,495485
180,5,495642
181,4,496438
182,5,496615
183,5,496788
184,5,496932
185,4,497346
186,4,497587
187,4,497705
188,3,499564
189,4,499688
190,4,499870
191,4,500165
192,4,500383
193,4,500552
194,4,500880
195,4,501249
196,4,501449
197,3,503820
198,4,504216
199,4,504832
200,5,504991
201,5,505124
202,4,505386
203,4,505716
204,4,505906
205,4,506059
206,4,506336
207,4,506501
208,3,507197
209,4,507319
210,4,507441
211,3,508602
212,4,508889
213,4,509138
214,4,509267
215,4,509431
216,4,509591
217,3,510539
218,4,510727
219,4,510838
220,4,510948
221,4,511196
222,3,514110
223,4,514802
224,5,514996
225,5,515121
226,5,515303
227,4,515742
228,5,515858
229,4,516327
230,4,516599
231,4,516981
232,4,517219
233,4,517523
234,5,517633
235,2,524341
236,3,525386
237,4,525673
238,4,525813
239,4,525994
240,4,526100
241,3,527056
242,4,527301
243,4,527455
244,4,527676
245,3,528562
246,4,528773
247,4,528954
248,4,529081
249,4,529206
250,4,529318
251,3,530091
252,4,530202
253,4,530384
254,4,530574
255,3,531346
256,4,531470
257,4,531588
258,4,531725
259,4,531862
260,3,533099
261,4,533300
262,4,533434
263,4,533756
264,4,533905
265,4,534126
266,3,534706
267,4,534823
268,3,535302
269,4,535430
270,2,545217
271,3,546686
272,4,546966
273,4,547249
274,4,547413
275,4,547540
276,4,547899
277,4,548032
278,3,550495
279,4,550918
280,5,551062
281,4,551503
282,5,551629
283,4,551945
284,4,552307
285,4,552515
286,4,552729
287,4,553118
288,4,553286
289,3,553982
290,4,554137
291,4,554248
292,4,554404
293,3,554875
294,4,554984
295,3,556798
296,4,557208
297,4,557513
298,4,557801
299,4,558042
300,4,558232
301,4,558345
302,4,558570
303,3,559413
304,4,559629
305,4,559757
306,4,559903
307,3,560997
308,4,561328
309,4,561639
310,5,561752
311,4,561907
312,4,562042
313,3,563009
314,4,563178
315,4,563398
316,4,563520
317,4,563728
318,1,618714
319,2,631223
320,3,633024
321,4,633296
322,4,633891
323,5,634038
324,5,634232
325,4,634387
326,4,634798
327,4,635020
328,3,638303
329,4,638961
330,5,639115
331,5,639235
332,5,639353
333,4,640369
334,5,640525
335,5,640668
336,5,640844
337,5,641085
338,5,641224
339,5,641347
340,4,641947
341,5,642069
342,5,642184
343,5,642373
344,4,642712
345,4,642841
346,4,643012
347,4,643222
348,4,643370
349,3,644203
350,4,644384
351,4,644561
352,4,644713
353,3,645934
