Kmeans ID,Depth,Construction(us)
0,0,126138
1,1,29495
2,2,1682
3,3,347
4,3,415
5,4,125
6,4,114
7,3,143
8,3,379
9,3,134
10,3,127
11,3,134
12,2,1528
13,3,360
14,3,211
15,3,292
16,3,175
17,3,186
18,3,158
19,3,153
20,2,2956
21,3,170
22,3,768
23,4,155
24,4,181
25,4,147
26,3,353
27,3,418
28,3,131
29,3,482
30,4,114
31,3,613
32,4,180
33,4,121
34,4,110
35,2,7168
36,3,988
37,4,168
38,4,137
39,4,279
40,4,250
41,3,540
42,4,120
43,3,1301
44,4,433
45,5,138
46,4,252
47,4,254
48,3,1068
49,4,171
50,4,440
51,5,135
52,4,136
53,4,133
54,3,1428
55,4,565
56,5,114
57,5,131
58,4,198
59,4,423
60,5,108
61,3,845
62,4,146
63,4,151
64,4,111
65,4,284
66,3,546
67,4,160
68,4,154
69,3,494
70,4,128
71,2,3711
72,3,345
73,3,431
74,4,129
75,4,137
76,3,1094
77,4,274
78,4,148
79,4,127
80,4,136
81,4,185
82,4,146
83,3,617
84,4,113
85,4,111
86,4,108
87,3,388
88,3,789
89,4,148
90,4,118
91,4,121
92,2,6660
93,3,195
94,3,1436
95,4,309
96,4,110
97,4,187
98,4,418
99,4,179
100,4,125
101,3,1160
102,4,211
103,4,269
104,4,132
105,4,187
106,4,137
107,3,321
108,3,1387
109,4,284
110,4,136
111,4,223
112,4,288
113,4,145
114,4,176
115,3,307
116,3,1191
117,4,149
118,4,110
119,4,287
120,4,110
121,4,158
122,4,121
123,4,176
124,3,747
125,4,114
126,4,131
127,4,183
128,2,3869
129,3,597
130,3,547
131,4,109
132,3,691
133,4,128
134,3,562
135,4,131
136,4,143
137,4,119
138,3,291
139,3,180
140,3,456
141,4,151
142,3,624
143,4,132
144,2,1220
145,3,233
146,3,226
147,3,128
148,3,205
149,3,112
150,3,149
151,3,131
152,1,19799
153,2,3825
154,3,335
155,4,115
156,3,512
157,4,150
158,3,1080
159,4,209
160,4,144
161,4,241
162,4,127
163,4,107
164,4,183
165,3,1196
166,4,196
167,4,131
168,4,177
169,4,236
170,4,236
171,3,120
172,3,188
173,3,421
174,2,2012
175,3,267
176,3,441
177,4,145
178,3,272
179,3,123
180,3,306
181,3,264
182,3,118
183,3,258
184,2,3866
185,3,1176
186,4,516
187,5,123
188,4,113
189,4,116
190,4,173
191,3,332
192,3,410
193,3,740
194,4,148
195,4,111
196,4,120
197,4,250
198,3,174
199,3,564
200,4,119
201,4,119
202,3,166
203,3,387
204,2,1684
205,3,240
206,3,354
207,3,203
208,3,192
209,3,172
210,3,152
211,3,147
212,3,238
213,2,2758
214,3,599
215,4,121
216,4,164
217,4,123
218,3,262
219,3,399
220,3,304
221,3,333
222,3,364
223,3,285
224,3,251
225,2,1416
226,3,138
227,3,349
228,3,145
229,3,112
230,3,360
231,3,239
232,2,2368
233,3,234
234,3,312
235,3,251
236,3,541
237,4,159
238,3,311
239,3,570
240,4,154
241,4,116
242,4,120
243,2,1640
244,3,417
245,4,143
246,3,318
247,3,214
248,3,152
249,3,227
250,3,122
251,3,131
252,3,124
253,1,4974
254,2,553
255,3,137
256,2,646
257,3,205
258,2,459
259,3,110
260,2,720
261,3,144
262,3,113
263,3,192
264,2,466
265,3,192
266,2,507
267,3,120
268,3,112
269,2,1175
270,3,294
271,3,151
272,3,159
273,3,172
274,3,148
275,2,445
276,3,115
277,1,32663
278,2,5139
279,3,711
280,4,183
281,4,151
282,4,127
283,3,859
284,4,217
285,4,109
286,4,150
287,4,126
288,3,1191
289,4,185
290,4,269
291,4,165
292,4,212
293,4,108
294,4,149
295,3,364
296,3,152
297,3,1185
298,4,183
299,4,282
300,4,204
301,4,111
302,4,177
303,4,168
304,3,667
305,4,114
306,4,118
307,2,3244
308,3,991
309,4,127
310,4,168
311,4,172
312,4,277
313,3,320
314,3,267
315,3,302
316,3,249
317,3,622
318,4,120
319,4,128
320,3,285
321,3,218
322,2,2555
323,3,198
324,3,696
325,4,140
326,4,128
327,4,118
328,4,144
329,3,443
330,3,208
331,3,241
332,3,471
333,3,108
334,3,208
335,2,4659
336,3,935
337,4,160
338,4,109
339,4,157
340,4,145
341,4,119
342,3,500
343,4,117
344,4,111
345,3,309
346,3,349
347,3,582
348,4,113
349,4,128
350,3,1234
351,4,172
352,4,173
353,4,253
354,4,294
355,4,152
356,3,547
357,4,124
358,4,128
359,3,286
360,2,3821
361,3,604
362,4,139
363,4,115
364,4,157
365,3,873
366,4,193
367,4,140
368,4,218
369,3,162
370,3,937
371,4,137
372,4,121
373,4,120
374,4,128
375,4,138
376,4,206
377,3,228
378,3,375
379,3,293
380,3,359
381,2,3541
382,3,1216
383,4,200
384,4,271
385,4,528
386,5,111
387,5,128
388,3,620
389,4,105
390,4,205
391,3,226
392,3,226
393,3,231
394,3,165
395,3,801
396,4,265
397,4,135
398,4,108
399,2,6016
400,3,1877
401,4,311
402,4,355
403,4,280
404,4,118
405,4,114
406,4,286
407,4,360
408,3,864
409,4,183
410,4,293
411,4,174
412,3,317
413,3,1429
414,4,238
415,4,174
416,4,340
417,4,593
418,4,122
419,3,331
420,3,632
421,3,641
422,4,130
423,4,193
424,4,136
425,2,3488
426,3,892
427,4,239
428,4,166
429,4,137
430,4,163
431,4,109
432,3,424
433,3,213
434,3,768
435,4,108
436,4,186
437,4,177
438,4,167
439,3,355
440,3,165
441,3,229
442,3,493
443,1,6766
444,2,1950
445,3,360
446,4,107
447,3,347
448,4,121
449,3,174
450,3,174
451,3,311
452,3,185
453,3,225
454,3,229
455,2,644
456,3,116
457,3,177
458,2,526
459,2,535
460,3,120
461,2,135
462,2,1018
463,3,217
464,3,184
465,3,193
466,3,178
467,3,121
468,3,122
469,2,160
470,2,1775
471,3,129
472,3,169
473,3,228
474,3,350
475,4,127
476,3,314
477,3,218
478,3,157
479,3,238
480,1,3023
481,2,590
482,3,110
483,3,108
484,2,311
485,2,340
486,2,414
487,3,116
488,2,248
489,2,545
490,3,142
491,3,115
492,2,338
493,2,269
494,1,21456
495,2,5194
496,3,1124
497,4,199
498,4,186
499,4,148
500,4,148
501,4,163
502,4,132
503,4,132
504,3,503
505,4,154
506,3,387
507,3,644
508,4,140
509,4,133
510,4,111
511,4,112
512,3,790
513,4,212
514,4,121
515,4,200
516,3,524
517,4,127
518,3,289
519,3,941
520,4,290
521,4,175
522,4,222
523,2,2211
524,3,545
525,4,144
526,3,209
527,3,477
528,3,178
529,3,449
530,4,153
531,3,250
532,2,1391
533,3,181
534,3,188
535,3,268
536,3,202
537,3,140
538,3,262
539,3,109
540,2,2653
541,3,153
542,3,376
543,3,812
544,4,118
545,4,154
546,4,179
547,4,121
548,3,120
549,3,252
550,3,679
551,4,184
552,4,248
553,3,261
554,2,2020
555,3,140
556,3,318
557,3,460
558,4,113
559,4,122
560,3,231
561,3,388
562,3,170
563,3,268
564,2,4065
565,3,226
566,3,510
567,4,144
568,4,145
569,3,1073
570,4,207
571,5,112
572,4,219
573,4,146
574,4,157
575,4,115
576,3,345
577,3,402
578,3,723
579,4,183
580,4,121
581,4,116
582,3,297
583,3,552
584,4,150
585,4,161
586,2,1335
587,3,395
588,4,160
589,3,198
590,3,140
591,3,204
592,3,207
593,3,171
594,2,2670
595,3,411
596,4,109
597,3,610
598,4,147
599,4,123
600,3,287
601,3,369
602,3,494
603,4,118
604,3,156
605,3,351
606,1,8554
607,2,427
608,2,1638
609,3,268
610,3,398
611,3,276
612,3,168
613,3,264
614,3,260
615,2,1964
616,3,355
617,3,379
618,3,207
619,3,333
620,4,111
621,3,322
622,4,113
623,3,363
624,2,895
625,3,241
626,3,259
627,2,806
628,3,129
629,3,189
630,3,112
631,2,631
632,3,226
633,3,166
634,2,1250
635,3,352
636,3,316
637,3,184
638,3,136
639,2,951
640,3,148
641,3,109
642,3,131
643,3,184
644,4,108
645,3,114
646,3,125
