Kmeans ID,Depth,Used Time Since Start(us)
0,0,813951
1,1,945686
2,2,984199
3,3,990786
4,4,991440
5,5,991563
6,5,991726
7,4,992806
8,5,993021
9,5,993157
10,5,993366
11,5,993554
12,5,993683
13,4,994706
14,5,995066
15,6,995174
16,5,995425
17,5,995559
18,4,996306
19,5,996489
20,5,996668
21,5,996814
22,4,997669
23,5,997848
24,5,998047
25,5,998258
26,4,999029
27,5,999209
28,5,999370
29,5,999523
30,5,999657
31,4,1000801
32,5,1001156
33,5,1001265
34,5,1001405
35,5,1001525
36,5,1001656
37,5,1001831
38,4,1002096
39,3,1005275
40,4,1005859
41,5,1005975
42,5,1006163
43,4,1006461
44,4,1007182
45,5,1007366
46,5,1007479
47,5,1007623
48,5,1007765
49,4,1008388
50,5,1008497
51,5,1008614
52,5,1008750
53,4,1008990
54,4,1009198
55,4,1009723
56,5,1009860
57,3,1017388
58,4,1019246
59,5,1019383
60,5,1019656
61,5,1019952
62,5,1020369
63,5,1020603
64,5,1020758
65,5,1020973
66,5,1021146
67,4,1022434
68,5,1022682
69,5,1022873
70,5,1023043
71,5,1023204
72,5,1023369
73,5,1023499
74,4,1023906
75,4,1024341
76,5,1024452
77,4,1025439
78,5,1025617
79,5,1025734
80,5,1025842
81,5,1026040
82,5,1026146
83,5,1026285
84,4,1026498
85,4,1027632
86,5,1027782
87,5,1027943
88,5,1028275
89,5,1028413
90,5,1028526
91,5,1028675
92,4,1030000
93,5,1030315
94,5,1030607
95,5,1030791
96,5,1031060
97,3,1032551
98,4,1032681
99,4,1033260
100,5,1033404
101,5,1033531
102,4,1033721
103,4,1033857
104,4,1033965
105,4,1034153
106,3,1038132
107,4,1038813
108,5,1038997
109,5,1039106
110,4,1039737
111,5,1039889
112,5,1040020
113,5,1040136
114,4,1040561
115,4,1041278
116,5,1041412
117,5,1041549
118,5,1041690
119,4,1042142
120,5,1042255
121,4,1042425
122,4,1042953
123,5,1043075
124,4,1043497
125,3,1046513
126,4,1047257
127,5,1047395
128,5,1047618
129,5,1047761
130,4,1048077
131,4,1048801
132,5,1048963
133,5,1049138
134,5,1049257
135,5,1049370
136,4,1049533
137,4,1049917
138,4,1050360
139,4,1050568
140,3,1056987
141,4,1057833
142,5,1058009
143,5,1058141
144,5,1058287
145,5,1058416
146,4,1059522
147,5,1059687
148,5,1059941
149,5,1060091
150,5,1060215
151,5,1060350
152,5,1060477
153,5,1060593
154,4,1061336
155,5,1061575
156,5,1061728
157,4,1062554
158,5,1062693
159,5,1062808
160,5,1062985
161,4,1064113
162,5,1064353
163,5,1064586
164,5,1064726
165,5,1064837
166,5,1064957
167,5,1065106
168,4,1065470
169,4,1066141
170,5,1066327
171,5,1066505
172,4,1067202
173,5,1067347
174,5,1067496
175,3,1073814
176,4,1075943
177,5,1076317
178,5,1076671
179,5,1076950
180,5,1077337
181,5,1077546
182,5,1077791
183,5,1078073
184,4,1078588
185,5,1078701
186,4,1080388
187,5,1080594
188,5,1080848
189,5,1081269
190,6,1081408
191,5,1081585
192,5,1081788
193,5,1082038
194,5,1082179
195,4,1082634
196,5,1082743
197,4,1083213
198,5,1083331
199,5,1083495
200,4,1083743
201,4,1084133
202,4,1084531
203,2,1101416
204,3,1103612
205,4,1103972
206,4,1104216
207,4,1104426
208,4,1104732
209,4,1104876
210,4,1105055
211,4,1105517
212,4,1105830
213,3,1109178
214,4,1110019
215,5,1110198
216,5,1110329
217,5,1110455
218,5,1110582
219,4,1111157
220,5,1111274
221,4,1111718
222,5,1111861
223,4,1112300
224,4,1112555
225,4,1113041
226,4,1113283
227,3,1116187
228,4,1116505
229,4,1117079
230,5,1117215
231,4,1117488
