Kmeans ID,Depth,Construction(us)
0,0,125953
1,1,29054
2,2,6470
3,3,2042
4,4,347
5,4,351
6,5,116
7,4,404
8,4,255
9,4,318
10,4,110
11,4,301
12,3,972
13,4,277
14,4,177
15,4,176
16,3,891
17,4,188
18,4,232
19,4,133
20,4,159
21,4,108
22,3,801
23,4,250
24,4,135
25,4,125
26,3,143
27,3,335
28,3,585
29,4,115
30,4,123
31,3,756
32,4,134
33,4,140
34,4,145
35,2,5714
36,3,942
37,4,210
38,4,150
39,4,158
40,4,156
41,3,1841
42,4,291
43,4,687
44,5,155
45,5,148
46,4,167
47,4,219
48,4,157
49,4,106
50,4,134
51,3,226
52,3,317
53,3,1348
54,4,107
55,4,250
56,4,125
57,4,138
58,4,296
59,4,145
60,4,335
61,5,116
62,3,162
63,3,604
64,4,114
65,3,294
66,2,2561
67,3,533
68,4,164
69,3,619
70,4,177
71,4,133
72,3,202
73,3,247
74,3,724
75,4,115
76,4,199
77,4,115
78,2,1270
79,3,367
80,4,113
81,3,178
82,3,252
83,3,122
84,3,188
85,2,2491
86,3,833
87,4,207
88,4,164
89,4,119
90,3,221
91,3,239
92,3,482
93,4,129
94,4,126
95,3,372
96,4,114
97,3,183
98,4,115
99,3,191
100,2,2441
101,3,626
102,4,165
103,4,140
104,3,262
105,3,251
106,3,481
107,3,230
108,3,118
109,3,345
110,3,184
111,2,2335
112,3,238
113,3,881
114,4,129
115,4,171
116,4,265
117,4,157
118,3,125
119,3,221
120,3,164
121,3,548
122,4,169
123,4,130
124,2,5507
125,3,1829
126,4,492
127,5,126
128,4,197
129,4,118
130,4,258
131,4,620
132,5,189
133,5,217
134,3,320
135,3,178
136,3,437
137,4,121
138,3,722
139,4,178
140,4,161
141,4,146
142,3,259
143,3,1736
144,4,550
145,5,161
146,5,148
147,4,137
148,4,416
149,4,125
150,4,156
151,4,248
152,1,12426
153,2,2053
154,3,527
155,4,148
156,4,125
157,4,123
158,3,395
159,4,107
160,4,120
161,3,331
162,4,112
163,3,184
164,3,142
165,3,460
166,2,1100
167,3,696
168,4,158
169,4,135
170,3,277
171,2,2194
172,3,687
173,4,168
174,4,123
175,4,158
176,3,226
177,3,175
178,3,185
179,3,198
180,3,279
181,3,451
182,4,115
183,2,1282
184,3,154
185,3,191
186,3,302
187,3,245
188,3,141
189,3,229
190,2,592
191,3,120
192,3,169
193,3,119
194,2,1596
195,3,250
196,3,221
197,3,201
198,3,168
199,3,248
200,3,242
201,3,145
202,3,169
203,2,1819
204,3,395
205,3,342
206,3,184
207,3,136
208,3,198
209,3,200
210,3,159
211,3,270
212,2,1768
213,3,135
214,3,327
215,3,222
216,3,332
217,3,172
218,3,199
219,3,291
220,1,17019
221,2,3802
222,3,824
223,4,124
224,4,132
225,4,136
226,4,146
227,4,132
228,3,470
229,4,128
230,3,284
231,3,303
232,4,122
233,3,517
234,4,169
235,4,124
236,3,740
237,4,124
238,3,417
239,4,124
240,3,300
241,2,727
242,3,172
243,3,152
244,2,3339
245,3,711
246,4,176
247,4,177
248,4,198
249,3,813
250,4,196
251,4,173
252,4,121
253,3,467
254,4,139
255,4,106
256,3,325
257,3,363
258,3,123
259,3,471
260,4,134
261,4,130
262,2,1734
263,3,305
264,3,410
265,3,143
266,3,160
267,3,309
268,3,121
269,3,228
270,2,1930
271,3,221
272,3,312
273,3,205
274,3,380
275,3,238
276,3,324
277,3,166
278,3,106
279,2,940
280,3,119
281,3,124
282,3,209
283,3,107
284,3,127
285,3,137
286,2,1860
287,3,371
288,3,300
289,3,178
290,3,121
291,3,297
292,3,108
293,3,468
294,2,2654
295,3,437
296,3,327
297,3,503
298,3,308
299,3,165
300,3,433
301,3,396
302,3,135
303,1,31609
304,2,5617
305,3,1180
306,4,142
307,4,182
308,4,242
309,4,179
310,4,164
311,4,106
312,3,634
313,4,157
314,4,124
315,3,1064
316,4,211
317,4,210
318,4,169
319,4,112
320,4,128
321,4,148
322,3,695
323,4,167
324,4,107
325,4,117
326,3,458
327,4,128
328,4,106
329,3,445
330,3,748
331,4,153
332,4,184
333,4,122
334,3,491
335,4,164
336,4,133
337,2,1913
338,3,138
339,3,271
340,3,461
341,4,108
342,3,192
343,3,276
344,3,282
345,3,125
346,3,231
347,2,5388
348,3,1716
349,4,219
350,4,274
351,4,354
352,4,168
353,4,146
354,4,217
355,4,181
356,4,190
357,3,564
358,4,152
359,4,164
360,3,523
361,4,150
362,3,162
363,3,538
364,4,121
365,3,1814
366,4,335
367,4,506
368,5,133
369,4,221
370,4,111
371,4,252
372,4,216
373,4,127
374,2,1759
375,3,785
376,4,126
377,4,121
378,4,108
379,4,147
380,3,131
381,3,315
382,3,219
383,3,254
384,2,5063
385,3,990
386,4,147
387,4,167
388,4,121
389,4,131
390,4,315
391,5,120
392,3,1029
393,4,260
394,4,110
395,4,107
396,4,347
397,3,606
398,4,144
399,4,128
400,3,366
401,3,661
402,4,230
403,4,206
404,3,492
405,4,137
406,3,605
407,4,132
408,4,123
409,3,420
410,4,113
411,2,1128
412,3,187
413,3,147
414,3,294
415,3,148
416,3,120
417,3,142
418,2,5913
419,3,1499
420,4,324
421,4,311
422,4,218
423,4,122
424,4,315
425,3,639
426,4,135
427,4,123
428,3,523
429,4,111
430,3,768
431,4,243
432,4,179
433,3,545
434,4,110
435,3,1170
436,4,264
437,4,235
438,4,147
439,4,109
440,4,258
441,3,406
442,3,437
443,2,4560
444,3,1081
445,4,258
446,4,143
447,4,175
448,4,117
449,4,162
450,3,367
451,3,686
452,4,141
453,4,116
454,4,166
455,3,336
456,3,368
457,4,111
458,3,891
459,4,168
460,4,250
461,4,176
462,4,122
463,4,116
464,3,408
465,4,121
466,4,114
467,3,512
468,4,189
469,1,5683
470,2,763
471,3,143
472,3,146
473,3,189
474,3,124
475,2,853
476,3,185
477,3,143
478,3,252
479,2,1348
480,3,163
481,3,405
482,4,108
483,3,203
484,3,202
485,3,252
486,2,879
487,3,121
488,3,169
489,3,154
490,3,206
491,2,314
492,2,738
493,3,162
494,3,121
495,3,129
496,2,474
