Kmeans ID,Depth,Construction(us)
0,0,125499
1,1,17742
2,2,4670
3,3,1117
4,4,152
5,4,377
6,4,108
7,4,194
8,4,129
9,3,220
10,3,1109
11,4,387
12,4,187
13,4,151
14,4,169
15,3,1545
16,4,420
17,4,258
18,4,164
19,4,268
20,4,109
21,4,213
22,3,279
23,3,360
24,2,837
25,3,159
26,3,240
27,3,146
28,2,2331
29,3,257
30,3,327
31,3,268
32,3,181
33,3,444
34,4,107
35,3,244
36,3,379
37,3,273
38,2,3068
39,3,986
40,4,207
41,4,146
42,4,114
43,4,165
44,4,113
45,4,132
46,3,422
47,3,640
48,4,190
49,4,108
50,3,303
51,4,108
52,3,125
53,3,226
54,3,203
55,3,206
56,2,1358
57,3,248
58,3,167
59,3,323
60,4,112
61,3,347
62,4,107
63,2,1340
64,3,197
65,3,218
66,3,176
67,3,280
68,3,261
69,3,138
70,3,109
71,2,1164
72,3,121
73,3,239
74,3,147
75,3,208
76,3,167
77,3,191
78,2,2659
79,3,565
80,4,182
81,4,108
82,3,669
83,4,186
84,4,125
85,4,108
86,3,269
87,4,114
88,3,619
89,4,122
90,4,108
91,3,121
92,3,159
93,3,222
94,1,12578
95,2,2682
96,3,601
97,4,115
98,4,125
99,4,128
100,3,230
101,3,150
102,3,686
103,4,143
104,4,128
105,3,429
106,4,134
107,3,256
108,3,286
109,2,1043
110,3,214
111,3,259
112,3,186
113,3,122
114,2,2672
115,3,178
116,3,665
117,4,167
118,4,122
119,4,114
120,3,158
121,3,144
122,3,188
123,3,149
124,3,503
125,4,117
126,4,145
127,3,726
128,4,235
129,4,124
130,2,869
131,3,213
132,3,125
133,3,180
134,3,149
135,2,1411
136,3,233
137,3,171
138,3,183
139,3,331
140,3,162
141,3,135
142,3,150
143,2,361
144,2,2487
145,3,444
146,4,124
147,3,562
148,4,179
149,3,351
150,3,255
151,4,138
152,3,150
153,3,414
154,3,363
155,2,978
156,3,204
157,3,138
158,3,125
159,3,293
160,1,30050
161,2,9613
162,3,2643
163,4,667
164,5,132
165,5,149
166,5,175
167,4,522
168,5,161
169,4,213
170,4,351
171,5,135
172,4,224
173,4,157
174,4,381
175,4,144
176,3,1303
177,4,226
178,4,111
179,4,291
180,4,108
181,4,157
182,4,197
183,4,199
184,3,888
185,4,131
186,4,246
187,4,149
188,4,122
189,4,125
190,3,425
191,4,129
192,3,1006
193,4,167
194,4,240
195,4,222
196,4,112
197,3,1702
198,4,579
199,5,114
200,4,152
201,4,181
202,4,415
203,4,326
204,3,1117
205,4,248
206,4,136
207,4,145
208,4,172
209,4,245
210,3,620
211,4,153
212,4,149
213,2,1496
214,3,449
215,3,172
216,3,204
217,3,166
218,3,115
219,3,381
220,2,4032
221,3,1283
222,4,257
223,4,347
224,4,231
225,4,209
226,4,121
227,3,657
228,4,149
229,4,145
230,4,124
231,4,204
232,3,200
233,3,518
234,3,451
235,4,118
236,3,677
237,4,183
238,4,111
239,4,125
240,3,225
241,2,497
242,3,108
243,2,5572
244,3,1233
245,4,249
246,4,139
247,4,254
248,4,205
249,4,247
250,3,655
251,3,561
252,4,173
253,3,482
254,3,165
255,3,370
256,3,995
257,4,341
258,4,248
259,4,117
260,3,1268
261,4,231
262,4,129
263,4,155
264,4,144
265,4,211
266,4,147
267,4,202
268,2,5269
269,3,842
270,4,139
271,4,153
272,4,112
273,4,136
274,3,1159
275,4,330
276,4,171
277,4,169
278,4,123
279,4,221
280,3,734
281,4,108
282,4,135
283,4,145
284,3,654
285,4,126
286,4,124
287,4,122
288,4,135
289,3,474
290,4,200
291,3,581
292,4,146
293,4,182
294,3,548
295,4,134
296,3,333
297,2,2625
298,3,391
299,3,429
300,4,136
301,3,413
302,3,290
303,3,887
304,4,158
305,4,150
306,4,160
307,3,120
308,2,877
309,3,185
310,3,112
311,3,168
312,3,137
313,1,22105
314,2,3077
315,3,531
316,4,145
317,4,111
318,3,843
319,4,177
320,4,119
321,4,112
322,4,114
323,4,115
324,3,443
325,4,108
326,3,148
327,3,642
328,4,111
329,4,130
330,4,109
331,4,173
332,3,151
333,3,216
334,3,184
335,2,1239
336,3,341
337,3,182
338,3,300
339,3,127
340,3,232
341,2,995
342,3,315
343,3,187
344,3,211
345,2,617
346,3,108
347,3,108
348,3,137
349,2,9075
350,3,1803
351,4,157
352,4,327
353,4,379
354,4,195
355,4,191
356,4,404
357,5,112
358,4,117
359,3,1426
360,4,266
361,4,196
362,4,121
363,4,302
364,4,141
365,4,297
366,3,785
367,4,178
368,4,133
369,4,161
370,3,765
371,4,219
372,4,170
373,4,177
374,3,1651
375,4,253
376,4,159
377,4,112
378,4,162
379,4,123
380,4,247
381,4,365
382,4,239
383,3,1705
384,4,320
385,4,290
386,4,178
387,4,198
388,4,200
389,4,204
390,4,167
391,4,176
392,3,351
393,3,607
394,4,176
395,4,121
396,2,3525
397,3,329
398,4,146
399,3,929
400,4,310
401,4,217
402,4,111
403,4,107
404,3,296
405,3,344
406,3,439
407,3,312
408,3,306
409,3,625
410,4,163
411,4,148
412,2,1972
413,3,319
414,4,110
415,3,554
416,4,114
417,3,135
418,3,157
419,3,111
420,3,228
421,3,442
422,2,1412
423,3,322
424,3,289
425,3,204
426,3,109
427,3,200
428,3,206
429,1,15837
430,2,3077
431,3,1013
432,4,234
433,4,162
