Kmeans ID,Depth,Construction(us)
0,0,814024
1,1,73752
2,2,19016
3,3,2692
4,4,403
5,4,288
6,4,381
7,4,385
8,4,222
9,4,414
10,5,135
11,4,412
12,4,215
13,3,1426
14,4,459
15,4,276
16,4,137
17,4,181
18,4,144
19,4,127
20,3,1038
21,4,226
22,4,298
23,4,210
24,3,4849
25,4,838
26,5,138
27,5,140
28,5,142
29,5,116
30,5,125
31,4,1003
32,5,175
33,5,166
34,5,159
35,5,154
36,5,170
37,4,459
38,4,584
39,5,129
40,5,112
41,4,469
42,5,112
43,4,594
44,5,130
45,5,141
46,5,157
47,4,517
48,5,114
49,5,142
50,5,117
51,4,450
52,5,109
53,5,156
54,3,1533
55,4,324
56,4,355
57,4,195
58,4,168
59,4,256
60,4,216
61,3,1942
62,4,242
63,4,188
64,4,309
65,4,299
66,4,132
67,4,255
68,4,531
69,5,107
70,5,107
71,3,4308
72,4,688
73,5,173
74,5,145
75,5,152
76,4,689
77,5,164
78,5,125
79,5,122
80,5,121
81,4,530
82,5,138
83,5,117
84,4,537
85,5,129
86,5,127
87,4,492
88,5,109
89,5,151
90,4,559
91,5,177
92,5,110
93,4,522
94,5,125
95,4,276
96,3,1039
97,4,177
98,4,201
99,4,141
100,4,113
101,4,180
102,2,6449
103,3,2023
104,4,462
105,4,281
106,4,108
107,4,277
108,4,486
109,4,121
110,4,234
111,4,119
112,3,259
113,3,429
114,3,243
115,3,1768
116,4,243
117,4,282
118,4,226
119,4,340
120,4,134
121,4,141
122,4,286
123,4,147
124,3,178
125,3,1533
126,4,292
127,4,134
128,4,221
129,4,170
130,4,217
131,4,272
132,4,182
133,2,7444
134,3,1632
135,4,224
136,4,292
137,4,129
138,4,107
139,4,516
140,5,118
141,4,291
142,3,1116
143,4,310
144,4,264
145,4,283
146,3,513
147,4,113
148,3,316
149,3,715
150,4,152
151,4,124
152,4,119
153,4,112
154,3,1313
155,4,224
156,4,338
157,4,123
158,4,183
159,4,175
160,4,170
161,3,732
162,4,155
163,3,1137
164,4,142
165,4,200
166,4,210
167,4,127
168,4,184
169,4,182
170,2,11006
171,3,1505
172,4,342
173,4,186
174,4,182
175,4,222
176,4,131
177,4,217
178,4,200
179,3,1833
180,4,332
181,4,327
182,4,187
183,4,185
184,4,117
185,4,210
186,4,214
187,4,287
188,3,455
189,4,118
190,3,193
191,3,1893
192,4,485
193,5,149
194,4,387
195,4,156
196,4,228
197,5,125
198,4,363
199,5,114
200,4,122
201,3,721
202,4,213
203,4,143
204,4,128
205,3,1996
206,4,651
207,5,108
208,5,144
209,5,111
210,5,114
211,4,254
212,4,151
213,4,159
214,4,235
215,4,234
216,4,271
217,3,2397
218,4,537
219,5,152
220,4,329
221,4,443
222,5,116
223,4,129
224,4,171
225,4,315
226,4,470
227,5,125
228,2,4922
229,3,1270
230,4,309
231,4,160
232,4,308
233,4,175
234,4,215
235,3,505
236,4,127
237,3,1563
238,4,124
239,4,297
240,4,315
241,4,253
242,4,199
243,4,197
244,4,109
245,4,117
246,3,700
247,4,163
248,4,153
249,3,275
250,3,272
