Kmeans ID,Depth,Used Time Since Start(us)
0,0,20234
1,1,23625
2,2,24057
3,2,24692
4,3,24813
5,3,24966
6,3,25082
7,2,25379
8,2,25726
9,2,26031
10,2,26587
11,3,26790
12,2,27300
13,2,27633
14,3,27745
15,1,29271
16,2,29455
17,2,29589
18,2,29835
19,2,29959
20,2,30233
21,2,30642
22,1,33571
23,2,33801
24,2,34523
25,3,34781
26,3,34917
27,2,35333
28,3,35512
29,2,36068
30,3,36234
31,3,36378
32,2,36872
33,3,36995
34,3,37104
35,2,37323
36,2,37598
37,1,40175
38,2,40757
39,3,40888
40,3,41020
41,2,41553
42,2,41757
43,2,41955
44,2,42455
45,3,42577
46,3,42713
47,2,42893
48,2,43143
49,1,44498
50,2,44901
51,3,45055
52,2,45217
53,2,45343
54,2,45539
55,2,45705
56,2,45920
57,1,47700
58,2,47843
59,2,48325
60,3,48502
61,2,48869
62,2,49034
63,2,49218
64,2,49392
65,2,49618
66,1,51936
67,2,52511
68,3,52657
69,3,52796
70,2,53243
71,2,53519
72,2,53869
73,2,54055
74,2,54428
75,2,54573
76,1,57909
77,2,59297
78,3,59480
79,3,59682
80,3,59846
81,3,60140
82,3,60435
83,3,60583
84,2,60849
85,2,61168
86,3,61276
87,2,61465
88,2,61760
89,2,62113
90,2,62285
91,2,62652
92,3,62806
