Kmeans ID,Depth,Construction(us)
0,0,20054
1,1,1861
2,2,319
3,2,332
4,2,273
5,2,117
6,2,247
7,2,198
8,2,298
9,1,2596
10,2,425
11,2,194
12,2,648
13,3,117
14,3,131
15,2,130
16,2,260
17,2,245
18,2,336
19,2,366
20,1,1734
21,2,344
22,2,188
23,2,552
24,2,183
25,2,285
26,1,3226
27,2,1245
28,3,354
29,3,115
30,3,246
31,3,196
32,2,288
33,2,422
34,2,286
35,2,468
36,3,161
37,2,319
38,1,2876
39,2,255
40,2,163
41,2,837
42,3,270
43,3,112
44,3,154
45,2,430
46,3,161
47,3,109
48,2,198
49,2,161
50,2,595
51,3,160
52,3,166
53,2,227
54,1,1811
55,2,239
56,2,421
57,2,148
58,2,205
59,2,399
60,2,188
61,2,139
62,1,2565
63,2,356
64,2,182
65,2,218
66,2,265
67,2,468
68,2,384
69,3,119
70,2,142
71,2,619
72,3,185
73,3,134
74,1,2528
75,2,629
76,3,169
77,3,110
78,3,109
79,2,279
80,2,239
81,2,370
82,2,149
83,2,387
84,2,155
85,2,344
