Kmeans ID,Depth,Used Time Since Start(us)
0,0,20418
1,1,23623
2,2,24143
3,3,24255
4,2,24767
5,3,24892
6,3,25029
7,2,25522
8,2,25941
9,2,26232
10,2,26413
11,2,26883
12,3,27035
13,2,27251
14,1,31757
15,2,32984
16,3,33282
17,3,33441
18,3,33629
19,3,33758
20,3,34090
21,4,34216
22,2,34591
23,2,35111
24,3,35288
25,2,35801
26,3,35945
27,3,36162
28,2,36495
29,2,36868
30,2,37727
31,3,37852
32,3,38121
33,3,38324
34,2,38618
35,1,40309
36,2,40554
37,2,40720
38,2,41026
39,2,41385
40,2,41564
41,2,41782
42,2,41951
43,1,45105
44,2,45818
45,3,46083
46,3,46241
47,3,46361
48,2,46831
49,3,46971
50,3,47093
51,2,47613
52,2,47961
53,2,48206
54,2,48442
55,2,48879
56,2,49113
57,1,51326
58,2,51527
59,2,51784
60,2,52329
61,3,52491
62,3,52616
63,2,52861
64,2,53008
65,2,53138
66,2,53380
67,2,53870
68,3,53978
69,1,55277
70,2,55710
71,2,55885
72,2,56103
73,2,56217
74,2,56475
75,1,58256
76,2,58539
77,2,58786
78,2,59090
79,2,59297
80,2,59480
81,2,59675
82,2,59966
83,2,60090
84,1,61513
85,2,61745
86,2,62382
87,3,62569
88,3,62687
89,2,62831
90,2,63015
