Kmeans ID,Depth,Used Time Since Start(us)
0,0,20259
1,1,24695
2,2,25581
3,3,25715
4,3,25835
5,3,25980
6,3,26115
7,3,26226
8,2,26918
9,3,27035
10,3,27206
11,2,27477
12,2,28237
13,3,28364
14,3,28473
15,3,28595
16,3,28744
17,2,29230
18,3,29446
19,2,30088
20,3,30259
21,3,30488
22,2,30816
23,2,31341
24,1,32314
25,2,32469
26,2,32710
27,2,32845
28,2,32974
29,2,33085
30,1,34202
31,2,34449
32,2,34605
33,2,34786
34,2,35056
35,1,37657
36,2,37892
37,2,38439
38,3,38621
39,3,38749
40,2,39072
41,2,39259
42,2,39573
43,2,40132
44,3,40241
45,3,40391
46,3,40499
47,2,40713
48,2,40921
49,1,42420
50,2,42664
51,2,42940
52,2,43298
53,2,43686
54,1,46501
55,2,47826
56,3,48112
57,4,48224
58,3,48340
59,3,48648
60,3,48877
61,3,49013
62,3,49131
63,3,49256
64,2,49469
65,2,50163
66,3,50338
67,3,50476
68,2,50582
69,2,50896
70,1,53921
71,2,54722
72,3,54863
73,3,55033
74,3,55161
75,2,55540
76,3,55686
77,2,55980
78,2,56367
79,2,56567
80,2,56711
81,2,57399
82,3,57570
83,2,57696
84,1,60400
85,2,60901
86,3,61039
87,2,61557
88,3,61672
89,3,61783
90,2,62027
91,2,62255
92,2,62522
93,2,62786
94,2,63018
95,2,63488
