Kmeans ID,Depth,Construction(us)
0,0,19511
1,1,4000
2,2,547
3,3,177
4,2,546
5,3,118
6,3,146
7,3,115
8,2,658
9,3,151
10,3,107
11,3,115
12,2,263
13,2,831
14,3,140
15,3,130
16,3,213
17,2,475
18,3,139
19,3,122
20,2,329
21,2,172
22,1,1547
23,2,260
24,2,248
25,2,208
26,2,144
27,2,202
28,2,128
29,2,133
30,2,222
31,1,3224
32,2,796
33,3,148
34,3,116
35,3,219
36,2,394
37,2,185
38,2,772
39,3,152
40,3,219
41,3,174
42,2,257
43,2,280
44,2,219
45,2,324
46,1,2784
47,2,450
48,3,145
49,2,417
50,2,398
51,2,207
52,2,284
53,2,326
54,2,266
55,2,458
56,3,182
57,1,1398
58,2,304
59,2,255
60,2,211
61,2,161
62,2,110
63,2,167
64,2,131
65,2,107
66,1,1744
67,2,542
68,3,150
69,2,206
70,2,270
71,2,447
72,3,126
73,3,143
74,2,126
75,1,3235
76,2,1064
77,3,191
78,3,240
79,3,141
80,3,192
81,3,120
82,2,568
83,3,131
84,3,129
85,2,124
86,2,349
87,2,405
88,3,161
89,2,549
90,3,147
91,1,1426
92,2,318
93,2,324
94,2,202
95,2,159
96,2,291
