Kmeans ID,Depth,Used Time Since Start(us)
0,0,810648
1,1,932222
2,2,958978
3,3,964028
4,4,965231
5,5,965506
6,5,965617
7,5,965812
8,5,965980
9,5,966092
10,5,966217
11,5,966392
12,4,966656
13,4,967257
14,5,967388
15,5,967519
16,5,967651
17,4,968561
18,5,968727
19,5,968856
20,5,969097
21,4,970095
22,5,970265
23,5,970448
24,5,970570
25,5,970750
26,5,970903
27,4,971096
28,4,971521
29,4,972003
30,3,977009
31,4,977613
32,5,977746
33,5,977871
34,5,977983
35,4,978574
36,5,978686
37,5,978818
38,5,978937
39,4,979512
40,5,979657
41,4,981197
42,5,981711
43,6,981842
44,5,982027
45,5,982260
46,5,982392
47,5,982559
48,5,982807
49,4,983301
50,5,983410
51,5,983534
52,4,984177
53,5,984302
54,5,984504
55,4,984758
56,4,985052
57,3,986882
58,4,987503
59,5,987687
60,5,987806
61,4,988062
62,4,988283
63,4,988562
64,4,988709
65,4,988821
66,4,988981
67,3,992491
68,4,993325
69,5,993435
70,5,993634
71,5,993771
72,4,994671
73,5,994820
74,5,994988
75,5,995151
76,5,995283
77,4,995611
78,4,995882
79,4,996275
80,4,996402
81,4,996833
82,5,996997
83,5,997120
84,4,997402
85,3,1001450
86,4,1002150
87,5,1002269
88,4,1002446
89,4,1003129
90,5,1003248
91,4,1003636
92,4,1004341
93,5,1004482
94,5,1004601
95,5,1004746
96,5,1004871
97,4,1005215
98,5,1005329
99,4,1005629
100,4,1006388
101,5,1006498
102,5,1006744
103,5,1006956
104,3,1008782
105,4,1009237
106,5,1009371
107,4,1009773
108,5,1009908
109,4,1010214
110,5,1010344
111,4,1010452
112,4,1010560
113,4,1010677
114,4,1010815
115,4,1011033
116,3,1013959
117,4,1014583
118,5,1014718
119,4,1015176
120,5,1015311
121,4,1015670
122,4,1016045
123,5,1016181
124,4,1016543
125,4,1016981
126,4,1017127
127,4,1017318
128,3,1019936
129,4,1020413
130,5,1020555
131,5,1020673
132,4,1021135
133,5,1021261
134,4,1021370
135,4,1021910
136,5,1022046
137,4,1022494
138,4,1022632
139,4,1022852
140,4,1023127
141,2,1052255
142,3,1058868
143,4,1060197
144,5,1060669
145,5,1060851
146,5,1061136
147,4,1062337
148,5,1062664
149,5,1062802
150,5,1062910
151,5,1063231
152,4,1064514
153,5,1064674
154,5,1064937
155,5,1065085
156,5,1065192
157,5,1065593
158,4,1066462
159,5,1066606
160,5,1066790
161,5,1066932
162,5,1067093
163,5,1067264
164,4,1067842
165,5,1067996
166,5,1068177
167,4,1068937
168,5,1069110
169,5,1069241
170,5,1069390
171,5,1069528
172,4,1069766
173,4,1070099
174,3,1076981
175,4,1077888
176,5,1077997
177,5,1078159
178,5,1078308
179,5,1078485
180,5,1078633
181,4,1079352
182,5,1079555
183,5,1079677
184,4,1080294
185,5,1080436
186,5,1080567
187,4,1081734
188,5,1081975
189,5,1082157
190,5,1082393
191,5,1082542
192,5,1082732
193,4,1083454
194,5,1083688
195,5,1083913
196,4,1084610
197,5,1084724
198,5,1084862
199,5,1085056
200,4,1086436
201,5,1086705
202,5,1086835
203,5,1087270
204,5,1087451
205,5,1087566
206,5,1087692
207,5,1087831
208,4,1088496
209,5,1088617
210,3,1090561
211,4,1091006
212,4,1091219
213,4,1091627
214,4,1091749
215,4,1092158
216,4,1092349
217,3,1098492
218,4,1099275
219,5,1099410
220,5,1099536
221,5,1099650
222,5,1099808
223,4,1100675
224,5,1100836
225,5,1100988
226,5,1101155
227,5,1101277
228,5,1101388
229,4,1102659
230,5,1102885
231,5,1103040
232,5,1103294
233,5,1103414
234,5,1103662
235,5,1103886
236,4,1104229
237,4,1105357
238,5,1105579
239,5,1105687
240,5,1105816
241,5,1106000
242,5,1106203
243,5,1106331
244,4,1106955
245,5,1107098
246,5,1107286
247,4,1107747
248,4,1108353
249,5,1108500
250,5,1108692
251,5,1108808
252,3,1111381
253,4,1111741
254,4,1112211
255,4,1112378
256,4,1112502
257,4,1112924
258,5,1113040
259,4,1113370
260,5,1113489
261,4,1113932
262,5,1114043
263,4,1114319
264,3,1115555
265,4,1115705
266,4,1116041
267,4,1116181
268,4,1116292
269,4,1116601
270,3,1117747
271,4,1117937
272,4,1118174
273,4,1118367
274,4,1118523
275,4,1118654
276,4,1118841
277,3,1121728
278,4,1122045
279,4,1123097
280,5,1123445
281,5,1123554
282,5,1123694
283,5,1123899
284,5,1124048
285,4,1124213
286,4,1124626
287,5,1124742
288,4,1125006
289,4,1125428
290,4,1125597
291,2,1132947
292,3,1134487
293,4,1134709
294,4,1135038
295,4,1135192
296,4,1135502
297,4,1135689
298,4,1135844
299,3,1137178
300,4,1137449
301,4,1137645
302,4,1137808
303,4,1137937
304,4,1138120
305,4,1138281
306,4,1138435
307,3,1139772
308,4,1140142
309,4,1140375
310,4,1140574
311,4,1140706
312,4,1140850
313,4,1141012
314,3,1141386
315,4,1141498
316,3,1142146
317,4,1142305
318,4,1142414
319,3,1143228
320,4,1143364
321,4,1143510
322,4,1143660
323,4,1143801
324,3,1144212
325,4,1144322
326,3,1145318
327,4,1145556
328,4,1145665
329,4,1145883
330,4,1146041
331,2,1160372
332,3,1162152
333,4,1162411
334,4,1162642
335,4,1162868
336,4,1163070
337,4,1163322
338,4,1163528
339,4,1163767
340,4,1163946
341,3,1166155
342,4,1166723
343,5,1166865
344,4,1167054
345,4,1167528
346,5,1167698
347,4,1167807
348,4,1167999
349,4,1168111
350,4,1168397
351,4,1168696
352,3,1171299
353,4,1171731
354,5,1171870
355,4,1171987
356,4,1172221
357,4,1172977
358,5,1173086
359,5,1173274
360,5,1173396
361,4,1173537
362,4,1174039
363,4,1174223
364,4,1174387
365,3,1176837
366,4,1177212
367,4,1177600
368,4,1177992
369,4,1178421
370,4,1178767
371,5,1178886
372,4,1179100
373,4,1179345
374,3,1181234
375,4,1181644
376,5,1181757
377,4,1182187
378,4,1182318
379,4,1182644
380,5,1182754
381,4,1183018
382,4,1183135
383,4,1183328
384,3,1184319
385,4,1184550
386,4,1184681
387,4,1184862
388,4,1184976
389,4,1185087
390,3,1186407
391,4,1186582
392,4,1186922
393,4,1187030
394,4,1187154
395,4,1187403
396,4,1187576
397,4,1187691
398,3,1188940
399,4,1189172
400,4,1189412
401,4,1189621
402,4,1189740
403,4,1189884
404,4,1190121
405,2,1204510
406,3,1206031
407,4,1206164
408,4,1206463
409,4,1206725
410,4,1206864
411,4,1207122
412,4,1207260
413,4,1207395
414,4,1207559
415,3,1209480
416,4,1210031
417,5,1210152
418,5,1210274
419,4,1210536
420,4,1210752
421,4,1211053
422,4,1211519
423,3,1212821
424,4,1213042
425,4,1213437
426,5,1213569
427,4,1213695
428,4,1213824
429,4,1214046
430,3,1215285
431,4,1215506
432,4,1215721
433,4,1215912
434,4,1216102
435,4,1216236
436,4,1216383
437,3,1217965
438,4,1218284
439,5,1218394
440,4,1218514
441,4,1218792
442,4,1219315
443,5,1219472
444,4,1219629
445,3,1222377
446,4,1222915
447,5,1223068
448,4,1223493
449,5,1223601
450,4,1223864
451,4,1224131
452,4,1224664
453,4,1224976
454,4,1225257
455,4,1225387
456,3,1227107
457,4,1227555
458,4,1227800
459,4,1228002
460,4,1228206
461,4,1228399
462,4,1228601
463,4,1228722
464,4,1228889
465,3,1231417
466,4,1231734
467,4,1231998
468,4,1232529
469,5,1232673
470,5,1232780
471,4,1233030
472,4,1233209
473,4,1233462
474,4,1234060
475,5,1234204
476,4,1234368
477,2,1253630
478,3,1256847
479,4,1257461
480,5,1257599
481,5,1257748
482,4,1258382
483,5,1258505
484,5,1258674
485,5,1258796
486,4,1259126
487,4,1259430
488,4,1260015
489,5,1260128
490,4,1260567
491,4,1260761
492,3,1262917
493,4,1263523
494,5,1263634
495,5,1263767
496,4,1263895
497,4,1264221
498,4,1264455
499,4,1264832
500,4,1265001
501,4,1265249
502,4,1265367
503,3,1268335
504,4,1269084
505,5,1269198
506,5,1269321
507,5,1269441
508,5,1269597
509,5,1269727
510,4,1269875
511,4,1270070
512,4,1270223
513,4,1270489
514,4,1271035
515,5,1271156
516,5,1271272
517,4,1271504
518,4,1272168
519,5,1272296
520,5,1272487
521,5,1272594
522,3,1275140
523,4,1275902
524,5,1276057
525,5,1276200
526,5,1276368
527,4,1276483
528,4,1277032
529,5,1277158
530,4,1277423
531,4,1277736
532,4,1277891
533,4,1278136
534,4,1278307
535,3,1280891
536,4,1281424
537,5,1281560
538,4,1281858
539,4,1282007
540,4,1282349
541,4,1282845
542,5,1283009
543,5,1283160
544,4,1283337
545,4,1283621
546,4,1283947
547,3,1284990
548,4,1285156
549,4,1285301
550,4,1285428
551,4,1285574
552,4,1285821
553,3,1289456
554,4,1289901
555,5,1290027
556,4,1290680
557,5,1290812
558,5,1290934
559,5,1291069
560,4,1291828
561,5,1291998
562,5,1292127
563,5,1292293
564,4,1292415
565,4,1292839
566,4,1293359
567,5,1293474
568,5,1293627
569,4,1293872
570,4,1294331
571,3,1295476
572,4,1295607
573,4,1295836
574,4,1295950
575,4,1296252
576,4,1296362
577,2,1300126
578,3,1300500
579,3,1301329
580,4,1301472
581,4,1301613
582,4,1301919
583,3,1302467
584,4,1302647
585,4,1302760
586,3,1302966
587,3,1303422
588,4,1303539
589,4,1303667
590,3,1303880
591,3,1304637
592,4,1304805
593,4,1304945
594,4,1305091
595,3,1305473
596,2,1311643
597,3,1312499
598,4,1312627
599,4,1312803
600,4,1312911
601,4,1313098
602,3,1313989
603,4,1314220
604,4,1314327
605,4,1314445
606,4,1314553
607,3,1316073
608,4,1316188
609,4,1316492
610,4,1316716
611,4,1316955
612,4,1317136
613,4,1317260
614,4,1317517
615,3,1318322
616,4,1318460
617,4,1318597
618,4,1318704
619,4,1318939
620,3,1319401
621,3,1320199
622,4,1320330
623,4,1320445
624,4,1320553
625,4,1320697
626,3,1321535
627,4,1321663
628,4,1321783
629,4,1321970
630,4,1322140
631,3,1322274
632,1,1471330
633,2,1489488
634,3,1491084
635,4,1491362
636,4,1491548
637,4,1491792
638,4,1492152
639,4,1492331
640,4,1492518
641,3,1494633
642,4,1494819
643,4,1495416
644,5,1495537
645,5,1495757
646,4,1496198
647,4,1496547
648,4,1496665
649,4,1496883
650,4,1497012
651,4,1497159
652,3,1500542
653,4,1501200
654,5,1501369
655,5,1501592
656,4,1502345
657,5,1502474
658,5,1502621
659,5,1502771
660,5,1502888
661,4,1503190
662,4,1503855
663,5,1503995
664,4,1504423
665,4,1504667
666,4,1504927
667,3,1509232
668,4,1509768
669,5,1509898
670,5,1510020
671,4,1510761
672,5,1510932
673,5,1511070
674,5,1511329
675,4,1511956
676,5,1512098
677,5,1512223
678,4,1512728
679,5,1512890
680,4,1513483
681,5,1513617
682,5,1513743
683,4,1514477
684,5,1514667
685,5,1514845
686,5,1514988
687,4,1515226
688,4,1515585
689,3,1518512
690,4,1518853
691,4,1519052
692,4,1519489
693,5,1519647
694,4,1520088
695,4,1520492
696,4,1520805
697,4,1521173
698,4,1521601
699,3,1523253
700,4,1523528
701,4,1523916
702,4,1524251
703,4,1524397
704,4,1524511
705,4,1524861
706,3,1526406
707,4,1526657
708,4,1526871
709,4,1527035
710,4,1527205
711,4,1527337
712,4,1527559
713,4,1527823
714,4,1527982
715,3,1528593
716,4,1528707
717,4,1528862
718,2,1551076
719,3,1557614
720,4,1558594
721,5,1558734
722,5,1558873
723,5,1559064
724,5,1559222
725,5,1559341
726,5,1559456
727,4,1560723
728,5,1561001
729,5,1561365
730,5,1561593
731,5,1561776
732,5,1561907
733,4,1562716
734,5,1562822
735,5,1562931
736,5,1563118
737,5,1563272
738,4,1564216
739,5,1564399
740,5,1564508
741,5,1564640
742,5,1564814
743,5,1564952
744,5,1565083
745,4,1565371
746,4,1566050
747,5,1566218
748,5,1566347
749,5,1566508
750,4,1566791
751,4,1568075
752,5,1568276
753,5,1568624
754,5,1568896
755,5,1569065
756,5,1569206
757,3,1572945
758,4,1574069
759,5,1574436
760,5,1574664
761,5,1574803
762,5,1574925
763,4,1575478
764,5,1575596
765,4,1576248
766,5,1576382
767,5,1576532
768,5,1576686
769,4,1577385
770,5,1577502
771,5,1577619
772,5,1577728
773,4,1577946
774,4,1578123
775,4,1578245
776,4,1578445
777,3,1579081
778,4,1579231
779,4,1579407
780,4,1579630
781,3,1580812
782,4,1580959
783,4,1581196
784,4,1581384
785,4,1581610
786,4,1581723
787,4,1581837
788,3,1584101
789,4,1584566
790,4,1585028
791,5,1585145
792,4,1585378
793,4,1585720
794,4,1586076
795,4,1586349
796,3,1590905
797,4,1591668
798,5,1591828
799,5,1592044
800,4,1592546
801,5,1592707
802,5,1592876
803,4,1593232
804,4,1593774
805,5,1593959
806,4,1594291
807,4,1595183
808,5,1595366
809,5,1595564
810,5,1595754
811,4,1596489
812,5,1596675
813,5,1596816
814,5,1596927
815,4,1597366
816,3,1599336
817,4,1599690
818,4,1599935
819,4,1600137
820,4,1600276
821,4,1600530
822,4,1600838
823,4,1601143
824,4,1601257
825,3,1602764
826,4,1603129
827,4,1603320
828,4,1603553
829,4,1603680
830,4,1603993
831,4,1604110
832,2,1623448
833,3,1626425
834,4,1626897
835,5,1627010
836,4,1627490
837,5,1627625
838,4,1627889
839,4,1628241
840,4,1628504
841,4,1628847
842,4,1629291
843,4,1629649
844,5,1629778
845,3,1634504
846,4,1635364
847,5,1635579
848,5,1635706
849,5,1635834
850,5,1635949
851,5,1636131
852,4,1636462
853,4,1636902
854,4,1637834
855,5,1638064
856,5,1638201
857,5,1638384
858,5,1638537
859,4,1639233
860,5,1639401
861,5,1639534
862,5,1639685
863,4,1640272
864,5,1640454
865,5,1640575
866,5,1640686
867,4,1640987
868,4,1641590
869,5,1641716
870,3,1643422
871,4,1643659
872,4,1643919
873,4,1644090
874,4,1644359
875,4,1644474
876,4,1644875
877,5,1645002
878,4,1645205
879,3,1647231
880,4,1647599
881,4,1647878
882,4,1648087
883,4,1648393
884,4,1648717
885,4,1648901
886,4,1649139
887,4,1649302
888,3,1651512
889,4,1651892
890,4,1652319
891,5,1652451
892,4,1652635
893,4,1652852
894,4,1652969
895,4,1653309
896,4,1653764
897,3,1656909
898,4,1657583
899,5,1657709
900,5,1657843
901,5,1657985
902,4,1658386
903,5,1658503
904,4,1658615
905,4,1659123
906,5,1659259
907,5,1659381
908,4,1660037
909,5,1660227
910,5,1660347
911,4,1660525
912,4,1660966
913,4,1661134
914,3,1663261
915,4,1663923
916,5,1664044
917,5,1664216
918,4,1664733
919,5,1664860
920,4,1664968
921,4,1665075
922,4,1665417
923,4,1665659
924,4,1665771
925,3,1666181
926,2,1692492
927,3,1697283
928,4,1698167
929,5,1698289
930,5,1698415
931,5,1698560
932,5,1698685
933,5,1698817
934,4,1699498
935,5,1699628
936,5,1699742
937,4,1700049
938,4,1700694
939,5,1700820
940,5,1701024
941,5,1701177
942,4,1702207
943,5,1702398
944,5,1702525
945,5,1702739
946,5,1702920
947,5,1703066
948,4,1703404
949,4,1703630
950,4,1704325
951,5,1704510
952,5,1704629
953,3,1710618
954,4,1711966
955,5,1712140
956,5,1712371
957,5,1712498
958,5,1712761
959,5,1712941
960,5,1713134
961,5,1713285
962,4,1714467
963,5,1714799
964,5,1715021
965,5,1715197
966,5,1715411
967,4,1715885
968,4,1717416
969,5,1717772
970,5,1717992
971,5,1718282
972,5,1718605
973,5,1718750
974,5,1718944
975,4,1719363
976,4,1719562
977,4,1720189
978,5,1720363
979,4,1720598
980,3,1722042
981,4,1722252
982,4,1722473
983,4,1722871
984,4,1722981
985,4,1723165
986,4,1723338
987,3,1726264
988,4,1726810
989,5,1726926
990,4,1727729
991,5,1727842
992,5,1727981
993,5,1728148
994,5,1728259
995,4,1728887
996,5,1729007
997,5,1729129
998,4,1729263
999,4,1729628
1000,4,1729767
1001,4,1729999
1002,3,1735940
1003,4,1737285
1004,5,1737539
1005,5,1737778
1006,5,1738012
1007,5,1738251
1008,5,1738429
1009,4,1738849
1010,5,1738972
1011,5,1739085
1012,4,1739813
1013,5,1740021
1014,5,1740147
1015,5,1740269
1016,4,1740928
1017,5,1741097
1018,5,1741223
1019,5,1741341
1020,4,1741713
1021,4,1742468
1022,5,1742630
1023,5,1742772
1024,4,1744127
1025,5,1744555
1026,5,1744682
1027,5,1744840
1028,5,1744952
1029,5,1745086
1030,5,1745364
1031,4,1745728
1032,5,1745873
1033,3,1747575
1034,4,1747798
1035,4,1748164
1036,4,1748398
1037,4,1748662
1038,4,1748928
1039,4,1749072
1040,4,1749223
1041,3,1751406
1042,4,1752058
1043,5,1752246
1044,5,1752357
1045,4,1752683
1046,4,1752817
1047,4,1753102
1048,4,1753280
1049,4,1753642
1050,4,1753798
1051,3,1755256
1052,4,1755608
1053,4,1755798
1054,4,1755983
1055,4,1756105
1056,4,1756333
1057,4,1756658
1058,2,1765759
1059,3,1767269
1060,4,1767592
1061,4,1767827
1062,4,1767977
1063,4,1768191
1064,4,1768369
1065,4,1768650
1066,4,1768762
1067,3,1769946
1068,4,1770127
1069,4,1770426
1070,4,1770598
1071,4,1770775
1072,4,1770883
1073,4,1771023
1074,3,1771457
1075,4,1771566
1076,3,1772541
1077,4,1772731
1078,4,1772875
1079,4,1772994
1080,4,1773221
1081,4,1773356
1082,3,1774620
1083,4,1774795
1084,4,1775055
1085,4,1775249
1086,4,1775360
1087,4,1775527
1088,4,1775716
1089,3,1777236
1090,4,1777732
1091,5,1777890
1092,4,1778085
1093,4,1778235
1094,4,1778347
1095,4,1778656
1096,3,1780159
1097,4,1780470
1098,4,1780700
1099,4,1780870
1100,4,1781102
1101,4,1781249
1102,4,1781454
1103,3,1782237
1104,4,1782407
1105,4,1782674
1106,2,1796656
1107,3,1798257
1108,4,1798473
1109,4,1798828
1110,4,1799006
1111,4,1799317
1112,4,1799435
1113,4,1799680
1114,3,1801731
1115,4,1801969
1116,4,1802390
1117,4,1802748
1118,4,1803093
1119,4,1803238
1120,4,1803448
1121,4,1803700
1122,3,1807388
1123,4,1808005
1124,5,1808137
1125,5,1808298
1126,4,1808861
1127,5,1808971
1128,5,1809094
1129,5,1809230
1130,4,1809906
1131,5,1810037
1132,5,1810160
1133,4,1810546
1134,4,1810762
1135,4,1811270
1136,4,1811702
1137,5,1811811
1138,4,1812091
1139,3,1815062
1140,4,1815700
1141,5,1815818
1142,5,1815926
1143,4,1816217
1144,4,1816386
1145,4,1816875
1146,5,1817016
1147,4,1817367
1148,4,1817611
1149,4,1817861
1150,4,1818414
1151,5,1818562
1152,5,1818672
1153,3,1820143
1154,4,1820381
1155,4,1820556
1156,4,1820789
1157,4,1820948
1158,4,1821104
1159,4,1821345
