Kmeans ID,Depth,Construction(us)
0,0,810648
1,1,121574
2,2,26756
3,3,5050
4,4,1203
5,5,275
6,5,111
7,5,195
8,5,168
9,5,112
10,5,125
11,5,175
12,4,264
13,4,601
14,5,131
15,5,131
16,5,132
17,4,910
18,5,166
19,5,129
20,5,241
21,4,998
22,5,170
23,5,183
24,5,122
25,5,180
26,5,153
27,4,193
28,4,425
29,4,482
30,3,5006
31,4,604
32,5,133
33,5,125
34,5,112
35,4,591
36,5,112
37,5,132
38,5,119
39,4,575
40,5,145
41,4,1540
42,5,514
43,6,131
44,5,185
45,5,233
46,5,132
47,5,167
48,5,248
49,4,494
50,5,109
51,5,124
52,4,643
53,5,125
54,5,202
55,4,254
56,4,294
57,3,1830
58,4,621
59,5,184
60,5,119
61,4,256
62,4,221
63,4,279
64,4,147
65,4,112
66,4,160
67,3,3510
68,4,834
69,5,110
70,5,199
71,5,137
72,4,900
73,5,149
74,5,168
75,5,163
76,5,132
77,4,328
78,4,271
79,4,393
80,4,127
81,4,431
82,5,164
83,5,123
84,4,282
85,3,4048
86,4,700
87,5,119
88,4,177
89,4,683
90,5,119
91,4,388
92,4,705
93,5,141
94,5,119
95,5,145
96,5,125
97,4,344
98,5,114
99,4,300
100,4,759
101,5,110
102,5,246
103,5,212
104,3,1826
105,4,455
106,5,134
107,4,402
108,5,135
109,4,306
110,5,130
111,4,108
112,4,108
113,4,117
114,4,138
115,4,218
116,3,2926
117,4,624
118,5,135
119,4,458
120,5,135
121,4,359
122,4,375
123,5,136
124,4,362
125,4,438
126,4,146
127,4,191
128,3,2618
129,4,477
130,5,142
131,5,118
132,4,462
133,5,126
134,4,109
135,4,540
136,5,136
137,4,448
138,4,138
139,4,220
140,4,275
141,2,29128
142,3,6613
143,4,1329
144,5,472
145,5,182
146,5,285
147,4,1201
148,5,327
149,5,138
150,5,108
151,5,321
152,4,1283
153,5,160
154,5,263
155,5,148
156,5,107
157,5,401
158,4,869
159,5,144
160,5,184
161,5,142
162,5,161
163,5,171
164,4,578
165,5,154
166,5,181
167,4,760
168,5,173
169,5,131
170,5,149
171,5,138
172,4,238
173,4,333
174,3,6882
175,4,907
176,5,109
177,5,162
178,5,149
179,5,177
180,5,148
181,4,719
182,5,203
183,5,122
184,4,617
185,5,142
186,5,131
187,4,1167
188,5,241
189,5,182
190,5,236
191,5,149
192,5,190
193,4,722
194,5,234
195,5,225
196,4,697
197,5,114
198,5,138
199,5,194
200,4,1380
201,5,269
202,5,130
203,5,435
204,5,181
205,5,115
206,5,126
207,5,139
208,4,665
209,5,121
210,3,1944
211,4,445
212,4,213
213,4,408
214,4,122
215,4,409
216,4,191
217,3,6143
218,4,783
219,5,135
220,5,126
221,5,114
222,5,158
223,4,867
224,5,161
225,5,152
226,5,167
227,5,122
228,5,111
229,4,1271
230,5,226
231,5,155
232,5,254
233,5,120
234,5,248
235,5,224
236,4,343
237,4,1128
238,5,222
239,5,108
240,5,129
241,5,184
242,5,203
243,5,128
244,4,624
245,5,143
246,5,188
247,4,461
248,4,606
249,5,147
250,5,192
251,5,116
252,3,2573
253,4,360
254,4,470
255,4,167
256,4,124
257,4,422
258,5,116
259,4,330
260,5,119
261,4,443
262,5,111
263,4,276
264,3,1236
265,4,150
266,4,336
267,4,140
268,4,111
269,4,309
270,3,1146
271,4,190
272,4,237
273,4,193
274,4,156
275,4,131
276,4,187
277,3,2887
278,4,317
279,4,1052
280,5,348
281,5,109
282,5,140
283,5,205
284,5,149
285,4,165
286,4,413
287,5,116
288,4,264
289,4,422
290,4,169
291,2,7350
292,3,1540
293,4,222
294,4,329
295,4,154
296,4,310
297,4,187
298,4,155
299,3,1334
300,4,271
301,4,196
302,4,163
303,4,129
304,4,183
305,4,161
306,4,154
307,3,1337
308,4,370
309,4,233
310,4,199
311,4,132
312,4,144
313,4,162
314,3,374
315,4,112
316,3,648
317,4,159
318,4,109
319,3,814
320,4,136
321,4,146
322,4,150
323,4,141
324,3,411
325,4,110
326,3,996
327,4,238
328,4,109
329,4,218
330,4,158
331,2,14331
332,3,1780
333,4,259
334,4,231
335,4,226
336,4,202
337,4,252
338,4,206
339,4,239
340,4,179
341,3,2209
342,4,568
343,5,142
344,4,189
345,4,474
346,5,170
347,4,109
348,4,192
349,4,112
350,4,286
351,4,299
352,3,2603
353,4,432
354,5,139
355,4,117
356,4,234
357,4,756
358,5,109
359,5,188
360,5,122
361,4,141
362,4,502
363,4,184
364,4,164
365,3,2450
366,4,375
367,4,388
368,4,392
369,4,429
370,4,346
371,5,119
372,4,214
373,4,245
374,3,1889
375,4,410
376,5,113
377,4,430
378,4,131
379,4,326
380,5,110
381,4,264
382,4,117
383,4,193
384,3,991
385,4,231
386,4,131
387,4,181
388,4,114
389,4,111
390,3,1320
391,4,175
392,4,340
393,4,108
394,4,124
395,4,249
396,4,173
397,4,115
398,3,1249
399,4,232
400,4,240
401,4,209
402,4,119
403,4,144
404,4,237
405,2,14389
406,3,1521
407,4,133
408,4,299
409,4,262
410,4,139
411,4,258
412,4,138
413,4,135
414,4,164
415,3,1921
416,4,551
417,5,121
418,5,122
419,4,262
420,4,216
421,4,301
422,4,466
423,3,1302
424,4,221
425,4,395
426,5,132
427,4,126
428,4,129
429,4,222
430,3,1239
431,4,221
432,4,215
433,4,191
434,4,190
435,4,134
436,4,147
437,3,1582
438,4,319
439,5,110
440,4,120
441,4,278
442,4,523
443,5,157
444,4,157
445,3,2748
446,4,538
447,5,153
448,4,425
449,5,108
450,4,263
451,4,267
452,4,533
453,4,312
454,4,281
455,4,130
456,3,1720
457,4,448
458,4,245
459,4,202
460,4,204
461,4,193
462,4,202
463,4,121
464,4,167
465,3,2528
466,4,317
467,4,264
468,4,531
469,5,144
470,5,107
471,4,250
472,4,179
473,4,253
474,4,598
475,5,144
476,4,164
477,2,19262
478,3,3217
479,4,614
480,5,138
481,5,149
482,4,634
483,5,123
484,5,169
485,5,122
486,4,330
487,4,304
488,4,585
489,5,113
490,4,439
491,4,194
492,3,2156
493,4,606
494,5,111
495,5,133
496,4,128
497,4,326
498,4,234
499,4,377
500,4,169
501,4,248
502,4,118
503,3,2968
504,4,749
505,5,114
506,5,123
507,5,120
508,5,156
509,5,130
510,4,148
511,4,195
512,4,153
513,4,266
514,4,546
515,5,121
516,5,116
517,4,232
518,4,664
519,5,128
