Kmeans ID,Depth,Construction(us)
0,0,20016
1,1,2933
2,2,502
3,3,109
4,2,566
5,3,112
6,2,276
7,2,272
8,2,120
9,2,753
10,3,309
11,3,119
12,3,128
13,2,114
14,2,383
15,1,2890
16,2,627
17,3,219
18,3,159
19,2,1033
20,3,219
21,3,143
22,3,285
23,3,128
24,2,364
25,3,109
26,2,125
27,2,376
28,2,183
29,2,121
30,1,3016
31,2,335
32,2,403
33,2,286
34,2,278
35,2,183
36,2,474
37,3,228
38,2,164
39,2,879
40,3,187
41,3,266
42,3,226
43,1,2302
44,2,391
45,2,284
46,2,202
47,2,343
48,2,173
49,2,508
50,3,159
51,2,142
52,2,296
53,1,1743
54,2,255
55,2,237
56,2,181
57,2,256
58,2,260
59,2,172
60,2,155
61,2,241
62,1,1773
63,2,231
64,2,214
65,2,313
66,2,221
67,2,142
68,2,334
69,2,242
70,1,1923
71,2,120
72,2,111
73,2,303
74,2,227
75,2,466
76,3,121
77,2,153
78,2,146
79,2,396
80,1,2650
81,2,291
82,2,319
83,2,406
84,2,547
85,3,128
86,3,184
87,2,475
88,3,155
89,2,293
90,2,161
91,2,165
