Kmeans ID,Depth,Used Time Since Start(us)
0,0,326964
1,1,381688
2,2,391233
3,3,392418
4,4,392769
5,4,392900
6,4,393115
7,4,393409
8,3,395049
9,4,395368
10,4,395527
11,4,395795
12,4,395987
13,4,396166
14,4,396401
15,4,396582
16,4,396724
17,3,397631
18,4,397793
19,4,397914
20,4,398147
21,4,398256
22,4,398439
23,3,399818
24,4,400128
25,4,400456
26,4,400664
27,4,400813
28,4,400989
29,3,401948
30,4,402175
31,4,402440
32,4,402608
33,4,402760
34,3,403714
35,4,403864
36,4,404043
37,4,404267
38,4,404444
39,3,404956
40,4,405082
41,3,407124
42,4,407903
43,5,408036
44,5,408182
45,5,408301
46,5,408444
47,4,408673
48,4,408829
49,4,408976
50,4,409378
51,4,409523
52,2,416448
53,3,417838
54,4,418021
55,4,418230
56,4,418454
57,4,418615
58,4,418822
59,4,419066
60,4,419182
61,3,420604
62,4,420906
63,4,421079
64,4,421346
65,4,421480
66,4,421817
67,3,422011
68,3,423488
69,4,423609
70,4,424020
71,4,424214
72,4,424384
73,4,424547
74,4,424717
75,4,424914
76,3,425479
77,4,425589
78,3,425961
79,3,426857
80,4,427060
81,4,427228
82,4,427406
83,3,428063
84,4,428261
85,4,428392
86,2,435427
87,3,437066
88,4,437455
89,5,437584
90,4,437760
91,4,438085
92,4,438222
93,4,438489
94,4,438600
95,4,438749
96,4,438883
97,3,439787
98,4,439953
99,4,440172
100,4,440316
101,4,440468
102,3,440708
103,3,441457
104,4,441678
105,4,441909
106,3,443180
107,4,443313
108,4,443630
109,4,443834
110,4,443972
111,4,444233
112,4,444385
113,3,445123
114,4,445304
115,4,445457
116,3,445580
117,3,447007
118,4,447428
119,4,447627
120,4,447818
121,4,448192
122,2,455224
123,3,457081
124,4,457522
125,5,457634
126,4,457910
127,4,458098
128,4,458214
129,4,458608
130,5,458719
131,5,458831
132,4,458984
133,4,459246
134,3,460356
135,4,460629
136,4,460772
137,4,460886
138,4,461094
139,4,461242
140,3,461673
141,3,462369
142,4,462598
143,4,462707
144,4,462834
145,3,463596
146,4,463779
147,4,463908
148,4,464040
149,3,464922
150,4,465142
151,4,465319
152,4,465515
153,3,465915
154,4,466026
155,3,466957
156,4,467144
157,4,467302
158,4,467424
159,4,467566
160,2,474554
161,3,476104
162,4,476560
163,5,476669
164,4,476994
165,4,477237
166,4,477435
167,4,477617
168,3,479175
169,4,479696
170,5,479824
171,4,480088
172,4,480215
173,4,480351
174,4,480527
175,4,480742
176,3,481853
177,4,481964
178,4,482269
179,4,482538
180,3,482653
181,3,483132
182,4,483252
183,4,483392
184,4,483502
185,3,484843
186,4,485114
187,4,485293
188,4,485474
189,4,485607
190,4,485725
191,4,485948
192,4,486068
193,4,486192
194,3,486518
195,3,487153
196,4,487261
197,4,487432
198,4,487546
199,2,496094
200,3,498369
201,4,498845
202,4,499355
203,5,499484
204,4,499887
205,4,500160
206,4,500511
207,4,500672
208,3,501376
209,4,501637
210,4,501757
211,4,501923
212,3,502873
213,4,503093
214,4,503231
215,4,503405
216,4,503549
217,3,504443
218,4,504589
219,4,504707
220,4,504874
221,4,504989
222,3,505242
223,3,507008
224,4,507362
225,4,507639
226,4,507905
227,4,508217
228,4,508414
229,4,508547
230,4,508704
231,3,509791
232,4,510108
233,4,510229
234,4,510390
235,4,510571
236,4,510679
237,3,511357
238,4,511568
239,4,511745
240,2,516404
241,3,517310
242,4,517476
243,4,517657
244,4,517890
245,3,518499
246,4,518630
247,4,518761
248,4,518874
249,3,519292
250,4,519403
251,3,520601
252,4,520723
253,4,521067
254,4,521178
255,4,521490
256,3,521952
257,4,522069
258,4,522187
259,3,522347
260,3,522737
261,4,522911
262,3,523471
263,4,523589
264,4,523694
265,2,526928
266,3,527304
267,4,527469
268,3,527903
269,4,528016
270,3,528488
271,3,528704
272,3,529293
273,4,529405
274,4,529577
275,4,529688
276,3,530114
277,3,530302
278,3,530864
