Kmeans ID,Depth,Construction(us)
0,0,126590
1,1,21516
2,2,6481
3,3,1143
4,4,249
5,4,266
6,4,234
7,4,111
8,3,1688
9,4,327
10,4,569
11,5,145
12,4,125
13,4,161
14,4,154
15,4,145
16,4,157
17,3,312
18,3,936
19,4,168
20,4,130
21,4,299
22,3,1897
23,4,419
24,5,125
25,4,349
26,4,172
27,4,497
28,5,112
29,4,129
30,4,215
31,3,130
32,3,400
33,2,4693
34,3,375
35,3,254
36,3,1204
37,4,184
38,4,128
39,4,233
40,4,109
41,4,173
42,4,149
43,4,199
44,3,901
45,4,134
46,4,197
47,4,112
48,4,238
49,3,652
50,4,134
51,4,120
52,4,128
53,3,598
54,4,114
55,4,141
56,3,139
57,3,642
58,4,151
59,4,112
60,2,961
61,3,215
62,3,119
63,3,140
64,3,109
65,3,107
66,3,174
67,2,812
68,3,121
69,3,177
70,3,218
71,2,3719
72,3,708
73,4,166
74,4,180
75,3,635
76,4,157
77,3,646
78,4,185
79,4,120
80,3,386
81,3,684
82,4,169
83,4,136
84,3,325
85,3,170
86,3,271
87,2,981
88,3,165
89,3,230
90,3,147
91,3,110
92,3,169
93,2,1412
94,3,164
95,3,141
96,3,144
97,3,208
98,3,451
99,4,109
100,3,182
101,2,2286
102,3,393
103,3,395
104,3,192
105,3,129
106,3,713
107,4,189
108,4,133
109,4,108
110,3,353
111,1,5549
112,2,1206
113,3,232
114,3,122
115,3,111
116,3,129
117,3,249
118,3,229
119,2,873
120,3,155
121,3,206
122,3,150
123,2,606
124,3,113
125,3,144
126,3,126
127,2,684
128,3,177
129,2,923
130,3,202
131,3,119
132,3,125
133,3,155
134,3,118
135,2,338
136,2,671
137,3,161
138,3,125
139,3,148
140,2,338
141,1,16335
142,2,3022
143,3,657
144,4,136
145,4,130
146,3,487
147,4,107
148,3,990
149,4,239
150,4,217
151,4,126
152,4,158
153,3,406
154,3,197
155,3,289
156,2,3227
157,3,1187
158,4,229
159,4,121
160,4,145
161,4,145
162,4,124
163,4,242
164,4,114
165,3,279
166,3,459
167,4,106
168,4,108
169,3,215
170,3,313
171,3,303
172,3,581
173,4,160
174,2,2618
175,3,378
176,3,638
177,4,238
178,4,116
179,3,154
180,3,163
181,3,337
182,3,132
183,3,544
184,4,150
185,3,338
186,2,453
187,3,149
188,3,166
189,2,3483
190,3,539
191,4,120
192,4,108
193,3,684
194,4,125
195,4,161
196,3,473
197,4,109
198,4,112
199,3,393
200,3,165
201,3,571
202,4,185
203,4,108
204,3,390
205,3,331
206,2,543
207,3,107
208,3,190
209,2,836
210,3,154
211,3,219
212,3,158
213,3,113
214,2,1956
215,3,133
216,3,477
217,4,114
218,4,115
