Kmeans ID,Depth,Used Time Since Start(us)
0,0,126529
1,1,146364
2,2,148948
3,3,149425
4,4,149549
5,3,149917
6,3,150100
7,3,150377
8,3,151265
9,4,151577
10,4,151771
11,4,151975
12,3,152248
13,4,152375
14,3,152523
15,2,156330
16,3,156882
17,4,157008
18,3,157415
19,3,158004
20,4,158165
21,4,158362
22,3,158561
23,3,159112
24,3,159342
25,3,160136
26,4,160299
27,4,160425
28,4,160541
29,4,160676
30,4,160788
31,3,161326
32,4,161450
33,2,162888
34,3,163166
35,3,163329
36,3,163474
37,3,163668
38,3,164002
39,3,164177
40,2,165686
41,3,165938
42,3,166068
43,3,166255
44,3,166578
45,3,167048
46,4,167187
47,4,167312
48,2,169495
49,3,170020
50,4,170152
51,3,170380
52,3,170561
53,3,171216
54,4,171363
55,3,171557
56,3,171857
57,2,173140
58,3,173311
59,3,173607
60,3,173966
61,3,174135
62,3,174281
63,2,175918
64,3,176411
65,4,176523
66,3,177057
67,4,177168
68,4,177294
69,3,177448
70,3,177570
71,3,177709
72,2,182934
73,3,183233
74,3,184280
75,4,184508
76,4,184764
77,4,184898
78,4,185006
79,4,185143
80,3,186069
81,4,186289
82,4,186455
83,4,186594
84,4,186765
85,3,187445
86,4,187551
87,4,187699
88,4,187817
89,3,188378
90,4,188542
91,4,188659
92,3,188885
93,3,189848
94,4,190132
95,4,190291
96,4,190452
97,4,190575
98,3,191173
99,4,191311
100,4,191452
101,1,202138
102,2,203497
103,3,203763
104,3,203986
105,3,204229
106,3,204360
107,3,204469
108,3,204675
109,3,204866
110,2,205645
111,3,205759
112,3,206006
113,3,206164
114,2,208123
115,3,208554
116,3,208814
117,3,209016
118,3,209210
119,3,209453
120,3,209638
121,3,209889
122,3,210105
123,2,212352
124,3,212700
125,3,212977
126,3,213125
127,3,213420
128,3,213642
129,3,214027
130,3,214420
131,3,214648
132,2,215569
133,3,215765
134,3,215923
135,3,216090
136,3,216232
137,3,216378
138,2,216937
139,3,217079
140,3,217202
141,2,219118
142,3,219676
143,4,219787
144,4,219915
145,4,220053
146,3,220257
147,3,220409
148,3,220529
149,3,220772
150,3,221034
151,3,221199
152,3,221448
153,2,222345
154,3,222555
155,3,222727
156,3,222839
157,3,222958
158,1,253427
159,2,261326
160,3,262046
161,4,262222
162,4,262388
163,4,262506
164,3,263131
165,4,263278
166,4,263423
167,3,264527
168,4,264742
169,4,264860
170,4,265150
171,4,265271
172,3,267354
173,4,267909
174,5,268041
175,4,268427
176,4,268660
177,4,268858
178,4,268984
179,4,269173
180,4,269505
181,3,270254
182,4,270366
183,4,270524
184,4,270655
185,4,270773
186,3,271272
187,4,271380
188,4,271512
189,3,272904
190,4,273296
191,5,273406
192,4,273588
193,4,273710
194,4,274037
195,4,274207
196,3,274984
197,4,275142
198,4,275333
199,4,275443
200,4,275598
201,2,278651
202,3,279056
203,4,279175
204,3,279500
205,3,279647
206,3,279979
207,3,280396
208,4,280509
209,3,281463
210,4,281737
211,4,281926
212,4,282034
213,3,282262
214,3,282569
215,2,287162
