Kmeans ID,Depth,Construction(us)
0,0,325220
1,1,68059
2,2,12940
3,3,2122
4,4,464
5,5,108
6,4,256
7,4,127
8,4,415
9,4,334
10,4,203
11,4,351
12,3,1819
13,4,319
14,4,255
15,4,115
16,4,173
17,4,325
18,4,140
19,4,125
20,4,389
21,3,889
22,4,202
23,4,131
24,4,269
25,4,135
26,4,120
27,3,1744
28,4,380
29,4,205
30,4,115
31,4,326
32,4,151
33,4,351
34,4,138
35,3,1696
36,4,201
37,4,402
38,5,108
39,4,192
40,4,145
41,4,249
42,4,329
43,3,1189
44,4,263
45,4,164
46,4,219
47,4,181
48,4,177
49,3,1247
50,4,283
51,4,179
52,4,260
53,4,187
54,4,270
55,3,2302
56,4,477
57,5,131
58,4,164
59,4,323
60,4,296
61,4,664
62,5,203
63,5,108
64,4,212
65,2,7803
66,3,1820
67,4,460
68,4,202
69,4,270
70,4,133
71,4,208
72,4,190
73,4,128
74,4,248
75,3,1097
76,4,135
77,4,243
78,4,209
79,4,135
80,4,140
81,3,1036
82,4,141
83,4,130
84,4,207
85,4,185
86,4,157
87,3,542
88,4,129
89,3,830
90,4,200
91,3,882
92,4,114
93,4,194
94,4,161
95,4,129
96,3,496
97,4,122
98,3,1132
99,4,275
100,4,180
101,4,324
102,4,121
103,2,6990
104,3,1688
105,4,286
106,4,268
107,4,115
108,4,115
109,4,391
110,5,127
111,4,134
112,4,188
113,4,213
114,3,284
115,3,1529
116,4,208
117,4,125
118,4,325
119,4,219
120,4,282
121,4,164
122,4,169
123,3,746
124,4,146
125,4,115
126,4,166
127,3,962
128,4,267
129,4,208
130,4,115
131,4,118
132,4,107
133,3,1210
134,4,151
135,4,216
136,4,150
137,4,157
138,4,240
139,4,158
140,4,107
141,3,365
142,3,312
143,2,7006
144,3,1549
145,4,323
146,4,260
147,4,296
148,4,113
149,4,250
150,4,110
151,4,162
152,3,933
153,4,180
154,4,180
155,4,188
156,3,1231
157,4,362
158,4,296
159,4,146
160,4,209
161,4,134
162,3,823
163,4,125
164,4,114
165,4,108
166,4,188
167,3,491
168,4,134
169,4,109
170,3,919
171,4,178
172,4,158
173,4,265
174,4,117
175,3,618
176,4,133
177,4,149
178,3,490
179,2,3566
180,3,1427
181,4,217
182,4,172
183,4,166
184,4,198
185,4,201
186,4,226
187,4,169
188,3,201
189,3,158
190,3,120
191,3,227
192,3,383
193,4,131
194,3,317
195,3,797
196,4,121
197,4,132
198,4,126
199,4,137
200,2,7080
201,3,606
202,4,152
203,3,426
204,4,145
205,3,1094
206,4,244
207,4,213
