Kmeans ID,Depth,Construction(us)
0,0,20384
1,1,2694
2,2,1099
3,3,121
4,3,130
5,3,141
6,3,139
7,3,123
8,3,184
9,3,158
10,3,126
11,2,214
12,2,173
13,2,205
14,2,200
15,2,290
16,2,155
17,2,161
18,1,2750
19,2,229
20,2,388
21,2,232
22,2,411
23,2,252
24,2,758
25,3,211
26,3,192
27,3,120
28,2,134
29,2,360
30,3,111
31,1,2145
32,2,419
33,3,119
34,3,119
35,2,340
36,2,191
37,2,420
38,2,188
39,2,299
40,3,108
41,2,207
42,1,2627
43,2,747
44,3,133
45,3,141
46,3,135
47,2,373
48,2,227
49,2,236
50,2,345
51,2,482
52,2,219
53,1,1899
54,2,342
55,2,251
56,2,334
57,2,151
58,2,204
59,2,203
60,2,330
61,2,158
62,1,2998
63,2,296
64,2,658
65,3,141
66,3,269
67,2,120
68,2,895
69,3,339
70,3,132
71,3,124
72,2,375
73,3,135
74,2,310
75,2,234
76,1,2184
77,2,478
78,3,164
79,2,535
80,2,135
81,2,256
82,2,331
83,2,141
84,2,241
85,1,2259
86,2,658
87,3,143
88,3,152
89,2,413
90,2,262
91,2,180
92,2,226
93,2,382
94,2,139
