Kmeans ID,Depth,Construction(us)
0,0,326095
1,1,50174
2,2,8348
3,3,1525
4,4,233
5,4,259
6,4,110
7,4,202
8,4,440
9,4,145
10,3,1015
11,4,294
12,4,147
13,4,216
14,3,965
15,4,222
16,4,141
17,4,184
18,4,127
19,3,1380
20,4,262
21,4,191
22,4,208
23,4,122
24,4,132
25,4,224
26,4,131
27,3,826
28,4,168
29,4,151
30,4,131
31,4,147
32,3,917
33,4,298
34,4,203
35,4,200
36,3,1201
37,4,309
38,4,222
39,4,142
40,4,261
41,4,154
42,4,135
43,3,649
44,4,126
45,4,108
46,2,6184
47,3,1667
48,4,353
49,4,441
50,5,135
51,4,124
52,4,306
53,4,256
54,4,157
55,3,456
56,4,132
57,3,792
58,4,279
59,4,240
60,3,682
61,4,121
62,4,119
63,3,300
64,3,923
65,4,166
66,4,205
67,4,179
68,4,174
69,3,558
70,4,128
71,3,832
72,4,155
73,4,130
74,4,155
75,2,9127
76,3,404
77,3,2650
78,4,279
79,4,521
80,5,114
81,5,121
82,5,134
83,4,222
84,4,258
85,4,403
86,4,289
87,4,434
88,5,134
89,4,302
90,3,2816
91,4,431
92,4,414
93,4,235
94,4,296
95,4,382
96,4,232
97,4,416
98,4,452
99,3,483
100,4,136
101,3,184
102,3,1497
103,4,190
104,4,178
105,4,292
106,4,237
107,4,229
108,4,213
109,3,366
110,3,748
111,4,207
112,4,138
113,4,146
114,4,125
115,2,6728
116,3,1156
117,4,131
118,4,131
119,4,204
120,4,112
121,4,121
122,4,209
123,4,204
124,3,314
125,3,702
126,4,221
127,4,141
128,3,582
129,4,113
130,4,120
131,3,226
132,3,1081
133,4,317
134,5,118
135,4,214
136,4,157
137,3,1556
138,4,270
139,4,111
140,4,463
141,5,138
142,4,116
143,4,131
144,4,307
145,3,953
146,4,230
147,4,132
148,4,198
149,2,3942
150,3,546
151,3,904
152,4,258
153,4,202
154,4,194
155,3,152
156,3,471
157,3,210
158,3,540
159,4,110
160,4,123
161,3,791
162,4,148
163,4,136
164,4,185
165,3,369
166,2,5588
167,3,458
168,4,106
169,3,496
170,3,1416
171,4,397
172,4,239
173,4,164
174,4,313
175,4,118
176,3,617
177,4,192
178,4,124
179,4,108
180,3,1143
181,4,153
182,4,285
183,4,141
184,4,106
185,4,182
186,3,895
187,4,167
188,4,142
189,4,173
190,4,125
191,3,323
192,4,138
193,3,166
194,2,4685
195,3,1296
196,4,113
197,4,218
198,4,218
199,4,175
200,4,178
201,4,186
202,4,214
203,3,252
204,3,378
205,3,287
206,3,609
207,4,108
208,4,137
209,3,405
210,3,658
211,4,144
212,4,118
213,3,852
214,4,161
215,4,148
216,4,114
217,4,264
218,2,5475
219,3,1014
220,4,273
221,4,151
222,4,247
223,4,142
224,4,116
225,3,1079
226,4,164
227,4,253
228,4,120
229,4,297
230,3,775
231,4,228
232,4,143
233,4,183
234,3,606
235,4,109
236,4,261
237,4,116
238,3,677
239,4,238
240,4,158
241,3,402
242,3,581
243,4,117
244,3,378
245,1,40166
246,2,2720
247,3,662
248,4,140
249,4,142
250,3,421
251,4,119
252,3,125
253,3,325
254,3,298
255,3,337
256,4,123
257,3,567
258,4,137
259,2,4696
260,3,704
261,4,164
262,4,128
263,4,127
264,3,660
265,4,174
266,4,133
267,4,112
268,3,604
269,4,127
270,4,144
271,4,110
272,3,397
273,3,451
274,4,121
275,3,671
276,4,147
277,4,189
278,3,844
279,4,134
280,4,178
281,4,160
282,3,405
283,4,119
284,2,6538
285,3,862
286,4,179
287,4,108
288,4,169
289,4,126
290,4,132
291,3,1106
292,4,259
293,4,132
294,4,160
295,4,283
296,3,1058
297,4,177
298,4,132
299,4,112
300,4,162
301,4,232
302,3,441
303,3,447
304,4,161
305,3,731
306,4,176
307,4,154
308,4,136
309,3,1701
310,4,326
311,4,306
312,4,342
313,4,162
314,4,242
315,4,158
316,4,123
317,3,225
318,2,6226
319,3,1007
320,4,223
321,4,111
322,4,178
323,4,183
324,3,771
325,4,132
326,4,209
327,4,130
328,3,1162
329,4,190
330,4,127
331,4,274
332,4,247
333,3,474
334,4,123
335,4,148
336,3,436
337,4,177
338,4,122
339,3,989
340,4,167
341,4,176
342,4,127
343,4,157
344,4,167
345,3,816
346,4,164
347,4,143
348,4,111
349,4,129
350,3,668
351,4,154
352,4,136
353,2,5829
354,3,1435
355,4,232
356,4,254
357,4,255
358,4,182
359,4,190
360,4,112
361,3,985
362,4,167
363,4,148
364,4,224
365,4,162
366,3,377
367,3,509
368,4,107
369,3,264
370,3,597
371,4,168
372,4,168
373,4,110
374,3,839
375,4,209
376,4,135
377,4,121
378,4,123
379,3,947
380,4,212
381,4,165
382,4,152
383,4,122
384,4,122
385,2,6436
386,3,1302
387,4,131
388,4,229
389,4,281
390,4,197
391,4,141
392,4,146
393,3,671
394,4,126
395,4,131
396,3,1946
397,4,233
398,4,752
399,5,153
400,5,152
401,5,119
402,5,182
403,4,134
404,4,331
405,4,233
406,4,187
407,3,899
408,4,169
409,4,229
410,4,166
411,4,137
412,3,220
413,3,510
414,4,148
415,3,341
416,3,639
417,4,150
418,4,256
419,2,2554
420,3,928
421,4,150
422,4,146
423,4,159
424,4,168
425,3,148
426,3,307
427,3,188
428,3,204
429,3,368
430,3,422
431,2,4955
432,3,844
433,4,171
434,4,132
435,4,136
436,4,123
437,4,149
438,3,1667
439,4,370
440,5,109
441,4,130
442,4,212
443,4,257
444,4,111
445,4,209
446,4,328
447,3,886
448,4,172
449,4,213
450,4,142
451,4,190
452,3,274
453,3,374
454,3,287
455,3,341
456,3,338
457,1,35512
458,2,1326
459,3,226
460,3,230
461,3,269
462,3,312
463,3,132
464,3,156
465,2,10649
466,3,1533
467,4,291
468,4,400
469,4,122
470,4,112
471,4,151
472,4,312
473,3,1926
474,4,281
475,4,623
476,5,163
477,5,127
478,4,152
479,4,179
480,4,230
481,4,190
482,4,178
483,3,829
484,4,167
485,4,203
486,4,116
487,4,160
488,3,1204
489,4,398
490,4,177
491,4,140
492,4,285
493,5,108
494,4,148
495,3,1232
496,4,464
497,4,371
498,4,156
499,4,163
500,3,1277
501,4,115
502,4,261
503,4,259
504,4,123
505,4,106
506,4,236
507,4,122
508,3,1723
509,4,208
510,4,519
511,5,115
512,4,229
513,4,475
514,4,216
515,3,976
516,4,110
517,4,226
518,4,147
519,4,145
520,2,4762
521,3,906
522,4,137
523,4,142
524,4,161
525,4,162
526,3,942
527,4,196
528,4,136
529,4,139
530,4,132
531,4,127
532,4,107
533,3,1292
534,4,241
535,4,134
536,4,282
537,4,404
538,5,119
539,3,397
540,3,361
541,3,244
542,3,404
543,3,283
544,2,3772
545,3,751
546,4,135
547,4,136
548,4,134
549,4,131
550,3,842
551,4,224
552,4,272
553,4,166
554,3,425
555,3,355
556,3,347
557,3,650
558,4,107
559,3,268
560,3,201
561,2,5128
562,3,697
563,4,154
564,4,124
565,4,127
566,3,426
567,4,131
568,3,843
569,4,124
570,4,236
571,4,173
572,3,558
573,4,112
574,3,479
575,4,120
576,3,593
577,4,126
578,4,125
579,3,1339
580,4,111
581,4,170
582,4,184
583,4,243
584,4,108
585,4,149
586,4,164
587,4,249
588,3,197
589,2,645
590,3,157
591,3,122
592,3,211
593,2,5987
594,3,308
595,3,1542
596,4,384
597,4,205
598,4,119
599,4,189
600,4,309
601,4,185
602,4,119
603,3,873
604,4,179
605,4,200
606,4,210
607,3,446
608,3,968
609,4,161
610,4,226
611,4,134
612,4,156
613,4,171
614,3,465
615,4,112
616,3,725
617,4,246
618,4,137
619,3,738
620,4,251
621,4,118
622,4,122
623,2,2698
624,3,473
625,4,140
626,4,126
627,3,536
628,4,130
629,4,124
630,3,233
631,3,206
632,3,317
633,3,566
634,4,124
635,4,125
636,3,210
637,3,258
638,1,33497
639,2,5933
640,3,1017
641,4,186
642,4,164
643,4,115
644,4,177
645,4,144
646,3,889
647,4,207
648,4,143
649,4,130
650,4,160
651,3,431
652,3,501
653,4,148
654,3,1492
655,4,318
656,4,326
657,4,176
658,4,131
659,4,151
660,4,243
661,3,439
662,4,137
663,3,180
664,3,1053
665,4,208
666,4,163
667,4,210
668,4,128
669,4,250
670,2,1561
671,3,243
672,3,294
673,3,177
674,3,491
675,3,136
676,3,141
677,2,5260
678,3,1036
679,4,200
680,4,181
681,4,120
682,4,177
683,4,158
684,3,469
685,4,136
686,3,1011
687,4,192
688,4,195
689,4,134
690,4,205
691,4,111
692,3,1199
693,4,225
694,4,235
695,4,169
696,4,126
697,4,222
698,4,141
699,3,363
700,3,212
701,3,533
702,4,107
703,4,111
704,3,472
705,2,5138
706,3,1303
707,4,196
708,4,212
709,4,219
710,4,126
711,4,279
712,4,139
713,3,869
714,4,142
715,4,199
716,4,189
717,4,108
718,3,305
719,3,469
720,4,109
721,3,708
722,4,116
723,4,114
724,4,219
725,3,582
726,4,128
727,3,556
728,4,116
729,4,113
730,4,118
731,3,415
732,2,1264
733,3,461
734,3,247
735,3,111
736,3,295
737,2,3779
738,3,939
739,4,175
740,4,165
741,4,163
742,4,161
743,4,157
744,3,436
745,3,212
746,3,137
747,3,673
748,4,114
749,4,189
750,4,126
751,3,694
752,4,135
753,4,135
754,4,114
755,3,709
756,4,181
757,4,120
758,4,108
759,4,146
760,2,6820
761,3,1603
762,4,329
763,4,333
764,4,192
765,4,210
766,4,121
767,4,296
768,3,919
769,4,290
770,4,228
771,4,108
772,3,479
773,4,107
774,4,136
775,3,450
776,4,113
777,3,436
778,4,134
779,4,135
780,3,211
781,3,927
782,4,198
783,4,212
784,4,208
785,4,120
786,3,1811
787,4,347
788,4,286
789,4,460
790,5,113
791,5,141
792,4,311
793,4,141
794,4,181
795,2,3336
796,3,970
797,4,131
798,4,249
799,4,174
800,4,203
801,3,205
802,3,538
803,4,167
804,3,354
805,4,122
806,3,215
807,3,544
808,4,167
809,4,147
810,3,456
811,1,50477
