Kmeans ID,Depth,Used Time Since Start(us)
0,0,326095
1,1,376269
2,2,384617
3,3,386142
4,4,386375
5,4,386634
6,4,386744
7,4,386946
8,4,387386
9,4,387531
10,3,388546
11,4,388840
12,4,388987
13,4,389203
14,3,390168
15,4,390390
16,4,390531
17,4,390715
18,4,390842
19,3,392222
20,4,392484
21,4,392675
22,4,392883
23,4,393005
24,4,393137
25,4,393361
26,4,393492
27,3,394318
28,4,394486
29,4,394637
30,4,394768
31,4,394915
32,3,395832
33,4,396130
34,4,396333
35,4,396533
36,3,397734
37,4,398043
38,4,398265
39,4,398407
40,4,398668
41,4,398822
42,4,398957
43,3,399606
44,4,399732
45,4,399840
46,2,406024
47,3,407691
48,4,408044
49,4,408485
50,5,408620
51,4,408744
52,4,409050
53,4,409306
54,4,409463
55,3,409919
56,4,410051
57,3,410843
58,4,411122
59,4,411362
60,3,412044
61,4,412165
62,4,412284
63,3,412584
64,3,413507
65,4,413673
66,4,413878
67,4,414057
68,4,414231
69,3,414789
70,4,414917
71,3,415749
72,4,415904
73,4,416034
74,4,416189
75,2,425316
76,3,425720
77,3,428370
78,4,428649
79,4,429170
80,5,429284
81,5,429405
82,5,429539
83,4,429761
84,4,430019
85,4,430422
86,4,430711
87,4,431145
88,5,431279
89,4,431581
90,3,434397
91,4,434828
92,4,435242
93,4,435477
94,4,435773
95,4,436155
96,4,436387
97,4,436803
98,4,437255
99,3,437738
100,4,437874
101,3,438058
102,3,439555
103,4,439745
104,4,439923
105,4,440215
106,4,440452
107,4,440681
108,4,440894
109,3,441260
110,3,442008
111,4,442215
112,4,442353
113,4,442499
114,4,442624
115,2,449352
116,3,450508
117,4,450639
118,4,450770
119,4,450974
120,4,451086
121,4,451207
122,4,451416
123,4,451620
124,3,451934
125,3,452636
126,4,452857
127,4,452998
128,3,453580
129,4,453693
130,4,453813
131,3,454039
132,3,455120
133,4,455437
134,5,455555
135,4,455769
136,4,455926
137,3,457482
138,4,457752
139,4,457863
140,4,458326
141,5,458464
142,4,458580
143,4,458711
144,4,459018
145,3,459971
146,4,460201
147,4,460333
148,4,460531
149,2,464473
150,3,465019
151,3,465923
152,4,466181
153,4,466383
154,4,466577
155,3,466729
156,3,467200
157,3,467410
158,3,467950
159,4,468060
160,4,468183
161,3,468974
162,4,469122
163,4,469258
164,4,469443
165,3,469812
166,2,475400
167,3,475858
168,4,475964
169,3,476460
170,3,477876
171,4,478273
172,4,478512
173,4,478676
174,4,478989
175,4,479107
176,3,479724
177,4,479916
178,4,480040
179,4,480148
180,3,481291
181,4,481444
182,4,481729
183,4,481870
184,4,481976
185,4,482158
186,3,483053
187,4,483220
188,4,483362
189,4,483535
190,4,483660
191,3,483983
192,4,484121
193,3,484287
194,2,488972
195,3,490268
196,4,490381
197,4,490599
198,4,490817
199,4,490992
200,4,491170
201,4,491356
202,4,491570
203,3,491822
204,3,492200
205,3,492487
206,3,493096
207,4,493204
208,4,493341
209,3,493746
210,3,494404
211,4,494548
212,4,494666
213,3,495518
214,4,495679
215,4,495827
216,4,495941
217,4,496205
218,2,501680
219,3,502694
220,4,502967
221,4,503118
222,4,503365
223,4,503507
224,4,503623
225,3,504702
226,4,504866
227,4,505119
228,4,505239
229,4,505536
230,3,506311
231,4,506539
232,4,506682
233,4,506865
234,3,507471
235,4,507580
236,4,507841
237,4,507957
238,3,508634
239,4,508872
240,4,509030
241,3,509432
242,3,510013
243,4,510130
244,3,510508
245,1,550674
246,2,553394
247,3,554056
248,4,554196
249,4,554338
250,3,554759
251,4,554878
252,3,555003
253,3,555328
254,3,555626
255,3,555963
256,4,556086
257,3,556653
258,4,556790
259,2,561486
260,3,562190
261,4,562354
262,4,562482
263,4,562609
264,3,563269
265,4,563443
266,4,563576
267,4,563688
268,3,564292
269,4,564419
270,4,564563
271,4,564673
272,3,565070
273,3,565521
274,4,565642
275,3,566313
276,4,566460
277,4,566649
278,3,567493
279,4,567627
280,4,567805
281,4,567965
282,3,568370
283,4,568489
284,2,575027
285,3,575889
286,4,576068
287,4,576176
