Kmeans ID,Depth,Used Time Since Start(us)
0,0,326641
1,1,359994
2,2,366553
3,3,368490
4,4,368739
5,4,369087
6,4,369420
7,4,369553
8,4,369705
9,4,369853
10,4,370146
11,4,370447
12,3,371015
13,4,371125
14,4,371245
15,3,372441
16,4,372686
17,4,372931
18,4,373103
19,4,373217
20,4,373433
21,4,373543
22,3,375226
23,4,375643
24,4,376036
25,5,376158
26,5,376266
27,4,376567
28,4,376752
29,4,377009
30,3,377519
31,4,377698
32,4,377860
33,3,378148
34,3,378362
35,3,378594
36,2,386665
37,3,387644
38,4,387790
39,4,387952
40,4,388080
41,4,388251
42,4,388417
43,3,389270
44,4,389419
45,4,389594
46,4,389814
47,4,389956
48,3,391061
49,4,391335
50,4,391633
51,4,391746
52,4,391853
53,4,392036
54,3,393638
55,4,393836
56,4,394176
57,4,394432
58,4,394603
59,4,394768
60,4,394989
61,4,395181
62,3,396102
63,4,396373
64,4,396497
65,4,396605
66,4,396763
67,3,397863
68,4,398081
69,4,398227
70,4,398378
71,4,398633
72,3,399690
73,4,399807
74,4,400048
75,4,400258
76,4,400535
77,3,401012
78,4,401120
79,2,406289
80,3,407441
81,4,407592
82,4,407979
83,4,408138
84,4,408338
85,4,408486
86,3,409547
87,4,409857
88,5,409970
89,4,410096
90,4,410243
91,4,410390
92,3,410965
93,4,411091
94,3,411671
95,4,411816
96,3,412097
97,3,412686
98,4,412841
99,4,412965
100,3,413535
101,3,413948
102,2,416916
103,3,417138
104,3,417714
105,4,417844
106,4,417980
107,4,418099
108,3,418283
109,3,418731
110,3,419610
111,4,419718
112,4,419867
113,4,420001
114,4,420194
115,3,420668
116,4,420789
117,4,420900
118,3,421146
119,2,423733
120,3,424471
121,4,424684
122,4,424810
123,3,425006
124,3,425365
125,4,425509
126,3,425645
127,3,425852
128,3,426141
129,3,426356
130,3,426863
131,4,426971
132,4,427081
133,2,429969
134,3,430831
135,4,430976
136,4,431097
137,4,431302
138,4,431431
139,3,431748
140,3,432056
141,3,432470
142,3,432992
143,3,433189
144,3,433368
145,3,433529
146,2,436835
147,3,437676
148,4,437813
149,4,437922
150,4,438060
151,4,438229
152,3,438402
153,3,438877
154,3,439063
155,3,439433
156,3,439642
157,3,440384
158,4,440535
159,4,440726
160,3,441103
161,2,442840
162,3,443235
163,4,443342
164,3,443619
165,3,443728
166,3,444118
167,3,444463
168,1,523068
169,2,543178
170,3,546915
171,4,547409
172,5,547550
173,4,547791
174,4,548386
175,5,548521
176,5,548676
177,5,548798
178,4,549188
179,4,549503
180,5,549615
181,4,549835
182,4,550559
183,5,550697
184,5,550823
185,5,550967
186,5,551104
187,4,551858
188,5,552077
189,5,552246
190,3,558157
191,4,558893
192,5,559054
193,5,559181
194,4,559936
195,5,560099
196,5,560210
197,5,560352
198,5,560515
199,4,560931
200,5,561052
201,4,561714
202,5,561835
203,5,561983
204,4,562938
205,5,563149
206,5,563266
207,5,563413
208,5,563535
209,5,563682
210,4,564193
211,5,564330
212,4,565658
213,5,565942
214,5,566216
215,5,566334
216,5,566548
217,5,566718
218,5,566900
219,4,567476
220,5,567608
221,5,567725
222,3,569249
223,4,569567
224,4,569720
225,4,570235
226,4,570403
227,4,570520
228,4,570628
229,3,571964
230,4,572186
231,4,572349
232,4,572778
233,4,572902
234,4,573049
235,4,573266
236,3,575600
237,4,575927
238,4,576126
239,4,576842
240,5,577053
241,5,577188
242,4,577345
243,4,577496
244,4,577876
245,4,578231
246,3,580354
247,4,580558
248,4,580963
249,5,581101
250,4,581431
251,4,581626
252,4,582049
253,5,582158
254,4,582558
255,4,582728
256,3,585064
257,4,585973
258,5,586222
259,5,586377
260,5,586623
261,4,586914
262,4,587039
263,4,587340
264,4,587602
265,4,587891
266,3,588727
267,4,588936
268,4,589087
269,4,589199
270,4,589319
271,2,599149
272,3,602230
273,4,602784
274,4,603700
275,5,603837
276,5,603953
277,5,604084
278,5,604232
279,5,604340
280,5,604461
281,4,604902
282,5,605037
283,4,605238
284,4,605486
285,4,606006
286,5,606123
287,5,606255
288,4,606449
289,3,607240
290,4,607354
291,4,607496
292,4,607669
293,3,609042
294,4,609349
295,4,609503
296,4,609759
297,4,609869
298,4,610046
299,4,610230
300,4,610359
301,3,611100
302,4,611313
303,4,611451
304,4,611669
305,3,612969
306,4,613289
307,4,613667
308,4,613850
309,4,614070
310,3,615704
311,4,615913
312,4,616228
313,4,616472
314,4,616809
315,4,617038
316,4,617165
317,3,617677
318,4,617786
319,3,618194
320,2,630824
321,3,632611
322,4,633144
323,5,633272
324,4,633467
325,4,633800
326,4,634177
327,4,634318
328,4,634437
329,3,635480
330,4,635762
331,5,635882
332,4,636043
333,4,636292
334,3,638179
335,4,638500
336,5,638608
337,4,638895
338,4,639008
339,4,639306
340,4,639475
341,4,639914
342,5,640045
343,4,640232
344,3,641179
345,4,641343
346,4,641523
347,4,641676
348,4,641824
349,3,642663
350,4,642835
351,4,642973
352,4,643210
353,4,643335
354,3,645607
