Kmeans ID,Depth,Construction(us)
0,0,811642
1,1,134683
2,2,25750
3,3,8360
4,4,837
5,5,155
6,5,196
7,5,196
8,4,1235
9,5,212
10,5,259
11,5,171
12,5,142
13,5,230
14,5,120
15,4,1653
16,5,303
17,5,402
18,5,115
19,5,199
20,5,116
21,5,170
22,5,306
23,4,325
24,4,1222
25,5,366
26,5,285
27,5,132
28,5,171
29,5,129
30,5,135
31,4,506
32,5,157
33,4,1547
34,5,316
35,5,243
36,5,225
37,5,139
38,5,285
39,5,150
40,5,166
41,4,835
42,5,148
43,5,119
44,5,134
45,3,2696
46,4,446
47,4,625
48,5,150
49,4,225
50,4,286
51,4,436
52,5,122
53,4,610
54,5,109
55,5,141
56,5,116
57,3,651
58,4,107
59,4,107
60,3,4898
61,4,966
62,5,154
63,5,169
64,5,139
65,5,195
66,5,117
67,5,168
68,4,669
69,5,118
70,5,218
71,4,795
72,5,148
73,5,108
74,5,209
75,5,116
76,4,724
77,5,109
78,5,129
79,5,117
80,4,242
81,4,1024
82,5,209
83,5,121
84,5,188
85,5,179
86,4,121
87,4,356
88,3,939
89,4,132
90,4,242
91,4,153
92,4,127
93,3,3870
94,4,675
95,5,137
96,5,125
97,5,122
98,4,563
99,5,127
100,5,136
101,5,113
102,4,671
103,5,108
104,5,136
105,5,188
106,5,111
107,4,475
108,4,237
109,4,287
110,4,432
111,4,537
112,5,202
113,5,118
114,3,2021
115,4,278
116,4,524
117,4,357
118,4,136
119,4,119
120,4,220
121,4,302
122,4,120
123,3,2411
124,4,366
125,4,280
126,4,359
127,4,407
128,4,199
129,4,176
130,4,295
131,4,360
132,2,9405
133,3,3365
134,4,654
135,5,129
136,5,125
137,4,629
138,5,124
139,5,180
140,5,165
141,4,354
142,4,362
143,4,312
144,4,347
145,4,376
146,4,344
147,3,805
148,4,170
149,4,165
150,4,131
151,4,112
152,3,636
153,4,122
154,3,1312
155,4,231
156,4,184
157,4,161
158,4,108
159,4,214
160,4,183
161,4,193
162,3,1440
163,4,120
164,4,439
165,5,128
166,4,345
167,4,155
168,4,144
169,3,664
170,4,179
171,4,190
172,3,791
173,4,109
174,4,133
175,4,192
176,4,108
177,4,137
178,3,427
179,2,31090
180,3,7409
181,4,1269
182,5,160
183,5,234
184,5,238
185,5,157
186,5,185
187,5,146
188,4,400
189,4,1291
190,5,296
191,5,150
192,5,152
193,5,292
194,5,143
195,5,208
196,4,557
197,5,147
198,5,142
199,4,1038
200,5,206
201,5,190
202,5,170
203,5,181
204,5,142
205,4,652
206,5,154
207,5,164
208,4,1190
209,5,257
210,5,166
211,5,121
212,5,153
213,5,159
214,5,224
215,4,984
216,5,131
217,5,126
218,5,120
219,5,167
220,5,191
221,5,124
222,3,9299
223,4,1676
224,5,369
225,5,290
226,5,319
227,5,113
228,5,184
229,5,279
230,5,171
231,4,1602
232,5,282
233,5,275
234,5,208
235,5,121
236,5,302
237,5,218
238,5,140
239,4,441
240,5,118
241,4,2059
242,5,549
243,6,111
244,6,113
245,5,372
246,6,140
247,5,203
248,5,207
249,5,164
250,5,370
251,6,108
252,5,152
253,4,2385
254,5,306
255,5,231
256,5,346
257,5,403
258,5,303
259,5,302
260,5,151
261,5,394
262,4,769
263,5,160
264,5,183
265,5,110
266,5,131
267,4,196
268,4,111
269,3,3887
270,4,861
271,5,217
272,5,113
273,5,166
274,5,118
275,4,446
276,5,162
277,5,113
278,4,424
279,4,712
280,5,120
281,5,109
282,5,159
283,4,441
284,5,108
285,4,125
286,4,694
287,5,126
288,4,329
289,3,1862
290,4,215
291,4,439
292,4,370
293,5,111
294,4,385
295,4,161
296,4,170
297,3,2318
298,4,489
299,5,109
300,4,586
301,5,128
302,5,112
303,4,119
304,4,396
305,4,272
306,4,124
307,4,139
308,4,206
309,3,2732
310,4,509
311,5,112
312,5,109
313,4,315
314,4,426
315,4,510
316,5,124
317,4,233
318,4,233
319,4,203
320,4,332
321,3,2175
322,4,159
323,4,474
324,5,139
325,4,257
326,4,316
327,4,533
328,4,208
329,4,131
330,4,113
331,3,1653
332,4,337
333,4,431
334,4,140
335,4,232
336,4,109
337,4,168
338,4,127
339,4,149
340,2,10957
341,3,1903
342,4,493
343,5,123
344,5,122
345,4,326
346,4,240
347,4,149
348,4,150
349,4,421
350,5,112
351,3,1409
352,4,223
353,4,428
354,5,118
355,4,178
356,4,387
357,3,1122
358,4,207
359,4,279
360,4,232
361,4,114
362,3,1892
363,4,253
364,4,127
365,4,350
366,4,356
367,4,126
368,4,139
369,4,364
370,4,160
371,3,961
372,4,208
373,4,154
374,4,107
375,4,176
376,4,125
377,3,970
378,4,118
379,4,228
380,4,114
381,4,117
382,4,202
383,3,1544
384,4,285
385,4,286
386,4,192
387,4,170
388,4,145
389,4,127
390,4,206
391,4,163
392,3,1127
393,4,122
394,4,150
395,4,156
396,4,123
397,4,268
398,4,219
399,2,21108
400,3,8641
401,4,2068
402,5,577
403,6,137
404,6,130
405,5,384
406,5,335
407,5,244
408,5,163
409,5,126
410,5,230
411,4,276
412,4,968
413,5,143
414,5,132
415,5,195
416,5,143
417,5,180
418,4,222
419,4,1230
420,5,366
421,5,132
422,5,182
423,5,268
424,5,135
425,4,2142
426,5,251
427,5,404
428,6,110
429,5,307
430,5,394
431,5,327
432,5,197
433,5,152
434,5,156
435,4,436
436,4,1258
437,5,126
438,5,206
439,5,215
440,5,156
441,5,108
442,5,125
443,5,280
444,3,818
445,4,189
446,4,167
447,4,108
448,4,178
449,3,773
450,4,153
451,4,196
452,4,170
453,3,4155
454,4,519
455,5,164
456,4,289
457,4,1076
458,5,163
459,5,177
460,5,173
461,5,181
462,5,108
463,5,135
464,4,454
465,4,317
466,4,456
467,5,131
468,4,391
469,4,673
470,5,163
471,3,550
472,4,136
473,3,422
474,3,1526
475,4,247
476,4,259
477,4,186
478,4,206
479,4,174
480,4,186
481,4,144
482,4,143
483,3,4446
484,4,620
485,5,173
486,5,142
487,5,116
488,4,741
489,5,130
490,5,122
491,5,113
492,4,569
493,5,116
494,5,118
495,5,124
496,4,367
497,4,267
498,4,439
499,5,131
500,4,796
501,5,186
502,5,178
503,5,186
504,4,601
505,5,112
506,5,109
507,5,126
508,2,18149
509,3,1495
510,4,523
511,5,151
512,4,314
513,4,205
514,4,146
515,4,118
516,3,2198
517,4,129
518,4,263
519,4,130
520,4,727
521,5,154
522,5,157
523,5,121
524,5,123
525,4,406
526,4,388
527,3,3890
528,4,937
529,5,230
530,5,149
531,5,109
532,5,129
533,5,110
534,4,430
535,5,112
536,4,579
537,4,455
538,4,354
539,4,509
540,5,118
541,4,382
542,5,123
543,4,261
544,3,2166
545,4,357
546,4,280
547,4,285
548,4,288
549,4,271
550,4,162
551,4,393
552,4,177
553,3,4010
554,4,581
555,4,830
556,5,147
557,5,144
558,5,119
559,5,116
560,4,477
561,5,125
562,5,134
563,4,263
564,4,343
565,4,768
566,5,150
567,5,166
568,5,112
569,4,521
570,5,125
571,5,122
572,4,365
573,5,125
574,3,1317
575,4,213
576,4,254
577,4,268
578,4,125
579,4,188
580,4,210
581,3,2162
582,4,473
583,4,525
584,4,286
585,4,153
586,4,217
587,4,166
588,4,311
589,3,891
590,4,167
591,4,248
592,4,158
593,2,6455
594,3,889
595,4,202
596,4,317
597,5,111
598,3,1660
599,4,203
600,4,205
601,4,178
602,4,324
603,4,316
604,4,302
605,4,168
606,3,493
607,4,161
608,3,290
609,3,542
610,4,170
611,4,109
612,4,109
613,3,228
614,3,942
615,4,274
616,4,119
617,4,195
618,3,1453
619,4,251
