Kmeans ID,Depth,Construction(us)
0,0,326156
1,1,41258
2,2,4703
3,3,626
4,4,131
5,4,113
6,3,822
7,4,245
8,4,127
9,4,119
10,3,229
11,3,342
12,4,115
13,3,482
14,4,111
15,3,1072
16,4,154
17,4,179
18,4,194
19,4,123
20,4,141
21,4,134
22,4,124
23,3,522
24,3,668
25,4,140
26,4,108
27,4,137
28,4,125
29,2,4735
30,3,1210
31,4,192
32,4,196
33,4,151
34,4,148
35,4,107
36,4,165
37,4,157
38,3,764
39,4,127
40,4,159
41,4,108
42,4,145
43,3,382
44,3,324
45,4,113
46,3,249
47,3,1126
48,4,258
49,4,120
50,4,130
51,4,139
52,4,220
53,4,143
54,3,357
55,3,395
56,2,4293
57,3,914
58,4,159
59,4,173
60,4,218
61,4,157
62,3,509
63,4,166
64,3,587
65,4,179
66,4,113
67,3,1070
68,4,148
69,4,255
70,4,266
71,4,144
72,4,170
73,3,241
74,3,357
75,3,407
76,3,238
77,2,2542
78,3,424
79,3,415
80,3,383
81,3,171
82,3,587
83,4,133
84,3,199
85,3,118
86,3,295
87,2,6193
88,3,499
89,4,154
90,3,2517
91,4,328
92,4,473
93,5,150
94,4,307
95,4,291
96,4,314
97,4,328
98,4,378
99,4,123
100,3,211
101,3,795
102,4,124
103,4,203
104,4,256
105,3,907
106,4,237
107,4,156
108,4,204
109,3,382
110,3,653
111,4,151
112,4,115
113,4,134
114,3,153
115,2,5587
116,3,993
117,4,134
118,4,186
119,4,202
120,4,241
121,3,951
122,4,264
123,4,151
124,4,225
125,3,1138
126,4,144
127,4,149
128,4,410
129,3,217
130,3,691
131,4,138
132,4,197
133,4,128
134,3,254
135,3,178
136,3,1294
137,4,288
138,4,274
139,4,139
140,4,192
141,4,240
142,2,9157
143,3,2291
144,4,403
145,4,241
146,4,353
147,4,650
148,5,121
149,4,187
150,4,422
151,5,112
152,3,1094
153,4,163
154,4,196
155,4,172
156,4,209
157,4,111
158,4,109
159,3,1335
160,4,313
161,4,216
162,4,216
163,4,207
164,4,166
165,4,154
166,3,473
167,4,122
168,4,118
169,3,390
170,3,1090
171,4,201
172,4,115
173,4,186
174,4,274
175,4,122
176,4,107
177,3,1155
178,4,306
179,4,186
180,4,187
181,4,279
182,3,1377
183,4,310
184,4,183
185,4,151
186,4,160
187,4,180
188,4,116
189,4,204
190,2,3990
191,3,910
192,4,142
193,4,187
194,4,156
195,4,163
196,4,172
197,3,994
198,4,255
199,4,132
200,4,157
201,4,230
202,3,267
203,3,513
204,4,119
205,4,164
