Kmeans ID,Depth,Used Time Since Start(us)
0,0,125867
1,1,155159
2,2,161029
3,3,161635
4,4,161786
5,4,161932
6,3,162326
7,3,164011
8,4,164256
9,4,164541
10,4,164694
11,4,165488
12,5,165679
13,5,165876
14,5,165993
15,5,166101
16,3,167766
17,4,167915
18,4,168354
19,4,168684
20,4,168985
21,4,169104
22,4,169295
23,3,169409
24,3,169607
25,3,170553
26,4,170728
27,4,170876
28,4,171113
29,4,171218
30,3,171581
31,2,173426
32,3,173707
33,3,174057
34,4,174163
35,3,174347
36,3,174465
37,3,174777
38,3,175105
39,3,175283
40,3,175490
41,2,178218
42,3,178929
43,4,179084
44,4,179244
45,4,179401
46,3,179865
47,4,180032
48,3,180761
49,4,180896
50,4,181076
51,3,181260
52,3,181486
53,3,181635
54,3,181862
55,2,187741
56,3,189051
57,4,189264
58,4,189457
59,4,189604
60,4,189868
61,4,190035
62,4,190194
63,4,190302
64,3,191520
65,4,191677
66,4,191873
67,4,192007
68,4,192173
69,4,192409
70,4,192557
71,3,193331
72,4,193506
73,4,193627
74,4,193734
75,4,193889
76,3,195055
77,4,195244
78,4,195498
79,4,195658
80,4,196018
81,5,196138
82,3,196877
83,4,196990
84,4,197187
85,4,197304
86,3,197771
87,4,197888
88,3,198133
89,2,203015
90,3,203519
91,4,203656
92,3,204270
93,4,204456
94,4,204682
95,3,205735
96,4,205939
97,4,206084
98,4,206218
99,4,206381
100,4,206605
101,3,207012
102,4,207133
103,3,207343
104,3,208224
105,4,208549
106,5,208674
107,4,208789
108,4,208946
109,3,209648
110,4,209866
111,4,210032
112,4,210146
113,3,210717
114,4,210864
115,2,214013
116,3,214562
117,4,214670
118,3,215379
119,4,215507
120,4,215649
121,4,215800
122,4,215926
123,3,216279
124,3,216545
125,3,216712
126,3,217220
127,3,217852
128,4,217986
129,4,218134
130,2,220074
131,3,220491
132,3,220714
133,3,221112
134,3,221260
135,3,221470
136,3,221760
137,3,221978
138,2,224776
139,3,225683
140,4,225904
141,4,226125
142,4,226323
143,4,226443
144,3,226707
145,3,227160
146,4,227293
147,3,227953
148,4,228059
149,4,228207
150,3,228421
151,3,228555
152,3,228707
153,1,239725
154,2,241306
155,3,241702
156,3,241940
157,3,242193
158,3,242605
159,3,242804
160,2,244181
161,3,244426
162,3,244675
163,3,244807
164,3,244970
165,3,245350
166,2,246271
167,3,246614
168,4,246758
169,3,246949
170,2,248787
171,3,248929
172,3,249172
173,3,249358
174,3,249722
175,3,249878
176,3,250045
177,3,250352
178,3,250669
179,2,250912
180,2,251054
181,2,255585
182,3,256704
183,4,256841
184,4,257047
185,4,257184
186,4,257314
187,4,257447
188,4,257641
189,4,257816
190,3,258137
191,3,258646
192,4,258769
193,3,259085
