Kmeans ID,Depth,Construction(us)
0,0,126094
1,1,20695
2,2,5039
3,3,1177
4,4,149
5,4,194
6,4,121
7,4,229
8,4,133
9,4,139
10,4,173
11,3,475
12,3,1092
13,4,272
14,4,206
15,4,133
16,4,183
17,4,212
18,3,548
19,4,189
20,4,133
21,3,383
22,3,271
23,3,311
24,3,839
25,4,134
26,4,151
27,4,118
28,4,242
29,2,4847
30,3,1580
31,4,316
32,4,131
33,4,251
34,4,143
35,4,198
36,4,265
37,4,221
38,3,851
39,4,164
40,4,107
41,4,191
42,3,218
43,3,244
44,3,1017
45,4,125
46,4,116
47,4,200
48,4,234
49,3,300
50,4,108
51,3,320
52,3,386
53,4,126
54,2,3067
55,3,521
56,3,342
57,3,193
58,3,272
59,3,315
60,4,107
61,3,725
62,4,198
63,4,125
64,3,489
65,4,110
66,3,253
67,2,1913
68,3,351
69,3,308
70,3,313
71,3,273
72,3,112
73,3,121
74,3,404
75,4,114
76,2,283
77,2,2335
78,3,289
79,3,248
80,3,417
81,3,212
82,3,133
83,3,767
84,4,224
85,4,213
86,3,219
87,2,2654
88,3,150
89,3,391
90,3,643
91,4,111
92,4,183
93,3,451
94,3,151
95,3,668
96,4,257
97,4,159
98,3,189
99,2,466
100,1,19019
101,2,4280
102,3,1467
103,4,270
104,4,201
105,4,152
106,4,137
107,4,157
108,4,271
109,4,249
110,3,329
111,3,329
112,4,121
113,3,318
114,3,1595
115,4,354
116,4,396
117,4,182
118,4,179
119,4,114
120,4,321
121,3,133
122,2,1645
123,3,197
124,3,435
125,4,114
126,4,125
127,3,146
128,3,253
129,3,146
130,3,204
131,3,259
132,2,2016
133,3,418
134,4,131
135,3,199
136,3,261
137,3,211
138,3,130
139,3,329
140,3,405
141,2,1113
142,3,157
143,3,196
144,3,244
145,3,350
146,2,2817
147,3,542
148,3,272
149,3,209
150,3,215
151,3,747
152,4,208
153,4,123
154,3,217
155,3,276
156,3,389
157,2,2203
158,3,393
159,3,550
160,3,182
161,3,241
162,3,182
163,3,492
164,4,122
165,3,181
166,2,1773
167,3,502
168,4,108
169,3,120
170,3,358
171,3,128
172,3,396
173,3,133
174,3,170
175,2,3003
176,3,338
177,3,347
178,3,269
179,3,473
180,4,117
181,3,738
182,4,128
183,4,187
184,4,138
185,3,465
186,4,121
187,3,211
188,3,238
189,1,12498
190,2,2494
191,3,564
192,4,127
193,3,491
194,4,109
195,3,318
196,3,414
197,3,181
198,3,531
199,4,134
200,3,131
201,2,4526
202,3,977
203,4,143
204,4,128
205,4,134
206,4,156
207,4,178
208,3,1148
209,4,241
210,4,214
211,4,147
212,4,112
213,4,246
214,4,133
215,3,184
216,3,662
217,4,148
218,4,167
219,3,474
220,4,149
221,3,452
222,3,421
223,3,289
224,2,1130
225,3,155
226,3,171
227,3,178
228,3,132
229,3,272
230,3,124
231,2,1083
232,3,169
233,3,228
234,3,156
235,3,148
236,3,193
237,3,110
238,2,819
239,3,139
240,3,118
241,3,201
242,3,158
243,2,472
244,3,122
245,3,168
246,2,895
247,3,125
248,3,185
249,3,129
250,3,228
251,2,1014
252,3,233
253,3,222
254,3,115
255,3,255
256,3,131
257,1,21427
258,2,4598
259,3,320
260,3,390
261,3,449
262,3,1144
263,4,258
264,4,365
265,5,155
266,4,143
267,3,755
268,4,287
269,4,139
270,3,205
271,3,1133
272,4,321
273,5,115
274,4,210
275,4,118
276,4,167
277,4,134
278,4,120
279,3,298
280,2,4452
281,3,1014
282,4,294
283,4,191
284,4,176
285,4,113
286,4,116
287,3,488
288,4,109
289,3,975
290,4,242
291,4,198
292,4,152
293,4,136
294,3,216
295,3,187
296,3,760
297,4,185
298,4,131
299,4,126
300,3,147
301,3,723
302,4,219
303,4,177
304,4,147
305,2,2284
306,3,388
307,3,529
308,3,284
309,3,163
310,3,321
311,3,302
312,3,202
313,3,165
314,2,1078
315,3,366
316,3,131
317,3,328
318,2,701
319,3,152
320,3,129
321,3,131
322,3,168
323,2,913
324,3,187
325,3,108
326,3,159
327,3,118
328,3,114
329,3,139
330,2,1108
331,3,108
332,3,177
333,3,306
334,3,194
335,3,179
336,2,5399
337,3,1076
338,4,242
339,4,228
340,4,227
341,4,138
342,3,567
343,4,169
344,4,138
345,4,131
346,3,929
347,4,216
348,4,137
349,4,117
350,4,120
351,4,191
352,3,315
353,3,719
354,4,185
355,4,130
356,4,117
357,3,872
358,4,153
359,4,147
360,4,262
361,4,115
362,3,688
363,4,109
364,4,150
365,3,325
366,1,9076
367,2,1715
368,3,169
369,3,494
370,4,132
371,4,120
372,3,312
373,3,257
374,3,304
375,2,736
376,3,179
377,3,201
378,3,140
379,2,537
380,3,139
381,3,113
382,2,959
383,3,208
384,3,161
385,3,286
386,3,165
387,2,1116
388,3,276
389,3,208
390,3,115
391,3,152
392,3,111
393,2,823
394,3,139
395,3,143
396,3,139
397,2,792
398,3,133
399,3,238
400,3,121
401,3,120
402,2,2352
403,3,326
404,3,192
405,3,237
406,3,217
407,3,807
408,4,133
409,4,114
410,4,183
411,4,132
412,3,379
413,3,151
414,3,154
415,1,23531
416,2,4045
417,3,878
418,4,183
419,4,223
420,4,121
421,3,495
422,4,154
423,3,734
424,4,112
425,4,179
426,4,121
427,4,113
428,3,719
429,4,108
430,4,149
431,4,117
432,3,396
433,3,155
434,3,242
435,3,517
436,4,149
437,2,4661
438,3,822
439,4,160
440,4,170
441,4,137
442,4,177
443,3,1315
444,4,242
445,4,226
446,4,173
447,4,153
448,4,161
449,4,158
450,4,199
451,3,232
452,3,489
453,4,107
454,3,424
455,3,1180
456,4,278
457,4,174
458,4,193
459,4,114
460,4,135
461,4,149
462,3,243
463,2,2911
464,3,577
465,4,163
466,3,215
467,3,439
468,4,112
469,3,815
470,4,210
471,4,136
472,4,216
473,3,252
474,3,456
475,4,146
476,3,155
477,2,904
478,3,158
479,3,112
480,3,198
481,3,111
482,3,134
483,3,156
484,2,2475
485,3,473
486,4,125
487,3,715
488,4,175
489,4,130
490,4,120
491,4,112
492,3,282
493,3,111
494,3,127
495,3,229
496,3,397
497,4,109
498,3,175
499,2,3567
500,3,363
501,3,892
502,4,312
503,3,340
504,3,547
505,4,147
506,4,122
507,3,421
508,4,110
509,3,221
510,3,334
511,3,504
512,4,128
513,2,1712
514,3,449
515,3,182
516,3,570
517,4,123
518,4,108
519,3,253
520,3,130
521,2,3054
522,3,810
523,4,135
524,4,181
525,4,216
526,3,523
527,4,134
528,3,285
529,3,118
530,3,700
531,4,228
532,4,170
533,4,154
534,3,375
535,3,237
536,1,7937
537,2,1588
538,3,234
539,3,263
540,3,125
541,3,198
542,3,187
543,3,265
544,3,234
545,3,167
546,2,1101
547,3,254
548,3,126
549,3,342
550,3,185
551,2,745
552,3,151
553,3,155
554,3,115
555,2,754
556,3,109
557,3,117
558,3,130
559,3,171
560,2,252
561,2,1685
562,3,394
563,3,183
564,3,199
565,3,125
566,3,249
567,3,115
568,3,275
569,3,193
570,2,1032
571,3,202
572,3,164
573,3,182
574,3,137
575,3,125
576,3,118
577,2,736
578,3,132
579,3,186
580,3,233
581,1,12752
582,2,1392
583,3,404
584,4,141
585,3,217
586,3,138
587,3,108
588,3,117
589,3,268
590,3,132
591,2,909
592,3,155
593,3,143
594,3,170
595,3,186
596,3,159
597,2,3320
598,3,533
599,4,160
600,3,310
601,3,434
602,4,130
603,3,161
604,3,369
605,3,400
606,3,914
607,4,163
608,4,113
609,4,197
610,4,118
611,4,207
612,3,293
613,2,1306
614,3,246
615,3,178
616,3,138
617,3,290
618,3,295
619,2,855
620,3,170
621,3,160
622,3,158
623,3,124
624,2,2336
625,3,417
626,4,124
627,3,348
628,3,413
629,4,112
630,3,193
631,3,299
632,4,112
633,3,287
634,3,330
635,2,1880
636,3,194
637,3,432
638,3,337
639,3,175
640,3,160
641,3,414
642,3,164
643,2,611
644,3,131
645,3,185
646,3,129
