Kmeans ID,Depth,Used Time Since Start(us)
0,0,813673
1,1,925552
2,2,942246
3,3,943377
4,4,943486
5,5,943595
6,6,943705
7,4,943899
8,4,944218
9,4,944345
10,4,944550
11,3,945710
12,4,946884
13,5,947201
14,5,947385
15,5,947558
16,5,947726
17,5,947916
18,3,950178
19,4,952426
20,5,954694
21,6,956963
22,7,959268
23,8,960112
24,9,960979
25,10,961218
26,11,961463
27,10,961580
28,10,961722
29,10,961901
30,8,962234
31,9,962594
32,8,962708
33,8,962881
34,8,963362
35,9,963504
36,8,963702
37,3,964499
38,4,964701
39,5,964905
40,6,965114
41,4,965328
42,5,965554
43,4,965767
44,5,965982
45,6,966205
46,7,966417
47,8,966635
48,3,969813
49,4,972915
50,5,976048
51,6,979169
52,7,982293
53,8,985471
54,9,986185
55,10,986897
56,11,987620
57,12,988358
58,13,988549
59,13,988668
60,13,988832
61,9,991168
62,10,993491
63,11,995837
64,12,998142
65,13,1000519
66,14,1002838
67,15,1005248
68,16,1005530
69,16,1005940
70,16,1006169
71,16,1006463
72,16,1006591
73,16,1006916
74,16,1007402
75,16,1007683
76,3,1011074
77,4,1014431
78,5,1017805
79,6,1021145
80,7,1024509
81,8,1027922
82,9,1028920
83,10,1029161
84,11,1029404
85,12,1029645
86,13,1029888
87,14,1030129
88,15,1030372
89,16,1030613
90,17,1030861
91,10,1031099
92,10,1031275
93,9,1031566
94,10,1031744
95,11,1031862
96,9,1032992
97,10,1034110
98,11,1035257
99,12,1036382
100,13,1037509
101,14,1038644
102,15,1039774
103,16,1040895
104,17,1042029
105,18,1043167
106,19,1044299
107,20,1045457
108,21,1045613
109,21,1045781
110,21,1045978
111,21,1046147
112,21,1046263
113,21,1046387
114,21,1046561
115,9,1047162
116,10,1047316
117,11,1047470
118,12,1047627
119,10,1047784
120,11,1047946
121,12,1048062
122,13,1048180
123,14,1048299
124,9,1048732
125,10,1048905
126,11,1049083
127,10,1049232
128,11,1049384
129,3,1050337
130,4,1050601
131,5,1050885
132,4,1051140
133,4,1051450
134,5,1051754
135,6,1052061
136,3,1055495
137,4,1058961
138,5,1062375
139,6,1065851
140,7,1069294
141,8,1072707
142,9,1076164
143,10,1079587
144,11,1083171
145,12,1086669
146,13,1087604
147,14,1088544
148,15,1089516
149,16,1089714
150,16,1089901
151,16,1090053
152,16,1090220
153,13,1090939
154,14,1091055
155,15,1091173
156,14,1091317
157,14,1091570
158,14,1091763
159,13,1092615
160,14,1093460
161,15,1093674
162,15,1093797
163,15,1093906
164,15,1094105
165,13,1094687
166,14,1095183
167,13,1095610
168,2,1119400
169,3,1143978
170,4,1146021
171,5,1146466
172,6,1146598
173,6,1146755
174,5,1147010
175,6,1147269
176,5,1147569
177,6,1147865
178,7,1147974
179,5,1148178
180,5,1148515
181,5,1148663
182,6,1148810
183,7,1148958
184,8,1149105
185,9,1149252
186,10,1149399
187,11,1149550
188,5,1149849
189,4,1150935
190,5,1151083
191,5,1151252
192,5,1151414
193,5,1151560
194,5,1151684
195,5,1151869
196,4,1158476
197,5,1158902
198,5,1159953
199,6,1160993
200,7,1162072
201,8,1162602
202,9,1163137
203,10,1163413
204,10,1163686
205,8,1164228
206,9,1164353
207,5,1165591
208,6,1165744
209,6,1165890
210,6,1166102
211,6,1166238
212,6,1166497
213,6,1166686
214,5,1168075
215,6,1168454
216,6,1168577
217,6,1168790
218,6,1168969
219,6,1169105
220,6,1169265
221,6,1169399
222,5,1169726
223,5,1170430
224,6,1170586
225,6,1170701
226,6,1170831
227,5,1172241
228,6,1172584
229,7,1172812
230,7,1172936
231,6,1173220
232,6,1173332
233,6,1173457
234,6,1173718
235,6,1173909
236,4,1177303
237,5,1180782
238,6,1181740
239,7,1181872
240,8,1181991
241,9,1182114
242,7,1182369
243,7,1182508
244,7,1182630
245,7,1182806
246,6,1183410
247,7,1183538
248,6,1183928
249,6,1184283
250,6,1184682
251,7,1184794
252,6,1184959
253,6,1185107
254,6,1185596
255,7,1185738
256,4,1187840
257,5,1189997
258,6,1190338
259,7,1190462
260,6,1190804
261,6,1191371
262,7,1191485
263,6,1191774
264,6,1191923
265,6,1192201
266,6,1192420
267,4,1194190
268,5,1195503
269,6,1195703
270,6,1195905
271,6,1196304
272,6,1196834
273,7,1196962
274,5,1197465
275,6,1197586
276,4,1203125
277,5,1206635
278,6,1207115
279,7,1207610
280,8,1207804
281,6,1208266
282,6,1208585
283,6,1208825
284,6,1209544
285,7,1209711
286,7,1209859
287,6,1210277
288,7,1210389
289,7,1210499
290,7,1210646
291,6,1211157
292,7,1211272
293,6,1211653
294,5,1213400
295,6,1213923
296,6,1214082
297,6,1214455
298,6,1214563
299,6,1214785
300,6,1214966
301,6,1215127
302,5,1215491
303,6,1215861
304,4,1217215
305,5,1218625
306,6,1218860
307,6,1219001
308,6,1219266
309,6,1219426
310,6,1219618
311,6,1219729
312,6,1219936
313,2,1237068
314,3,1240031
315,4,1240594
316,5,1240730
317,5,1240914
318,4,1241318
319,4,1241540
320,4,1241838
321,4,1242170
322,4,1242362
323,4,1243183
324,5,1243352
325,5,1243546
326,5,1243666
327,4,1243844
328,3,1246018
329,4,1246542
330,5,1246662
331,4,1247172
332,5,1247341
333,4,1247552
334,4,1248494
335,5,1249444
336,6,1250399
337,7,1251358
338,8,1252300
339,9,1253252
340,10,1254208
341,11,1255158
342,12,1256100
