Kmeans ID,Depth,Construction(us)
0,0,126116
1,1,25417
2,2,4815
3,3,1661
4,4,173
5,4,144
6,4,557
7,5,142
8,5,124
9,4,235
10,4,146
11,4,431
12,3,413
13,3,554
14,4,152
15,4,149
16,4,153
17,3,299
18,3,544
19,4,111
20,4,130
21,3,686
22,4,114
23,4,127
24,4,156
25,4,112
26,3,350
27,4,111
28,3,385
29,2,5554
30,3,1717
31,4,143
32,4,146
33,4,389
34,4,124
35,4,114
36,4,406
37,5,118
38,4,386
39,3,788
40,4,204
41,4,193
42,4,110
43,3,525
44,4,167
45,3,674
46,4,155
47,4,176
48,3,386
49,4,122
50,3,889
51,4,126
52,4,273
53,4,147
54,4,129
55,4,163
56,3,413
57,4,108
58,3,243
59,2,4252
60,3,676
61,4,164
62,4,204
63,4,161
64,3,1216
65,4,285
66,4,145
67,4,193
68,4,220
69,4,135
70,3,534
71,4,173
72,4,192
73,3,452
74,4,133
75,3,173
76,3,180
77,3,906
78,4,208
79,4,126
80,4,178
81,4,268
82,3,186
83,2,1226
84,3,293
85,3,412
86,4,127
87,3,176
88,2,3147
89,3,619
90,4,136
91,4,113
92,4,120
93,3,460
94,3,409
95,3,371
96,4,135
97,3,301
98,3,221
99,3,497
100,4,190
101,4,133
102,3,282
103,2,2851
104,3,289
105,3,989
106,4,119
107,4,160
108,4,196
109,4,178
110,4,190
111,3,611
112,4,228
113,4,106
114,4,110
115,3,183
116,3,107
117,3,374
118,3,317
119,4,190
120,2,1323
121,3,347
122,3,254
123,3,116
124,3,194
125,3,309
126,2,2318
127,3,311
128,3,375
129,3,363
130,3,202
131,3,361
132,3,122
133,3,252
134,3,379
135,1,20157
136,2,1779
137,3,227
138,3,418
139,4,165
140,3,377
141,3,245
142,3,207
143,3,215
144,2,4067
145,3,322
146,3,1069
147,4,117
148,4,232
149,4,195
150,4,271
151,3,874
152,4,110
153,4,162
154,4,155
155,4,119
156,4,130
157,3,644
158,4,153
159,4,142
160,4,136
161,3,195
162,3,443
163,4,114
164,4,144
165,3,295
166,3,286
167,2,1884
168,3,369
169,3,289
170,3,191
171,3,258
172,3,325
173,3,185
174,3,204
175,2,4723
176,3,712
177,4,152
178,4,145
179,4,157
180,3,999
181,4,143
182,4,205
183,4,371
184,4,156
185,3,518
186,4,128
187,4,121
188,3,847
189,4,171
190,4,203
191,4,209
192,4,111
193,3,1005
194,4,123
195,4,205
196,4,198
197,4,299
198,3,158
199,3,293
200,3,249
201,2,3557
202,3,503
203,3,131
204,3,626
205,3,563
206,4,209
207,4,150
208,3,492
209,4,111
210,3,316
211,3,275
212,3,834
213,4,204
214,4,147
215,4,171
216,2,697
217,3,124
218,3,119
219,3,116
220,3,115
221,2,1521
222,3,250
223,3,134
224,3,246
225,3,184
226,3,136
227,3,371
228,3,127
229,2,1784
230,3,186
231,3,159
232,3,257
233,3,268
234,3,238
235,3,225
236,3,192
237,3,280
238,1,10212
239,2,845
240,3,161
241,3,210
242,3,124
243,3,118
244,3,136
245,2,1847
246,3,355
247,3,242
248,3,412
249,3,146
250,3,331
251,3,236
252,3,129
253,2,2111
254,3,556
255,4,130
256,3,187
257,3,193
258,3,126
259,3,261
260,3,506
261,3,179
262,3,165
263,2,1828
264,3,388
265,3,198
