Kmeans ID,Depth,Construction(us)
0,0,21465
1,1,2837
2,2,536
3,3,135
4,2,544
5,3,122
6,2,223
7,2,519
8,2,107
9,2,297
10,2,452
11,2,182
12,1,3636
13,2,834
14,3,137
15,3,126
16,3,143
17,3,180
18,2,272
19,2,709
20,3,175
21,3,112
22,2,336
23,2,524
24,3,122
25,3,106
26,2,283
27,2,629
28,3,116
29,3,131
30,3,125
31,1,3267
32,2,781
33,3,112
34,3,146
35,3,206
36,2,413
37,2,332
38,2,324
39,2,280
40,2,867
41,3,199
42,3,344
43,2,198
44,2,131
45,1,1384
46,2,329
47,2,207
48,2,153
49,2,275
50,2,128
51,2,181
52,2,116
53,1,2652
54,2,200
55,2,940
56,3,152
57,3,129
58,3,227
59,3,153
60,3,116
61,2,180
62,2,116
63,2,249
64,2,195
65,2,650
66,3,177
67,3,107
68,3,111
69,2,172
70,1,3115
71,2,595
72,3,141
73,3,145
74,2,402
75,3,106
76,2,339
77,2,819
78,3,270
79,3,111
80,3,160
81,2,120
82,2,611
83,3,154
84,3,113
85,2,166
86,1,1262
87,2,429
88,2,135
89,2,129
90,2,112
91,2,139
92,2,239
93,1,975
94,2,138
95,2,235
96,2,164
97,2,215
