Kmeans ID,Depth,Construction(us)
0,0,20149
1,1,3280
2,2,773
3,3,188
4,3,111
5,2,318
6,2,225
7,2,583
8,3,118
9,2,844
10,3,169
11,3,121
12,3,129
13,3,147
14,2,261
15,2,118
16,1,2068
17,2,388
18,2,141
19,2,198
20,2,479
21,3,154
22,2,407
23,3,144
24,3,136
25,2,162
26,2,310
27,1,2206
28,2,526
29,3,132
30,3,128
31,2,111
32,2,256
33,2,361
34,2,445
35,2,424
36,3,128
37,1,2250
38,2,408
39,2,306
40,3,116
41,2,218
42,2,223
43,2,145
44,2,178
45,2,489
46,3,129
47,2,230
48,1,1995
49,2,442
50,2,364
51,2,219
52,2,238
53,2,160
54,2,179
55,2,176
56,2,265
57,1,1429
58,2,270
59,2,213
60,2,129
61,2,306
62,2,187
63,2,237
64,1,2092
65,2,450
66,3,112
67,2,259
68,2,173
69,2,334
70,2,218
71,2,175
72,2,281
73,2,213
74,1,4003
75,2,467
76,2,415
77,2,770
78,3,163
79,3,125
80,3,124
81,2,417
82,2,458
83,3,112
84,2,393
85,2,197
86,2,885
87,3,153
88,3,316
89,3,142
90,3,112
