Kmeans ID,Depth,Construction(us)
0,0,20436
1,1,2317
2,2,240
3,2,257
4,2,228
5,2,148
6,2,693
7,3,143
8,3,111
9,3,112
10,2,441
11,3,162
12,2,189
13,2,124
14,1,2484
15,2,462
16,3,116
17,2,488
18,3,112
19,2,365
20,2,392
21,2,225
22,2,129
23,2,363
24,3,135
25,2,123
26,1,2557
27,2,601
28,3,151
29,3,109
30,3,109
31,2,213
32,2,206
33,2,493
34,3,113
35,3,168
36,2,169
37,2,195
38,2,417
39,3,160
40,3,111
41,2,280
42,1,2566
43,2,469
44,3,145
45,2,291
46,2,297
47,2,129
48,2,906
49,3,322
50,4,121
51,3,106
52,3,315
53,2,192
54,2,140
55,2,151
56,1,2439
57,2,679
58,3,129
59,3,165
60,3,131
61,2,246
62,2,194
63,2,453
64,2,237
65,2,122
66,2,226
67,2,333
68,1,2739
69,2,718
70,3,190
71,3,155
72,2,449
73,3,118
74,2,359
75,2,221
76,2,204
77,2,488
78,3,260
79,2,258
80,1,1889
81,2,370
82,2,132
83,2,532
84,3,186
85,3,112
86,2,326
87,2,334
88,2,121
89,1,2206
90,2,454
91,2,580
92,3,132
93,3,119
94,2,224
95,2,226
96,2,284
97,2,301
