Kmeans ID,Depth,Used Time Since Start(us)
0,0,126228
1,1,152061
2,2,153193
3,3,153328
4,3,153559
5,3,153758
6,3,153911
7,3,154046
8,3,154154
9,3,154297
10,2,156545
11,3,157359
12,4,157547
13,4,157726
14,4,157838
15,4,157964
16,3,158338
17,3,158572
18,3,158700
19,3,158943
20,3,159107
21,3,159418
22,2,165750
23,3,165968
24,3,167669
25,4,168051
26,4,168189
27,4,168416
28,4,168995
29,5,169214
30,5,169338
31,4,169522
32,3,170251
33,4,170362
34,4,170481
35,4,170719
36,3,171009
37,3,172903
38,4,173358
39,5,173483
40,5,173598
41,4,173736
42,4,173887
43,4,174187
44,4,174363
45,4,174759
46,4,174916
47,4,175071
48,3,175292
49,3,176387
50,4,176552
51,4,176670
52,4,176956
53,4,177178
54,3,177440
55,2,180507
56,3,180895
57,3,181057
58,3,181414
59,3,181557
60,3,181857
61,4,181994
62,3,183030
63,4,183223
64,4,183361
65,4,183606
66,4,183792
67,3,184006
68,3,184535
69,4,184643
70,2,186407
71,3,186726
72,3,186953
73,3,187111
74,3,187536
75,4,187642
76,3,187845
77,3,188209
78,2,192509
79,3,192915
80,3,193363
81,3,193767
82,3,193994
83,3,194675
84,4,194847
85,4,195027
86,4,195145
87,3,195856
88,4,196002
89,4,196205
90,3,196517
91,3,197702
92,4,198030
93,4,198185
94,4,198498
95,4,198652
96,4,198822
97,2,202911
98,3,203880
99,4,204027
100,4,204226
101,4,204497
102,5,204619
103,4,204739
104,3,205101
105,3,206111
106,4,206309
107,4,206437
108,4,206544
109,4,206671
110,4,206907
111,3,207259
112,3,207705
113,4,207823
114,3,208030
115,3,208714
116,4,208908
117,4,209140
118,3,209296
119,2,211911
120,3,212343
121,3,212664
122,3,212950
123,3,213378
124,3,213539
125,3,213976
126,3,214360
127,3,214561
128,1,229207
129,2,231822
130,3,232586
131,4,232757
132,4,232903
133,4,233016
134,4,233236
135,3,233929
136,4,234060
137,4,234197
138,4,234308
139,3,234509
140,3,234855
141,3,235110
142,3,235267
143,3,235414
144,2,236168
145,3,236295
146,3,236509
147,3,236621
148,2,239733
149,3,240370
150,4,240492
151,4,240600
152,3,240961
153,4,241069
154,3,241517
155,3,242064
156,4,242174
157,3,242540
158,3,242908
159,3,243192
160,3,243383
161,2,245079
162,3,245543
163,3,245985
164,3,246134
165,3,246368
166,3,246489
167,3,246679
168,2,248317
169,3,248594
170,3,248861
171,3,249141
172,3,249748
173,4,249858
174,4,250009
175,2,253404
176,3,253891
177,4,254001
178,3,254325
179,3,255037
180,4,255174
181,4,255284
182,4,255475
183,3,255811
184,4,255955
185,3,256528
186,4,256659
187,4,256812
188,3,257104
189,3,257735
190,4,257883
191,4,258036
192,2,258879
193,3,259031
194,3,259240
195,3,259349
196,2,259873
197,3,259993
198,1,279305
199,2,283845
200,3,284836
201,4,285043
202,4,285166
203,4,285364
204,4,285559
205,3,286526
206,4,286745
207,4,286974
208,4,287160
209,4,287275
210,4,287408
211,3,287875
212,4,287983
213,3,288572
214,3,289257
215,4,289418
216,4,289705
217,3,290125
218,3,290514
219,2,296675
220,3,298062
221,4,298457
222,4,298639
223,4,298809
224,4,299156
225,5,299271
226,4,299576
227,3,300131
228,4,300304
229,3,301594
230,4,301889
231,4,302043
232,4,302220
233,4,302348
234,4,302489
235,4,302748
236,3,303231
237,4,303352
238,4,303469
239,3,304081
240,4,304204
241,4,304325
242,3,304923
243,4,305041
244,3,305792
245,4,305907
246,4,306018
247,4,306151
248,3,306630
249,2,307129
250,3,307270
251,2,308174
252,3,308410
253,3,308531
254,3,308722
255,3,308877
256,2,309494
257,3,309643
258,2,310857
259,3,310996
260,3,311107
261,3,311381
262,3,311496
263,3,311797
264,2,313344
265,3,313681
266,3,313973
267,4,314095
268,3,314293
269,3,314492
270,3,314715
271,3,314862
272,3,314976
273,2,318805
274,3,319044
275,3,319671
276,4,319782
277,4,319944
278,3,320407
279,4,320572
280,3,321156
281,4,321280
282,4,321403
283,3,321607
284,3,322123
285,4,322259
286,3,322928
287,4,323107
288,3,323696
289,4,323803
290,4,323922
291,1,335254
292,2,336447
293,3,336805
294,3,337047
295,3,337274
296,3,337427
297,2,339277
298,3,339735
299,3,339891
300,3,340198
301,3,340378
302,3,340551
303,3,340807
304,3,341058
305,2,341775
306,3,341968
307,3,342100
308,2,343035
309,3,343186
310,3,343295
311,3,343467
312,3,343665
313,3,343784
314,2,345462
315,3,345719
316,3,345886
317,3,346097
318,3,346372
319,3,346665
320,3,346828
321,3,346972
322,3,347174
323,2,348959
324,3,349413
325,4,349519
326,3,349903
327,4,350010
328,3,350153
329,3,350310
330,3,350526
331,3,350799
332,3,350910
333,2,351657
334,3,351813
335,3,351982
336,3,352159
337,2,354488
338,3,354885
339,3,354997
340,3,355702
341,4,355856
342,4,355963
343,4,356169
344,3,356436
345,3,356722
346,3,356853
347,3,357263
348,4,357371
349,1,374946
350,2,377529
351,3,378071
352,4,378202
353,3,378716
354,4,378827
355,4,378954
356,3,379104
357,3,379368
358,3,379579
359,3,379956
360,3,380501
361,4,380622
362,4,380730
363,2,383414
364,3,384204
365,4,384386
366,4,384529
367,4,384637
368,3,385243
369,4,385409
370,4,385545
371,3,385725
372,3,385882
373,3,386102
374,3,386358
375,3,386769
376,3,386881
377,2,388184
378,3,388475
379,3,388761
380,3,388929
381,3,389102
382,3,389364
383,2,391659
384,3,392011
385,3,392194
386,3,392606
387,3,392947
388,3,393266
389,3,393455
390,3,393764
391,3,393992
392,2,395609
393,3,395928
394,3,396267
395,3,396430
396,3,396580
397,3,396883
398,3,397153
399,2,399752
400,3,400053
401,3,400634
402,4,400788
403,4,400899
404,3,401014
405,3,401515
406,3,402053
407,4,402202
408,4,402309
409,3,402749
410,2,405733
411,3,406501
412,4,406678
413,4,406856
414,4,407017
415,3,407553
416,4,407679
417,3,408111
418,4,408224
419,3,408628
420,3,408953
421,3,409390
422,2,410688
423,3,410836
424,3,411118
425,3,411247
426,3,411438
427,3,411651
428,3,411776
429,3,411978
430,1,425962
431,2,429840
432,3,430212
433,3,430862
434,4,430970
435,4,431130
436,4,431264
437,3,431834
438,4,431966
439,4,432094
440,3,432668
441,4,432776
442,4,432887
443,3,433717
444,4,433971
445,4,434307
446,4,434416
447,3,434532
448,3,435152
449,4,435307
450,3,435509
451,2,437771
452,3,438255
453,4,438384
454,4,438515
455,3,438875
456,3,439329
457,4,439449
458,4,439566
459,3,439852
460,3,440077
461,3,440396
462,2,442121
463,3,442408
464,3,442664
465,3,442797
466,3,443083
467,3,443321
468,3,443547
469,3,443713
470,3,443899
471,2,444816
472,3,444980
473,3,445226
474,3,445359
475,3,445538
476,2,447057
477,3,447437
478,3,447723
479,3,447838
480,3,448106
481,3,448354
482,3,448496
483,2,449111
484,3,449233
485,3,449348
486,2,450235
487,3,450483
488,3,450769
489,3,450882
490,2,452988
491,3,453317
492,3,453643
493,3,453929
494,3,454102
495,3,454430
496,3,454632
497,3,454972
498,3,455145
499,1,471826
500,2,477191
501,3,478818
502,4,478989
503,4,479370
504,4,479576
505,4,479974
506,4,480143
507,4,480344
508,3,481873
509,4,482415
510,5,482529
511,4,482672
512,4,482816
513,4,483132
514,4,483248
515,4,483524
516,3,483795
517,3,484576
518,4,484729
519,4,484837
520,4,485002
521,3,485251
522,3,485429
523,3,485729
524,3,486230
525,4,486351
526,4,486469
527,2,488711
528,3,489322
529,4,489507
530,4,489646
531,3,489956
532,3,490142
533,3,490452
534,3,490891
535,4,491037
536,3,491198
537,3,491315
538,3,491498
539,2,492018
540,3,492140
541,2,496182
542,3,496909
543,4,497099
544,4,497221
545,4,497358
546,3,497710
547,3,498199
548,4,498335
549,3,498876
550,4,499000
551,4,499140
552,3,499438
553,3,500128
554,4,500288
555,4,500505
556,3,500745
557,3,501531
558,4,501805
559,4,501986
560,4,502118
561,2,503341
562,3,503590
563,3,503713
564,3,503940
565,3,504050
566,3,504250
567,3,504450
568,3,504572
569,2,506013
570,3,506194
571,3,506627
572,3,506753
573,3,506868
574,3,507041
575,3,507343
576,2,508045
577,3,508198
578,3,508359
579,3,508494
580,2,509506
581,3,509736
582,3,509968
583,3,510083
584,3,510262
585,1,517131
586,2,518165
587,3,518356
588,3,518589
589,3,518715
590,3,518830
591,3,519040
592,2,519212
593,2,520706
594,3,521017
595,3,521161
596,3,521321
597,3,521469
598,3,521707
599,3,521917
600,3,522182
601,2,522444
602,2,523441
603,3,523683
604,3,523842
605,3,523957
606,3,524120
607,3,524236
608,3,524371
609,2,524909
610,3,525046
611,2,525679
612,3,525840
613,3,525953
614,2,527688
615,3,527889
616,3,528087
617,3,528478
618,3,528737
619,3,528928
620,3,529094
621,3,529201
622,3,529466
