Kmeans ID,Depth,Construction(us)
0,0,20453
1,1,1905
2,2,342
3,2,222
4,2,204
5,2,231
6,2,366
7,2,132
8,2,256
9,2,164
10,1,2476
11,2,190
12,2,374
13,2,301
14,3,130
15,2,355
16,2,386
17,2,329
18,2,250
19,2,291
20,1,3339
21,2,237
22,2,1386
23,3,147
24,3,238
25,3,158
26,3,164
27,3,257
28,3,210
29,3,200
30,2,327
31,2,154
32,2,376
33,3,111
34,2,446
35,3,119
36,2,197
37,2,251
38,1,2265
39,2,329
40,3,125
41,2,157
42,2,151
43,2,511
44,3,130
45,3,135
46,2,166
47,2,515
48,3,141
49,2,168
50,2,291
51,1,2987
52,2,405
53,2,422
54,2,308
55,2,272
56,2,474
57,3,114
58,2,560
59,3,141
60,3,141
61,2,507
62,3,179
63,2,115
64,1,2302
65,2,159
66,2,387
67,2,556
68,3,174
69,2,303
70,2,204
71,2,470
72,3,114
73,2,169
74,1,1543
75,2,319
76,2,252
77,2,126
78,2,154
79,2,215
80,2,153
81,1,2566
82,2,545
83,3,121
84,2,301
85,2,214
86,2,154
87,2,293
88,2,771
89,3,133
90,3,140
91,3,136
92,3,122
93,2,219
