Kmeans ID,Depth,Construction(us)
0,0,325875
1,1,58649
2,2,7402
3,3,1281
4,4,163
5,4,370
6,5,152
7,4,173
8,4,226
9,4,114
10,3,1100
11,4,290
12,4,183
13,4,131
14,4,175
15,4,173
16,3,578
17,4,144
18,3,1750
19,4,401
20,4,159
21,4,220
22,4,188
23,4,218
24,4,445
25,5,109
26,3,674
27,4,117
28,4,153
29,4,138
30,3,307
31,3,907
32,4,198
33,4,200
34,4,161
35,4,121
36,3,901
37,4,161
38,4,161
39,4,309
40,4,118
41,2,7330
42,3,1165
43,4,123
44,4,254
45,4,241
46,4,135
47,4,264
48,3,1362
49,4,342
50,4,190
51,4,231
52,4,136
53,4,120
54,4,168
55,3,1439
56,4,328
57,4,368
58,4,112
59,4,278
60,3,1408
61,4,291
62,4,212
63,4,254
64,4,144
65,4,222
66,4,147
67,4,123
68,3,926
69,4,135
70,4,127
71,4,171
72,4,263
73,4,124
74,3,432
75,4,126
76,3,154
77,3,503
78,4,107
79,2,4504
80,3,179
81,3,1163
82,4,129
83,4,163
84,4,202
85,4,188
86,4,112
87,4,278
88,3,464
89,4,143
90,4,140
91,3,289
92,3,353
93,3,986
94,4,144
95,4,293
96,4,129
97,4,154
98,3,382
99,3,743
100,4,123
101,4,111
102,4,130
103,4,140
104,2,6937
105,3,1436
106,4,262
107,4,121
108,4,213
109,4,177
110,4,270
111,4,166
112,4,130
113,3,1686
114,4,231
115,4,117
116,4,259
117,4,344
118,4,228
119,4,141
120,4,347
121,3,1278
122,4,179
123,4,113
124,4,256
125,4,156
126,4,291
127,4,108
128,3,695
129,4,177
130,4,173
131,3,815
132,4,177
133,4,167
134,4,162
135,3,685
136,4,177
137,4,131
138,4,167
139,3,206
140,3,227
141,2,8206
142,3,1680
143,4,218
144,4,166
145,4,165
146,4,508
147,5,109
148,4,206
149,4,160
150,4,147
151,3,1697
152,4,340
153,4,212
154,4,172
155,4,177
156,4,184
157,4,173
158,4,279
159,4,169
160,3,494
161,4,165
162,4,135
163,4,108
164,3,1371
165,4,315
166,4,163
167,4,375
168,4,235
169,3,770
170,4,216
171,4,138
172,4,131
173,3,310
174,3,904
175,4,216
176,4,174
177,4,198
178,3,1040
179,4,127
180,4,144
181,4,182
182,4,108
183,4,189
184,4,184
185,2,5825
186,3,1907
187,4,152
188,4,255
189,4,109
190,4,376
191,5,126
192,4,409
193,4,376
194,4,121
195,4,148
196,3,386
197,3,360
198,3,1002
199,4,254
200,4,127
201,4,160
202,4,146
203,4,109
204,3,485
205,4,136
206,4,131
207,3,717
208,4,111
209,4,122
210,4,121
211,3,813
212,4,318
213,4,111
214,4,138
215,3,222
216,2,13501
217,3,2801
218,4,418
219,5,131
220,4,560
221,5,129
222,4,356
223,4,153
224,4,487
225,5,138
226,4,330
227,4,391
228,4,156
229,3,2061
230,4,364
231,4,429
232,4,238
233,4,199
234,4,116
235,4,157
236,4,344
237,4,234
238,3,869
239,4,145
240,4,248
241,4,142
242,4,173
243,3,917
244,4,225
245,4,166
246,4,245
247,4,126
248,3,2335
249,4,406
250,4,473
251,5,153
252,4,126
253,4,920
254,5,142
255,5,174
256,5,138
257,5,143
258,4,277
259,3,2075
260,4,319
261,4,152
262,4,163
263,4,290
264,4,223
265,4,447
266,4,553
267,3,1292
268,4,172
269,4,177
270,4,112
271,4,287
272,4,108
273,4,190
274,4,173
275,3,1221
276,4,143
277,4,237
278,4,224
279,4,115
280,4,184
281,4,222
282,2,4350
283,3,1100
284,4,346
285,4,230
286,4,230
287,3,313
288,3,503
289,4,120
290,3,344
291,3,337
292,3,998
293,4,149
294,4,180
295,4,149
296,4,121
297,4,118
298,3,377
299,3,470
300,4,222
301,4,107
302,1,61730
303,2,13031
304,3,536
305,4,156
306,3,1893
307,4,286
308,4,332
309,4,288
310,4,143
311,4,318
312,4,130
313,4,388
314,3,3077
315,4,856
316,5,203
317,5,123
318,5,128
319,5,109
320,4,482
321,5,107
322,4,242
323,4,399
324,5,145
325,5,116
326,4,777
327,5,157
328,5,159
329,5,178
330,4,287
331,3,971
332,4,124
333,4,109
334,4,407
335,3,1812
336,4,243
337,4,344
338,4,309
339,4,307
340,4,190
341,4,197
342,4,161
343,4,124
344,3,922
345,4,175
346,4,323
347,4,263
348,3,494
349,3,3369
350,4,440
351,4,576
352,5,115
353,5,116
354,5,112
355,4,323
356,4,399
357,4,246
358,4,358
359,4,695
360,5,122
361,5,159
362,5,112
363,4,334
364,2,15374
365,3,3941
366,4,693
367,5,172
368,5,130
369,4,537
370,5,115
371,4,443
372,5,119
373,4,368
374,5,125
375,4,168
376,4,319
377,5,115
378,4,802
379,5,126
380,5,119
381,5,162
382,5,185
383,4,637
384,5,180
385,3,2863
386,4,371
