Kmeans ID,Depth,Construction(us)
0,0,812261
1,1,220630
2,2,44075
3,3,4466
4,4,1028
5,5,192
6,5,213
7,5,197
8,5,240
9,4,361
10,4,873
11,5,323
12,5,107
13,5,160
14,5,115
15,5,107
16,4,489
17,5,107
18,4,286
19,4,701
20,5,108
21,5,137
22,5,116
23,5,109
24,4,222
25,4,508
26,5,111
27,3,10959
28,4,2134
29,5,509
30,6,161
31,5,404
32,5,292
33,5,251
34,5,131
35,5,173
36,5,156
37,5,308
38,4,2158
39,5,291
40,5,564
41,6,154
42,5,572
43,6,143
44,5,266
45,5,250
46,4,682
47,5,131
48,5,175
49,5,110
50,4,1339
51,5,277
52,5,254
53,5,227
54,5,173
55,5,257
56,4,946
57,5,293
58,5,120
59,5,109
60,5,226
61,4,1849
62,5,537
63,6,107
64,6,129
65,5,197
66,5,295
67,5,152
68,5,278
69,5,109
70,5,221
71,5,136
72,4,1088
73,5,269
74,5,207
75,5,162
76,5,161
77,5,157
78,4,673
79,5,262
80,5,112
81,3,6928
82,4,1796
83,5,275
84,5,289
85,5,194
86,5,209
87,5,201
88,5,369
89,5,190
90,4,1550
91,5,327
92,5,259
93,5,181
94,5,301
95,5,118
96,5,196
97,5,114
98,4,748
99,5,207
100,5,160
101,5,159
102,4,1055
103,5,229
104,5,214
105,5,156
106,5,124
107,5,145
108,4,380
109,5,108
110,4,453
111,4,578
112,5,181
113,5,163
114,4,365
115,5,131
116,3,6189
117,4,1698
118,5,369
119,5,193
120,5,313
121,5,132
122,5,214
123,5,417
124,6,110
125,4,930
126,5,172
127,5,178
128,5,117
129,5,205
130,4,1566
131,5,311
132,5,196
133,5,218
134,5,242
135,5,115
136,5,247
137,5,154
138,4,356
139,4,541
140,5,124
141,4,411
142,5,144
143,4,681
144,5,143
145,5,165
146,3,2060
147,4,495
148,4,280
149,4,292
150,4,137
151,4,134
152,4,142
153,4,556
154,5,126
155,3,2501
156,4,371
157,4,641
158,5,115
159,5,127
160,5,112
161,4,171
162,4,444
163,4,320
164,4,179
165,4,313
166,3,7772
167,4,1485
168,5,228
169,5,214
170,5,217
171,5,211
172,5,175
173,5,188
174,5,134
175,5,181
176,4,642
177,5,109
178,5,134
179,4,1069
180,5,174
181,5,246
182,5,184
183,5,132
184,5,131
185,5,122
186,4,1062
187,5,255
188,5,165
189,5,135
190,5,128
191,5,137
192,5,157
193,4,403
194,4,1963
195,5,353
196,5,316
197,5,122
198,5,114
199,5,491
200,6,138
201,5,152
202,5,383
203,4,540
204,5,119
205,5,111
206,5,124
207,4,564
208,5,145
209,3,3576
210,4,265
211,4,414
212,4,662
213,5,118
214,5,118
215,5,124
216,4,763
217,5,144
218,5,107
219,5,191
220,4,392
221,4,413
222,4,526
223,5,131
224,4,157
225,2,22938
226,3,1789
227,4,206
228,4,193
229,4,255
230,4,259
231,4,344
232,4,241
233,4,229
234,3,7539
235,4,1119
236,5,221
237,5,171
238,5,259
239,5,141
240,5,129
241,4,1379
242,5,369
243,6,147
244,5,372
245,5,111
246,5,119
247,5,155
248,5,151
249,4,1125
250,5,393
251,5,180
252,5,248
253,5,144
254,4,820
255,5,231
256,5,199
257,5,164
258,4,523
259,5,156
260,5,112
261,4,930
262,5,181
263,5,223
264,5,213
265,5,115
266,5,125
267,4,849
268,5,183
269,5,151
270,5,137
271,5,132
272,4,752
273,5,197
274,5,206
275,3,1857
276,4,546
277,4,165
278,4,335
279,5,108
280,4,133
281,4,144
282,4,190
283,4,301
284,3,731
285,4,346
286,4,226
287,3,370
288,3,6348
289,4,702
290,5,208
291,5,125
292,5,133
293,5,108
294,4,805
295,5,154
296,5,206
297,5,158
298,4,978
299,5,161
300,5,188
301,5,225
302,5,117
303,5,115
304,4,806
305,5,167
306,5,217
307,5,113
308,4,743
309,5,126
310,5,112
311,5,159
312,5,118
313,4,570
314,5,107
315,5,121
316,4,763
317,5,230
318,5,232
319,4,929
320,5,255
321,5,118
322,5,160
323,5,141
324,3,3212
325,4,378
326,4,906
327,5,306
328,5,107
329,5,166
330,5,149
331,4,416
332,5,115
333,4,835
334,5,243
335,5,115
336,5,135
337,5,186
338,4,110
339,4,281
340,4,110
341,4,227
342,3,1031
343,4,227
344,4,284
345,4,106
346,4,164
347,2,53405
348,3,7480
349,4,782
350,5,151
351,5,184
352,5,237
353,4,996
354,5,182
355,5,229
356,5,155
357,5,120
358,5,121
359,4,1988
360,5,287
361,5,217
362,5,160
363,5,196
364,5,302
365,5,323
366,5,245
367,5,269
368,4,729
369,5,160
370,5,123
371,5,144
372,4,338
373,4,579
374,5,158
375,5,117
376,5,158
377,4,975
378,5,241
379,5,160
380,5,121
381,5,131
382,4,1054
383,5,326
384,6,141
385,5,215
386,5,152
387,3,2892
388,4,281
389,4,526
390,5,145
391,4,833
392,5,166
393,5,125
394,5,157
395,5,165
396,4,207
397,4,530
398,5,119
399,4,262
400,4,211
401,3,7080
402,4,719
403,5,139
404,5,195
405,5,111
406,5,113
407,4,1098
408,5,211
409,5,175
410,5,121
411,5,350
412,4,1033
413,5,279
414,5,221
415,5,194
416,5,155
417,4,1201
418,5,276
419,5,166
420,5,182
421,5,165
422,5,145
423,5,192
424,4,1960
425,5,293
426,5,169
427,5,155
428,5,239
429,5,257
430,5,250
431,5,286
432,5,372
433,4,539
434,5,135
435,5,118
436,4,455
437,3,4340
438,4,686
439,5,129
440,5,145
441,5,121
442,5,121
443,4,558
444,5,117
445,5,110
446,4,362
447,4,638
448,5,122
449,5,140
450,5,120
451,4,513
452,5,109
453,5,125
454,4,592
455,5,146
456,4,543
457,5,110
458,4,432
459,3,7799
460,4,2038
461,5,251
462,5,766
463,6,120
464,6,151
465,6,133
466,5,296
467,5,306
468,5,128
469,5,114
470,5,134
471,4,373
472,4,1500
473,5,232
474,5,341
475,5,147
476,5,270
477,5,296
478,5,106
479,5,110
480,4,617
481,5,112
482,5,127
483,5,138
484,5,144
485,4,651
486,5,111
487,5,116
488,5,138
489,4,271
490,4,408
491,5,151
492,5,121
493,4,1893
494,5,331
495,5,190
496,5,358
497,5,201
498,5,146
499,5,541
500,3,2569
501,4,761
502,5,168
503,5,145
504,5,174
505,4,586
506,5,125
507,4,466
508,5,118
509,4,260
510,4,175
511,4,189
512,3,13428
513,4,1729
514,5,296
515,5,201
516,5,284
517,5,112
518,5,215
519,5,215
520,5,195
521,5,262
522,4,1783
523,5,190
524,5,420
525,5,332
526,5,266
527,5,152
528,5,239
529,5,129
530,5,112
531,4,3851
532,5,758
533,6,150
534,6,117
535,6,119
536,5,701
537,6,151
538,6,131
539,6,200
540,5,609
541,6,164
542,6,124
543,5,616
544,6,115
545,6,128
546,5,420
547,5,296
548,5,322
549,5,195
550,4,1715
551,5,132
552,5,602
553,6,153
554,5,484
555,5,222
556,5,117
557,4,861
558,5,283
559,5,286
560,4,1340
561,5,281
562,5,120
563,5,106
564,5,319
565,5,347
566,5,151
567,4,1998
568,5,201
569,5,392
570,6,110
571,5,169
572,5,449
573,5,285
574,5,140
575,5,385
576,3,8285
577,4,294
578,4,903
579,5,213
580,5,186
581,4,165
582,4,2464
583,5,517
584,5,150
585,5,174
586,5,321
587,5,575
588,6,118
589,6,110
590,5,394
591,5,318
592,4,2360
593,5,451
594,6,125
595,5,336
596,5,555
597,6,132
598,6,122
599,5,179
600,5,348
601,5,174
602,5,222
603,4,564
604,5,177
605,5,131
606,5,111
607,4,835
608,5,205
609,5,165
610,5,186
611,4,690
612,5,141
613,5,116
614,5,125
615,2,18374
616,3,2700
617,4,694
