Kmeans ID,Depth,Construction(us)
0,0,20678
1,1,2940
2,2,700
3,3,135
4,3,126
5,3,145
6,3,132
7,2,445
8,3,122
9,2,424
10,2,224
11,2,132
12,2,433
13,3,109
14,2,517
15,3,112
16,1,2845
17,2,287
18,2,481
19,2,309
20,2,515
21,3,128
22,2,288
23,2,463
24,3,134
25,2,303
26,2,200
27,1,2350
28,2,557
29,3,260
30,2,109
31,2,390
32,3,111
33,2,324
34,2,140
35,2,766
36,3,258
37,3,136
38,1,1500
39,2,273
40,2,174
41,2,155
42,2,201
43,2,281
44,2,110
45,2,256
46,1,3115
47,2,956
48,3,154
49,3,340
50,3,202
51,2,353
52,2,133
53,2,500
54,3,124
55,2,260
56,2,209
57,2,263
58,2,482
59,3,155
60,1,1719
61,2,445
62,3,123
63,2,238
64,2,132
65,2,336
66,2,265
67,2,150
68,2,112
69,1,2406
70,2,1004
71,3,277
72,3,118
73,3,124
74,3,206
75,2,239
76,2,216
77,2,226
78,2,380
79,2,163
80,2,135
81,1,2258
82,2,446
83,3,135
84,2,595
85,3,164
86,2,175
87,2,378
88,2,164
89,2,192
90,2,188
91,2,128
