Kmeans ID,Depth,Construction(us)
0,0,127008
1,1,15589
2,2,2994
3,3,787
4,4,166
5,4,130
6,4,147
7,4,107
8,3,477
9,4,111
10,3,281
11,3,417
12,3,411
13,3,213
14,3,144
15,3,341
16,2,1845
17,3,401
18,3,203
19,3,465
20,3,233
21,3,359
22,4,122
23,3,189
24,2,981
25,3,397
26,4,131
27,3,137
28,3,111
29,3,143
30,2,845
31,3,208
32,3,140
33,3,213
34,3,127
35,2,812
36,3,238
37,3,142
38,3,135
39,2,1013
40,3,122
41,3,227
42,3,402
43,4,128
44,2,5331
45,3,1197
46,4,445
47,4,223
48,4,157
49,3,278
50,3,657
51,4,177
52,4,205
53,3,416
54,3,1519
55,4,131
56,4,248
57,4,130
58,4,197
59,4,115
60,4,206
61,4,297
62,4,241
63,3,532
64,4,110
65,3,126
66,3,698
67,4,158
68,4,124
69,4,161
70,2,1485
71,3,121
72,3,258
73,3,219
74,3,132
75,3,115
76,3,393
77,3,150
78,3,153
79,1,14840
80,2,2964
81,3,713
82,4,157
83,4,160
84,4,138
85,4,219
86,3,115
87,3,282
88,3,626
89,4,124
90,4,187
91,4,106
92,3,351
93,3,381
94,3,376
95,3,131
96,2,2470
97,3,542
98,4,184
99,3,451
100,3,362
101,3,296
102,3,212
103,3,135
104,3,387
105,3,197
106,2,2223
107,3,282
108,3,316
109,3,359
110,3,334
111,3,116
112,3,635
113,4,117
114,4,133
115,4,137
116,3,145
117,2,2082
118,3,551
119,4,175
120,3,251
121,3,502
122,3,227
123,3,349
124,3,111
125,2,766
126,3,129
127,3,123
128,3,131
129,2,1268
130,3,203
131,3,163
132,3,114
133,3,164
134,3,303
135,3,114
136,3,178
137,2,807
138,3,252
139,3,126
140,3,157
141,3,119
142,2,2381
143,3,120
144,3,491
145,3,385
146,4,120
147,3,226
148,3,263
149,3,150
150,3,342
151,3,429
152,1,24152
153,2,5178
154,3,1337
155,4,199
156,4,248
157,4,291
158,4,108
159,4,137
160,4,267
161,3,692
162,4,170
163,4,141
164,4,133
165,3,1230
166,4,249
167,4,283
168,4,199
169,4,115
170,4,155
171,3,572
172,4,125
173,4,114
174,4,122
175,3,318
176,3,265
177,3,304
178,3,555
179,4,163
180,4,108
181,2,5275
182,3,406
183,3,2181
184,4,279
185,4,431
186,4,696
187,5,114
188,5,108
189,5,115
190,5,128
191,4,481
192,5,128
193,4,151
194,3,239
195,3,608
196,4,149
197,4,106
198,3,477
199,4,113
200,3,826
201,4,162
202,4,117
203,4,115
204,4,180
205,3,391
206,3,186
207,2,840
208,3,180
209,3,111
210,3,120
211,3,151
212,3,112
213,2,3455
214,3,334
215,3,560
216,4,131
217,4,127
218,4,161
219,3,297
220,3,275
221,3,413
222,3,409
223,3,527
224,4,127
225,3,676
226,4,124
227,4,166
228,4,136
229,4,111
230,2,469
231,3,146
232,3,114
233,2,1180
234,3,253
235,3,207
236,3,143
237,3,147
238,3,108
239,3,207
240,2,4848
241,3,266
242,3,723
243,4,148
244,4,162
245,4,141
246,3,588
247,4,142
248,3,400
249,4,108
250,3,1416
251,4,204
252,4,211
253,4,233
254,4,161
255,4,352
256,3,300
257,3,699
258,4,202
259,4,119
260,4,155
261,3,496
262,4,152
263,2,2861
264,3,573
265,4,122
266,4,118
267,3,440
268,3,440
269,4,148
270,3,154
271,3,269
272,3,147
273,3,313
274,3,559
275,4,127
276,1,16308
277,2,3434
278,3,637
279,4,108
280,3,261
281,3,484
282,4,118
283,4,114
284,3,331
285,4,108
286,3,570
287,4,141
288,3,376
289,3,504
290,4,108
291,3,329
292,2,3122
293,3,607
294,4,233
295,3,399
296,3,978
297,4,195
298,4,198
299,4,135
300,4,164
301,3,222
302,3,246
303,3,214
304,3,270
305,3,270
306,2,2057
307,3,531
308,3,202
309,3,755
310,4,240
311,4,137
312,4,134
313,3,184
314,3,333
315,2,890
316,3,177
317,3,233
318,3,147
319,3,140
320,2,2868
321,3,608
322,4,124
323,4,117
324,3,345
325,4,108
326,3,374
327,3,175
328,3,521
329,3,323
330,3,396
331,4,131
332,3,212
333,2,2146
334,3,252
335,3,408
336,3,197
337,3,426
338,3,441
339,4,109
340,3,288
341,2,814
342,3,230
343,3,164
344,3,154
345,2,750
346,3,124
347,3,174
348,3,190
349,1,8494
350,2,1663
351,3,313
352,3,228
353,3,148
354,3,270
355,3,197
356,3,123
357,3,136
358,3,288
359,2,441
360,2,1245
361,3,289
362,3,164
363,3,449
364,4,113
365,3,205
366,2,941
367,3,128
368,3,204
369,3,144
370,3,214
371,2,1974
372,3,259
373,3,596
374,4,111
375,3,471
376,3,210
377,3,289
378,2,471
379,2,1408
380,3,348
381,3,329
382,3,120
383,3,133
384,3,217
385,3,226
386,2,342
387,1,16783
388,2,2819
389,3,496
390,4,149
391,3,160
392,3,326
393,3,512
394,4,125
395,3,224
396,3,372
397,4,107
398,3,267
399,3,544
400,4,144
401,2,958
402,3,408
403,4,133
404,4,108
405,3,325
406,2,810
407,3,149
408,3,150
409,3,129
410,2,1646
411,3,239
412,3,256
413,3,272
414,3,258
415,3,270
416,3,127
417,3,203
418,2,2399
419,3,440
420,3,355
421,3,328
422,3,257
423,3,338
424,3,350
425,3,262
426,3,142
427,2,2930
428,3,480
429,4,116
430,3,598
431,4,125
432,3,417
433,4,140
434,3,357
435,3,218
436,3,182
437,3,269
438,3,441
439,2,2330
440,3,455
441,4,108
442,3,465
443,4,127
444,3,389
445,3,263
446,3,173
447,3,248
448,3,307
449,2,2817
450,3,188
451,3,363
452,3,616
453,4,179
454,3,513
455,4,121
456,3,481
457,4,107
458,3,384
459,3,237
460,1,8609
461,2,1292
462,3,245
463,3,222
464,3,186
465,3,234
466,3,141
467,3,158
468,2,809
