Kmeans ID,Depth,Used Time Since Start(us)
0,0,19102
1,1,20572
2,2,20695
3,2,20934
4,2,21127
5,2,21344
6,2,21801
7,3,21913
8,2,22032
9,1,24598
10,2,25002
11,3,25120
12,2,25498
13,3,25647
14,2,25866
15,2,26128
16,2,26504
17,3,26626
18,2,27019
19,2,27192
20,2,27583
21,1,31212
22,2,31903
23,3,32078
24,3,32189
25,2,32940
26,3,33081
27,3,33219
28,3,33375
29,2,33486
30,2,34019
31,3,34185
32,3,34370
33,2,34540
34,2,34815
35,2,35611
36,3,35731
37,3,35896
38,3,36051
39,3,36215
40,2,36571
41,1,39043
42,2,39566
43,3,39704
44,3,39853
45,2,40105
46,2,40864
47,3,40980
48,3,41177
49,3,41288
50,3,41432
51,2,41837
52,2,41971
53,2,42107
54,2,42271
55,1,44551
56,2,45323
57,3,45486
58,3,45598
59,3,45714
60,2,45901
61,2,46065
62,2,46434
63,3,46546
64,2,46959
65,2,47070
66,1,49477
67,2,49673
68,2,50115
69,3,50252
70,2,50520
71,2,50805
72,2,51199
73,3,51341
74,3,51485
75,2,51701
76,2,52218
77,1,54272
78,2,54672
79,2,55000
80,2,55131
81,2,55474
82,2,55909
83,3,56027
84,2,56325
85,2,56474
86,1,58898
87,2,59099
88,2,59477
89,2,59626
90,2,59938
91,2,60045
92,2,60556
93,3,60675
94,3,60824
95,2,61006
96,2,61571
97,3,61775
98,3,61959
