Kmeans ID,Depth,Construction(us)
0,0,326588
1,1,51333
2,2,10198
3,3,2997
4,4,464
5,5,133
6,4,451
7,5,143
8,4,248
9,4,283
10,4,294
11,4,558
12,5,107
13,4,379
14,4,328
15,5,112
16,3,1500
17,4,244
18,4,299
19,4,258
20,4,200
21,4,128
22,4,227
23,3,690
24,4,148
25,4,109
26,3,524
27,4,122
28,4,108
29,3,282
30,3,2599
31,4,673
32,5,149
33,5,143
34,5,131
35,4,343
36,4,540
37,5,115
38,5,178
39,4,253
40,4,221
41,4,335
42,5,112
43,4,141
44,4,107
45,3,896
46,4,135
47,4,181
48,4,137
49,4,180
50,4,119
51,3,883
52,4,200
53,4,146
54,4,142
55,4,218
56,2,3548
57,3,950
58,4,167
59,4,118
60,4,146
61,4,122
62,4,237
63,3,969
64,4,159
65,4,109
66,4,206
67,4,259
68,3,277
69,3,241
70,3,231
71,3,335
72,3,297
73,3,317
74,2,6290
75,3,1137
76,4,168
77,4,212
78,4,127
79,4,233
80,4,179
81,3,198
82,3,374
83,3,717
84,4,138
85,4,138
86,3,1627
87,4,287
88,4,255
89,4,282
90,4,276
91,5,120
92,4,141
93,4,226
94,3,820
95,4,124
96,4,152
97,4,145
98,4,126
99,4,137
100,3,1085
101,4,203
102,4,185
103,4,281
104,4,137
105,3,438
106,2,4961
107,3,714
108,4,131
109,4,116
110,3,585
111,4,216
112,4,157
113,3,229
114,3,2165
115,4,468
116,4,270
117,4,330
118,4,141
119,4,211
120,4,133
121,4,557
122,4,107
123,3,267
124,3,747
125,4,150
126,4,122
127,4,114
128,4,128
129,4,135
130,3,175
131,2,6201
132,3,777
133,4,135
134,4,116
135,4,140
136,4,187
137,3,312
138,3,1171
139,4,258
140,4,208
141,4,154
142,4,147
143,4,134
144,4,119
145,3,1025
146,4,127
147,4,238
148,4,179
149,4,249
150,3,537
151,4,118
152,3,852
153,4,249
154,4,110
155,4,153
156,4,161
157,3,470
158,4,132
159,3,1117
160,4,350
161,4,285
162,4,145
163,4,179
164,2,2855
165,3,336
166,4,118
167,3,122
168,3,907
169,4,236
170,4,251
171,4,187
172,3,250
173,3,249
174,3,236
175,3,738
176,4,117
177,4,112
178,4,134
179,4,128
180,2,10899
181,3,1731
182,4,284
183,4,207
184,4,213
185,4,308
186,4,330
187,4,180
188,4,156
189,3,887
190,4,183
191,4,168
192,4,120
193,4,120
194,3,563
195,4,131
196,4,160
197,3,1489
198,4,123
199,4,144
200,4,396
201,5,115
202,4,212
203,4,132
204,4,388
205,3,3467
206,4,372
207,4,212
208,4,473
209,4,211
210,4,921
211,5,162
212,5,160
213,5,208
214,5,191
215,4,219
216,4,615
217,5,109
218,4,495
219,5,109
220,5,157
221,3,575
222,4,120
223,4,111
224,3,1876
225,4,386
226,5,119
227,4,275
228,4,177
229,4,107
230,4,199
231,4,382
232,4,257
233,3,462
234,2,6024
235,3,2111
236,4,172
237,4,476
238,5,122
239,4,121
240,4,442
241,5,120
242,4,154
243,4,705
244,5,221
245,5,116
246,3,597
247,4,118
248,4,119
249,3,568
250,4,108
251,3,375
252,3,642
253,4,170
254,4,122
255,4,124
256,3,666
257,4,118
258,4,129
259,4,144
260,3,541
261,4,111
262,4,138
263,3,448
264,1,34997
265,2,5691
266,3,425
267,4,149
268,4,120
269,3,617
270,4,132
271,3,785
272,4,134
273,4,144
274,4,137
275,4,137
276,3,1211
277,4,182
278,4,188
279,4,108
280,4,279
281,4,278
282,3,303
283,3,741
284,4,148
285,4,167
286,4,156
287,3,769
288,4,178
289,4,147
290,4,159
291,3,907
292,4,139
293,4,149
294,4,130
295,4,163
296,2,653
297,3,184
298,3,227
299,2,6737
300,3,1451
301,4,170
302,4,392
303,4,249
304,4,122
305,4,160
306,4,176
307,4,127
308,3,798
309,4,161
310,4,121
311,4,157
312,4,125
313,3,1123
314,4,170
315,4,247
316,4,231
317,4,150
318,4,206
319,3,646
320,4,111
321,3,828
322,4,109
323,4,169
324,4,151
325,4,118
326,3,606
327,4,148
328,4,122
329,3,348
330,3,1044
331,4,135
332,4,151
333,4,126
334,4,164
335,4,236
336,2,6548
337,3,767
338,4,187
339,4,173
340,3,691
341,4,126
342,4,167
343,3,434
344,4,197
345,3,1625
346,4,332
347,4,167
348,4,147
349,4,140
350,4,287
351,4,268
352,4,242
353,3,230
354,3,905
355,4,134
356,4,137
357,4,246
358,4,194
359,3,713
360,4,111
361,4,136
362,4,145
363,3,1213
364,4,304
