Kmeans ID,Depth,Construction(us)
0,0,20236
1,1,4163
2,2,752
3,3,259
4,3,165
5,2,368
6,2,760
7,3,190
8,3,145
9,3,141
10,2,153
11,2,525
12,3,111
13,2,740
14,3,124
15,3,136
16,3,160
17,2,355
18,2,522
19,3,121
20,1,2373
21,2,285
22,3,112
23,2,209
24,2,197
25,2,333
26,2,317
27,2,305
28,2,477
29,3,132
30,3,144
31,2,320
32,1,2621
33,2,709
34,3,155
35,3,157
36,3,149
37,2,413
38,2,113
39,2,154
40,2,193
41,2,478
42,3,121
43,2,430
44,3,124
45,2,148
46,1,2092
47,2,526
48,3,105
49,3,194
50,2,302
51,2,204
52,2,138
53,2,390
54,3,151
55,2,435
56,1,1934
57,2,396
58,2,168
59,2,328
60,2,137
61,2,218
62,2,550
63,1,1129
64,2,150
65,2,228
66,2,143
67,2,250
68,2,111
69,1,912
70,2,170
71,2,161
72,2,151
73,1,3920
74,2,306
75,2,300
76,2,1114
77,3,327
78,3,273
79,3,179
80,3,126
81,2,456
82,2,401
83,2,386
84,2,811
85,3,214
86,3,109
87,3,195
88,2,128
