Kmeans ID,Depth,Construction(us)
0,0,325851
1,1,74499
2,2,2927
3,3,415
4,4,145
5,3,524
6,4,110
7,3,553
8,4,124
9,4,130
10,3,493
11,4,123
12,3,228
13,3,391
14,3,196
15,3,156
16,2,20690
17,3,985
18,4,186
19,4,260
20,4,178
21,4,149
22,3,1317
23,4,405
24,4,149
25,4,307
26,4,115
27,4,125
28,4,118
29,3,3976
30,4,1079
31,5,180
32,5,361
33,5,148
34,5,189
35,4,947
36,5,125
37,5,138
38,5,171
39,5,131
40,5,113
41,5,119
42,4,720
43,5,126
44,5,116
45,4,529
46,5,171
47,5,163
48,4,171
49,4,523
50,5,149
51,5,115
52,3,3022
53,4,446
54,4,451
55,5,123
56,5,113
57,4,146
58,4,107
59,4,504
60,5,122
61,5,117
62,4,532
63,5,211
64,4,383
65,4,490
66,3,1172
67,4,209
68,4,161
69,4,229
70,4,261
71,4,194
72,3,3768
73,4,606
74,5,134
75,4,403
76,5,112
77,5,109
78,4,554
79,5,108
80,5,114
81,4,207
82,4,282
83,4,494
84,4,599
85,5,129
86,5,196
87,4,649
88,5,185
89,5,108
90,3,4381
91,4,757
92,5,261
93,5,123
94,5,137
95,4,210
96,4,473
97,5,116
98,5,136
99,4,356
100,4,1063
101,5,241
102,5,117
103,5,158
104,5,140
105,5,116
106,5,160
107,4,519
108,5,145
109,5,117
110,4,423
111,4,611
112,5,136
113,5,118
114,3,2001
115,4,420
116,4,339
117,4,131
118,4,148
119,4,123
120,4,464
121,5,123
122,4,309
123,4,113
124,2,3042
125,3,151
126,3,572
127,4,149
128,4,156
129,3,656
130,4,142
131,4,111
132,3,391
133,3,195
134,3,658
135,4,115
136,3,310
137,3,180
138,2,5922
139,3,1458
140,4,266
141,4,322
142,4,152
143,4,219
144,4,199
145,4,201
146,3,826
147,4,166
148,4,149
149,4,172
150,3,830
151,4,175
152,4,147
153,4,178
154,4,115
155,4,122
156,3,338
157,4,115
158,3,544
159,4,130
160,3,512
161,3,828
162,4,161
163,4,154
164,4,127
165,4,128
166,3,628
167,4,113
168,4,151
169,2,12100
170,3,2094
171,4,238
172,4,200
173,4,246
174,4,317
175,4,144
176,4,165
177,4,358
178,4,438
179,3,1822
180,4,296
181,4,419
182,4,149
183,4,201
184,4,117
185,4,226
186,4,266
187,4,156
188,3,1629
189,4,134
190,4,379
191,5,115
192,4,238
193,4,109
194,4,194
195,4,193
196,4,197
197,4,180
198,3,2054
199,4,336
200,4,357
201,4,228
202,4,177
203,4,412
204,4,264
205,4,201
206,4,139
207,3,1972
208,4,438
209,5,136
210,4,185
211,4,186
212,4,305
213,4,229
214,4,229
215,4,260
216,4,190
217,3,879
218,4,135
219,4,169
220,4,178
221,4,123
222,4,122
223,3,1143
224,4,231
225,4,179
226,4,135
227,4,114
228,4,136
229,4,237
230,3,604
231,4,140
232,4,209
233,2,6171
234,3,1442
235,4,220
236,4,260
237,4,302
238,4,123
239,4,110
240,4,348
241,3,1042
242,4,164
243,4,185
244,4,122
245,4,117
246,4,238
247,3,525
248,4,122
249,4,115
250,3,1042
251,4,147
252,4,124
253,4,177
254,4,233
255,4,120
256,3,608
257,4,127
258,4,135
259,4,118
260,3,490
261,4,117
262,3,267
263,4,115
264,3,857
265,4,141
266,4,156
267,4,109
268,4,110
269,4,108
270,2,7417
271,3,1821
272,4,522
273,5,141
274,4,192
275,4,220
276,4,175
277,4,182
278,4,528
279,3,1720
280,4,339
281,4,236
282,4,211
283,4,151
284,4,120
285,4,482
286,5,111
287,4,186
288,3,893
289,4,182
290,4,299
291,4,184
292,3,492
293,3,317
294,3,234
295,3,403
296,4,111
297,3,1627
298,4,254
299,4,326
300,4,294
301,4,296
302,4,142
303,4,186
304,2,14586
305,3,2789
306,4,334
307,4,426
308,4,173
309,4,780
310,5,157
311,5,119
312,5,112
313,4,282
314,4,210
315,4,343
316,4,265
317,3,1359
318,4,277
319,4,294
320,4,222
321,4,339
322,4,125
323,3,2271
324,4,382
325,4,142
326,4,305
327,4,591
328,5,212
329,5,150
330,4,210
331,4,150
332,4,432
333,5,118
334,3,1523
335,4,283
336,4,214
337,4,166
338,4,368
339,4,249
340,3,1920
341,4,181
342,4,160
343,4,228
344,4,255
345,4,181
346,4,449
347,4,140
348,4,346
349,3,1259
350,4,380
351,4,143
352,4,229
353,4,114
354,4,222
355,3,2432
356,4,224
357,4,336
358,4,177
359,4,229
360,4,561
361,5,152
362,5,128
363,4,132
364,4,435
365,5,146
366,4,359
367,3,1098
368,4,194
369,4,311
370,4,194
371,4,111
372,4,164
373,1,35038
374,2,6756
375,3,958
376,4,193
377,4,134
378,4,134
379,4,215
380,4,162
381,3,1137
382,4,133
383,4,265
384,4,210
385,4,193
386,4,123
387,4,129
388,3,1129
389,4,264
390,4,190
391,4,162
392,4,135
393,4,164
394,4,155
395,3,788
396,4,123
397,4,109
398,4,123
399,4,138
400,3,653
401,4,241
402,4,127
403,3,844
404,4,272
405,4,245
406,4,122
407,3,325
408,4,116
409,3,913
410,4,293
411,4,173
412,4,130
413,2,2030
414,3,403
415,3,601
416,4,160
417,3,141
418,3,519
419,4,121
420,4,127
421,3,122
422,3,142
423,3,121
424,2,3181
425,3,579
426,4,108
427,4,130
428,4,156
429,3,299
430,3,726
431,4,132
432,3,522
433,3,411
434,3,336
435,3,249
436,2,4730
437,3,750
438,4,185
439,4,111
440,4,137
441,3,715
442,4,187
443,4,129
444,3,719
445,4,205
446,4,128
447,4,169
448,4,122
449,3,605
450,4,141
451,4,135
452,3,617
453,4,166
454,3,429
455,3,632
456,4,126
457,4,124
458,3,304
459,2,3987
460,3,777
461,4,156
462,4,216
463,4,178
464,3,994
465,4,136
466,4,195
467,4,141
468,4,135
469,4,109
470,4,154
471,3,118
472,3,597
473,4,111
474,4,113
475,4,105
476,3,475
477,3,601
478,4,141
479,4,154
480,3,373
481,4,111
482,2,9055
483,3,2050
484,4,147
485,4,196
486,4,460
487,4,169
488,4,275
489,4,225
490,4,180
491,4,411
492,3,2496
493,4,165
494,4,398
495,4,489
496,4,701
497,5,138
498,5,201
499,4,110
500,4,419
501,4,287
502,3,640
503,4,168
504,3,690
505,4,215
506,4,107
507,3,624
508,4,111
509,4,117
510,4,128
511,3,530
512,4,163
513,4,173
514,3,1415
515,4,210
516,4,206
517,4,409
518,4,178
519,4,187
520,3,783
521,4,162
522,4,136
523,4,117
524,2,2817
525,3,113
526,3,543
527,4,189
528,3,359
529,3,463
530,4,142
531,3,465
532,3,151
533,3,503
534,3,301
535,2,2250
536,3,374
537,3,423
538,3,136
539,3,502
540,4,134
541,4,120
542,3,530
543,4,115
544,3,150
545,3,181
546,1,74219
547,2,12631
548,3,2072
549,4,378
550,4,177
551,4,160
552,4,426
553,5,112
554,4,108
555,4,499
556,5,159
557,4,245
558,3,1497
559,4,262
560,4,128
561,4,176
562,4,144
563,4,137
564,4,194
565,4,258
566,4,249
567,3,2205
568,4,357
569,4,637
570,5,113
571,5,149
572,4,133
573,4,256
574,4,242
575,4,533
576,3,1710
577,4,345
578,4,206
579,4,276
580,4,355
581,4,188
582,4,114
583,4,140
584,3,1316
585,4,242
586,4,234
587,4,209
588,4,310
589,4,180
590,3,2505
591,4,635
592,5,131
593,5,128
594,5,181
595,4,509
596,5,121
597,4,156
598,4,209
599,4,322
600,4,284
601,4,188
602,4,202
603,3,391
604,4,110
605,3,1080
606,4,349
607,4,217
608,4,170
609,4,153
610,2,13544
611,3,2159
612,4,470
613,5,116
614,4,452
615,4,360
616,4,193
617,4,254
618,4,232
619,4,227
620,3,1875
621,4,301
622,4,439
623,5,107
624,4,320
625,4,307
626,5,117
627,4,206
628,4,160
629,3,1159
630,4,231
631,4,134
632,4,305
633,4,176
634,4,125
635,3,1929
636,4,364
637,5,125
638,4,202
639,4,263
640,4,246
641,4,155
642,4,171
643,4,222
644,4,320
645,3,1926
646,4,153
647,4,314
648,4,130
649,4,171
650,4,353
651,4,455
652,5,138
653,4,245
654,3,1285
655,4,211
656,4,210
657,4,151
658,4,195
659,4,198
660,4,203
661,3,2152
662,4,272
663,4,486
664,5,156
665,4,123
666,4,523
667,5,194
668,5,127
669,4,121
670,4,277
671,4,165
672,4,187
673,3,1222
674,4,303
675,4,131
676,4,151
677,4,159
678,4,140
679,4,273
680,2,7857
681,3,869
682,4,146
683,4,183
684,4,220
685,3,1276
686,4,173
687,4,113
688,4,214
689,4,151
690,4,238
691,4,126
692,4,189
693,3,1364
694,4,414
695,5,115
696,4,476
697,4,181
698,4,117
699,4,151
700,3,1354
701,4,181
702,4,178
703,4,150
704,4,123
705,4,289
706,4,202
707,4,113
708,4,140
709,3,388
710,4,110
711,3,1262
712,4,216
713,4,156
714,4,200
715,4,270
716,4,231
717,3,134
718,3,1239
719,4,332
720,4,350
721,5,144
722,4,213
723,4,132
724,4,116
725,2,9739
726,3,2203
727,4,406
728,5,129
729,4,158
730,4,258
731,4,170
