Kmeans ID,Depth,Construction(us)
0,0,20482
1,1,2391
2,2,695
3,3,167
4,3,133
5,2,430
6,2,270
7,2,227
8,2,319
9,2,319
10,1,2085
11,2,387
12,2,487
13,3,155
14,3,108
15,2,268
16,2,345
17,2,260
18,2,124
19,2,152
20,1,4433
21,2,494
22,3,171
23,2,237
24,2,669
25,3,127
26,3,146
27,3,129
28,2,655
29,3,203
30,3,110
31,2,230
32,2,338
33,2,1290
34,3,277
35,4,111
36,3,294
37,3,349
38,4,139
39,3,166
40,2,509
41,3,170
42,1,1993
43,2,270
44,2,153
45,2,367
46,2,249
47,2,320
48,2,186
49,2,203
50,2,268
51,1,1676
52,2,334
53,3,105
54,2,128
55,2,450
56,3,112
57,2,174
58,2,288
59,1,2533
60,2,575
61,2,361
62,2,189
63,2,514
64,3,120
65,3,147
66,2,442
67,3,159
68,2,246
69,2,229
70,1,660
71,2,128
72,2,132
73,1,3435
74,2,565
75,3,122
76,2,113
77,2,372
78,2,259
79,2,1270
80,3,228
81,3,289
82,3,127
83,3,119
84,3,297
85,2,198
86,2,266
87,2,383
