Kmeans ID,Depth,Construction(us)
0,0,811161
1,1,171923
2,2,19431
3,3,2588
4,4,486
5,4,321
6,4,297
7,5,111
8,4,220
9,4,297
10,4,383
11,5,107
12,4,223
13,4,362
14,3,1594
15,4,405
16,5,108
17,4,232
18,4,378
19,4,156
20,4,289
21,3,1828
22,4,265
23,4,246
24,4,166
25,4,294
26,4,232
27,4,234
28,4,150
29,4,288
30,3,4330
31,4,464
32,4,1278
33,5,256
34,5,130
35,5,195
36,5,221
37,5,153
38,5,204
39,5,109
40,4,567
41,5,174
42,4,462
43,5,120
44,4,287
45,4,412
46,5,151
47,4,264
48,4,551
49,5,123
50,5,115
51,3,3155
52,4,557
53,5,116
54,4,744
55,5,204
56,5,111
57,5,146
58,4,566
59,5,120
60,5,122
61,4,186
62,4,328
63,4,124
64,4,450
65,4,211
66,3,903
67,4,163
68,4,180
69,4,185
70,4,180
71,3,2507
72,4,692
73,5,170
74,4,551
75,5,119
76,5,107
77,4,210
78,4,194
79,4,160
80,4,202
81,4,412
82,5,139
83,4,143
84,3,2550
85,4,635
86,5,148
87,5,124
88,4,334
89,4,384
90,5,112
91,4,250
92,4,434
93,5,107
94,5,122
95,4,380
96,4,123
97,2,40200
98,3,8334
99,4,1275
100,5,212
101,5,253
102,5,194
103,5,151
104,5,154
105,5,121
106,5,172
107,4,1495
108,5,231
109,5,405
110,6,118
111,5,197
112,5,110
113,5,121
114,5,296
115,4,919
116,5,171
117,5,119
118,5,165
119,5,235
120,4,1033
121,5,149
122,5,284
123,5,140
124,5,172
125,5,167
126,4,832
127,5,158
128,5,150
129,5,126
130,5,168
131,5,125
132,4,672
133,5,139
134,5,118
135,4,1024
136,5,241
137,5,190
138,5,113
139,5,123
140,5,154
141,5,142
142,4,1013
143,5,154
144,5,242
145,5,231
146,5,162
147,3,5782
148,4,1031
149,5,221
150,5,408
151,5,113
152,5,107
153,5,114
154,4,670
155,5,132
156,5,131
157,5,140
158,4,149
159,4,947
160,5,202
161,5,182
162,5,111
163,5,147
164,4,575
165,5,161
166,4,537
167,5,115
