Kmeans ID,Depth,Construction(us)
0,0,126924
1,1,23983
2,2,6497
3,3,1328
4,4,195
5,4,124
6,4,108
7,4,309
8,4,234
9,4,167
10,4,131
11,3,614
12,4,165
13,4,144
14,4,160
15,3,268
16,3,1436
17,4,227
18,4,193
19,4,192
20,4,232
21,4,193
22,4,108
23,4,216
24,3,513
25,4,160
26,4,129
27,3,257
28,3,1337
29,4,319
30,4,183
31,4,240
32,4,209
33,4,118
34,4,119
35,3,852
36,4,219
37,4,108
38,4,127
39,4,174
40,2,991
41,3,275
42,3,154
43,3,124
44,3,201
45,2,2770
46,3,298
47,3,160
48,3,335
49,3,506
50,4,126
51,3,734
52,4,133
53,4,113
54,3,333
55,3,348
56,2,2031
57,3,468
58,4,109
59,3,530
60,4,114
61,3,136
62,3,457
63,3,226
64,3,126
65,2,2045
66,3,497
67,4,163
68,3,201
69,3,490
70,4,108
71,4,113
72,3,213
73,3,135
74,3,152
75,3,226
76,3,187
77,2,696
78,3,206
79,3,112
80,2,4415
81,3,601
82,4,174
83,4,253
84,3,1278
85,4,321
86,4,182
87,4,208
88,4,374
89,3,746
90,4,133
91,4,111
92,4,292
93,3,133
94,3,467
95,3,258
96,3,313
97,3,640
98,4,141
99,4,182
100,2,4443
101,3,617
102,4,131
103,4,108
104,3,321
105,3,444
106,4,138
107,4,115
108,3,1786
109,4,468
110,5,120
111,4,211
112,5,126
113,4,190
114,4,394
115,5,108
116,4,160
117,4,328
118,3,445
119,4,110
120,3,172
121,3,593
122,4,189
123,4,122
124,1,18594
125,2,1868
126,3,217
127,3,401
128,3,178
129,3,348
130,3,194
131,3,355
132,3,115
133,3,108
134,2,5210
135,3,189
136,3,152
137,3,263
138,3,1579
139,4,334
140,5,109
141,4,400
142,4,115
143,4,194
144,4,283
145,4,155
146,3,406
147,4,115
148,3,1637
149,4,125
150,4,420
151,4,406
152,4,236
153,4,140
154,4,231
155,3,244
156,3,774
157,4,224
158,4,108
159,2,3356
160,3,593
161,4,179
162,5,108
163,3,282
164,3,528
165,4,162
166,4,112
167,3,404
168,3,305
169,3,391
170,3,243
171,3,693
172,4,141
173,4,129
174,4,107
175,2,3282
176,3,556
177,4,122
178,3,408
179,4,112
180,3,988
181,4,171
182,4,145
183,4,115
184,4,232
185,4,116
186,3,323
187,3,345
188,3,182
189,3,123
190,3,454
191,2,1012
192,3,126
193,3,138
194,3,246
195,3,150
196,3,137
197,2,903
198,3,206
199,3,185
200,3,108
201,3,150
202,3,109
203,2,756
204,3,162
205,3,116
206,3,108
207,2,2079
208,3,501
209,4,116
210,3,158
211,3,118
212,3,211
213,3,293
214,3,482
215,3,317
216,1,17221
217,2,3308
218,3,420
219,3,415
220,3,195
221,3,829
222,4,180
223,4,151
224,4,113
225,4,144
226,3,595
227,4,173
228,3,787
229,4,149
230,4,140
231,4,117
232,2,3450
233,3,830
234,4,257
235,4,117
236,4,176
237,3,315
238,3,632
239,4,141
240,4,180
241,3,344
242,3,405
243,3,257
244,3,420
245,4,108
246,3,337
247,4,107
248,2,3681
249,3,841
250,4,199
251,4,127
252,4,187
253,4,139
254,3,224
255,3,591
256,4,130
257,3,429
258,3,662
259,4,121
260,4,121
261,4,152
262,3,371
263,3,380
264,3,232
265,2,1417
266,3,229
267,3,232
268,3,194
269,3,156
270,3,253
271,3,286
272,2,2522
273,3,488
274,3,466
275,4,109
276,4,151
277,3,554
278,4,129
279,3,365
280,3,408
281,3,236
282,2,465
283,3,207
284,2,770
285,3,192
286,3,156
287,3,145
288,2,1486
289,3,433
290,3,134
291,3,341
292,3,151
293,3,138
294,3,198
295,3,155
296,1,12415
297,2,1056
298,3,162
299,3,129
300,3,210
301,3,139
302,3,142
303,3,118
304,2,2540
305,3,499
306,3,170
307,3,522
308,4,120
309,3,108
310,3,264
311,3,593
312,4,112
313,3,213
314,3,270
315,2,1894
316,3,280
317,3,362
318,3,333
319,3,211
320,3,251
321,3,180
322,3,243
323,2,1094
324,3,188
325,3,222
326,3,188
327,3,178
328,3,122
329,3,112
330,2,1667
331,3,293
332,3,370
333,3,354
334,3,194
335,3,119
336,3,182
337,3,132
338,2,2541
339,3,343
340,3,184
341,3,213
342,3,375
343,3,370
344,3,384
345,3,274
346,3,459
347,4,108
348,2,999
349,3,333
350,3,156
351,3,119
352,3,117
353,3,197
354,2,533
355,3,111
356,1,13544
357,2,2462
358,3,252
359,3,399
360,3,538
361,4,107
362,3,322
363,3,209
364,3,258
365,3,196
366,3,341
367,2,2612
368,3,494
369,4,110
370,3,397
371,4,108
372,3,314
373,3,226
374,3,227
375,3,172
376,3,618
377,4,128
378,4,143
379,3,241
380,2,1189
381,3,376
382,4,117
383,3,124
384,3,141
385,3,246
386,3,145
387,2,1379
388,3,144
389,3,132
390,3,221
391,3,164
392,3,187
393,3,393
394,3,154
395,2,1488
396,3,335
397,3,425
398,4,113
399,3,282
400,3,158
401,3,208
402,2,773
403,3,236
404,3,145
405,3,238
406,2,750
407,3,114
408,3,110
409,3,106
410,3,112
411,2,2854
412,3,423
413,4,121
414,3,767
415,4,111
416,4,161
417,4,142
418,4,161
419,3,311
420,3,510
421,3,293
422,3,164
423,3,132
424,3,304
425,1,11411
426,2,2114
427,3,452
428,3,356
429,3,590
430,4,106
431,3,170
432,3,134
433,3,155
434,3,256
435,2,3081
436,3,777
437,4,143
438,4,118
