Kmeans ID,Depth,Construction(us)
0,0,809832
1,1,227665
2,2,47650
3,3,13174
4,4,2422
5,5,182
6,5,359
7,5,537
8,6,114
9,5,253
10,5,298
11,5,348
12,5,330
13,5,186
14,4,2877
15,5,565
16,6,106
17,6,115
18,5,424
19,5,179
20,5,168
21,5,629
22,6,131
23,6,182
24,5,329
25,5,364
26,6,116
27,5,262
28,4,1425
29,5,207
30,5,442
31,6,114
32,5,163
33,5,149
34,5,166
35,5,236
36,4,974
37,5,164
38,5,255
39,5,146
40,5,128
41,4,1891
42,5,274
43,5,466
44,6,183
45,5,163
46,5,183
47,5,216
48,5,123
49,5,223
50,5,305
51,4,1176
52,5,335
53,5,162
54,5,158
55,5,145
56,5,265
57,4,1134
58,5,210
59,5,109
60,5,120
61,5,113
62,5,280
63,5,108
64,5,156
65,4,1237
66,5,212
67,5,233
68,5,184
69,5,195
70,5,130
71,5,133
72,3,1208
73,4,301
74,4,232
75,4,138
76,4,160
77,4,151
78,3,4298
79,4,424
80,4,712
81,5,154
82,5,142
83,5,130
84,5,126
85,4,375
86,4,586
87,5,149
88,4,161
89,4,1186
90,5,308
91,6,140
92,5,155
93,5,187
94,5,253
95,4,504
96,5,133
97,4,304
98,3,3732
99,4,846
100,5,117
101,5,182
102,5,159
103,4,221
104,4,741
105,5,124
106,5,118
107,5,127
108,5,120
109,4,206
110,4,700
111,5,122
112,5,109
113,5,172
114,4,631
115,5,183
116,5,119
117,4,294
118,4,106
119,3,7318
120,4,959
121,5,159
122,5,142
123,5,112
124,5,168
125,5,167
126,4,993
127,5,196
128,5,161
129,5,200
130,5,177
131,4,219
132,4,125
133,4,2138
134,5,377
135,6,111
136,6,125
137,5,295
138,5,744
139,6,118
140,6,171
141,5,276
142,6,139
143,5,148
144,5,173
145,4,1095
146,5,255
147,5,165
148,5,125
149,5,187
150,5,219
151,4,819
152,5,128
153,5,194
154,5,184
155,5,116
156,4,911
157,5,196
158,5,147
159,5,130
160,5,270
161,3,3458
162,4,611
163,5,107
164,4,713
165,5,118
166,5,128
167,5,138
168,4,264
169,4,380
170,5,120
171,4,397
172,4,181
173,4,245
174,4,718
175,5,124
176,5,144
177,5,111
178,3,13095
179,4,1803
180,5,205
181,5,465
182,6,118
183,5,118
184,5,234
185,5,366
186,5,269
187,4,2473
188,5,333
189,5,347
190,5,272
191,5,417
192,5,410
193,5,224
194,5,240
195,5,276
196,6,132
197,4,866
198,5,107
199,5,168
200,5,135
201,5,190
202,4,1579
203,5,265
204,5,378
205,5,318
206,5,239
207,5,125
208,5,184
209,4,2175
210,5,371
211,5,209
212,5,320
213,5,395
214,5,218
215,5,409
216,5,296
217,4,1497
218,5,439
219,6,140
220,5,249
221,5,409
222,6,136
223,5,133
224,5,182
225,4,1193
226,5,349
227,5,129
228,5,143
229,5,248
230,5,129
231,5,187
232,4,1401
233,5,231
234,5,161
235,5,391
236,5,368
237,5,124
238,3,1942
239,4,211
240,4,344
241,4,232
242,4,287
243,4,235
244,4,181
245,4,324
246,4,127
247,2,31875
248,3,5240
249,4,426
250,5,110
251,4,877
252,5,128
253,5,222
254,5,142
255,5,108
256,4,638
257,5,108
258,5,152
259,4,309
260,4,1306
261,5,251
262,5,237
263,5,201
264,5,402
265,6,124
266,6,112
267,4,301
268,4,292
269,4,1075
270,5,151
271,5,187
272,5,116
273,5,162
274,5,164
275,5,115
276,5,171
277,3,4956
278,4,987
279,5,263
280,5,180
281,5,179
282,5,115
283,5,144
284,4,938
285,5,189
286,5,177
287,5,153
288,5,136
289,5,149
290,5,111
291,4,808
292,5,214
293,5,151
294,5,109
295,4,703
