Kmeans ID,Depth,Used Time Since Start(us)
0,0,814137
1,1,958577
2,2,976657
3,3,976846
4,3,978678
5,4,979148
6,5,979284
7,4,979494
8,4,979635
9,4,979773
10,4,980030
11,4,980171
12,4,980425
13,4,980682
14,3,982249
15,4,982470
16,4,982684
17,4,982985
18,4,983146
19,4,983348
20,4,983572
21,4,983840
22,3,984963
23,4,985198
24,4,985376
25,4,985534
26,4,985699
27,4,985808
28,4,985993
29,3,990667
30,4,991268
31,5,991382
32,5,991508
33,4,992782
34,5,993043
35,5,993290
36,5,993403
37,5,993605
38,5,993823
39,4,994038
40,4,994484
41,5,994642
42,4,995408
43,5,995619
44,5,995840
45,5,995968
46,4,996120
47,4,996986
48,5,997115
49,5,997291
50,5,997403
51,5,997590
52,4,997945
53,5,998076
54,3,1003429
55,4,1004004
56,4,1005081
57,5,1005271
58,5,1005492
59,5,1005630
60,5,1005785
61,5,1005904
62,5,1006047
63,4,1006750
64,5,1006887
65,5,1007023
66,5,1007170
67,4,1007498
68,4,1007872
69,4,1008732
70,5,1008919
71,5,1009029
72,5,1009188
73,5,1009404
74,4,1010029
75,5,1010223
76,5,1010398
77,4,1011222
78,5,1011398
79,5,1011515
80,5,1011658
81,5,1011823
82,5,1011947
83,3,1012341
84,3,1015172
85,4,1015606
86,4,1016246
87,5,1016402
88,5,1016524
89,4,1017294
90,5,1017488
91,5,1017611
92,5,1017726
93,4,1018074
94,4,1018225
95,4,1018453
96,4,1018664
97,2,1028650
98,3,1030406
99,4,1030566
100,4,1030787
101,4,1031227
102,5,1031352
103,4,1031561
104,4,1031721
105,4,1031929
106,4,1032202
107,4,1032323
108,3,1035015
109,4,1035758
110,5,1035867
111,5,1036019
112,5,1036167
113,5,1036309
114,5,1036418
115,4,1036864
116,5,1036971
117,4,1037347
118,4,1037576
119,4,1037745
120,4,1038117
121,4,1038349
122,4,1038496
123,3,1038872
124,4,1038991
125,3,1039845
126,4,1039977
127,4,1040109
128,4,1040286
129,4,1040432
130,3,1041037
131,4,1041160
132,4,1041310
133,3,1042565
134,4,1042808
135,4,1043125
136,4,1043318
137,4,1043629
138,3,1045195
139,4,1045395
140,4,1045637
141,4,1045818
142,4,1046077
143,4,1046239
144,4,1046366
145,4,1046803
146,3,1047535
147,4,1047744
148,4,1047907
149,4,1048078
150,2,1059060
151,3,1061713
152,4,1062236
153,5,1062360
154,4,1062947
155,5,1063150
156,4,1063368
157,4,1063498
158,4,1063777
159,4,1064111
160,4,1064614
161,5,1064746
162,3,1065954
163,4,1066252
164,4,1066363
165,4,1066541
166,4,1066722
167,4,1066977
168,3,1068720
169,4,1068919
170,4,1069191
171,4,1069374
172,4,1069483
173,4,1069877
174,4,1069997
175,4,1070331
176,4,1070481
177,3,1070903
178,4,1071030
179,3,1071580
180,4,1071723
181,4,1071861
182,3,1072598
183,4,1072757
184,3,1074990
185,4,1075513
186,5,1075669
187,5,1075780
188,5,1075913
189,4,1076262
190,4,1076430
191,4,1076690
192,4,1076925
193,4,1077389
194,5,1077501
195,4,1077684
196,3,1078687
197,4,1078839
198,4,1079084
199,4,1079331
200,4,1079481
201,2,1110830
202,3,1117163
203,4,1118735
204,5,1119041
205,5,1119332
206,5,1119743
207,5,1119876
208,5,1120009
209,5,1120214
210,4,1121328
211,5,1121516
212,5,1121752
213,5,1121923
214,5,1122105
215,5,1122291
216,4,1123001
217,5,1123110
218,4,1123558
219,4,1123778
220,4,1124530
221,5,1124741
222,5,1124896
223,4,1126040
224,5,1126372
225,5,1126515
226,5,1126803
227,5,1126934
228,4,1127239
229,3,1129318
230,4,1129995
231,5,1130104
232,5,1130264
233,4,1130721
234,5,1130878
235,5,1131029
236,4,1131285
237,4,1131508
238,4,1131855
239,3,1135273
240,4,1135810
