Kmeans ID,Depth,Construction(us)
0,0,815729
1,1,234837
2,2,16926
3,3,2581
4,4,227
5,4,358
6,4,457
7,5,116
8,4,355
9,4,264
10,4,180
11,4,114
12,4,647
13,5,109
14,5,122
15,3,730
16,4,163
17,4,114
18,4,126
19,4,130
20,3,781
21,4,130
22,4,131
23,4,146
24,4,121
25,3,389
26,3,788
27,4,188
28,4,157
29,4,144
30,3,8346
31,4,1514
32,5,243
33,5,288
34,5,178
35,5,186
36,5,187
37,5,192
38,5,146
39,5,129
40,4,1600
41,5,350
42,5,195
43,5,335
44,5,214
45,5,165
46,5,161
47,5,151
48,4,614
49,5,142
50,5,124
51,5,120
52,4,298
53,4,606
54,5,109
55,5,129
56,4,1351
57,5,205
58,5,140
59,5,226
60,5,141
61,5,114
62,5,169
63,5,215
64,5,158
65,4,681
66,5,136
67,5,143
68,5,142
69,4,1672
70,5,353
71,6,111
72,5,501
73,5,229
74,5,232
75,5,113
76,5,200
77,3,909
78,4,224
79,4,137
80,4,189
81,4,123
82,3,2259
83,4,368
84,4,399
85,5,117
86,5,139
87,4,478
88,5,136
89,4,188
90,4,134
91,4,354
92,4,193
93,4,191
94,2,23314
95,3,4156
96,4,527
97,5,144
98,5,123
99,4,232
100,4,390
101,4,986
102,5,254
103,5,153
104,5,163
105,4,244
106,4,505
107,4,410
108,4,851
109,5,188
110,5,127
111,5,114
112,3,3196
113,4,174
114,4,453
115,5,152
116,4,143
117,4,355
118,5,119
119,4,600
120,5,171
121,5,141
122,4,500
123,5,111
124,4,588
125,5,108
126,4,360
127,3,3060
128,4,513
129,5,132
130,4,192
131,4,483
132,4,725
133,5,145
134,5,183
135,5,134
136,4,431
137,4,335
138,4,284
139,3,4373
140,4,394
141,4,524
142,5,138
143,4,665
144,5,155
145,5,150
146,5,167
147,4,614
148,5,122
149,5,157
150,4,813
151,5,151
152,5,126
153,5,163
154,5,113
155,5,139
156,4,405
157,5,109
158,4,675
159,5,108
160,5,165
161,5,131
162,4,259
163,3,1857
164,4,181
165,4,190
166,4,490
167,4,154
168,4,292
169,4,473
170,5,136
171,5,125
172,3,2845
173,4,525
174,5,138
175,4,545
176,5,150
177,4,325
178,5,108
179,4,317
180,4,409
181,5,113
182,4,262
183,4,130
184,4,363
185,3,2770
186,4,542
187,5,115
188,4,210
189,4,470
190,5,128
191,5,112
192,4,170
193,4,589
194,5,127
195,5,130
196,5,112
197,4,292
198,4,180
199,4,319
200,3,1246
201,4,278
202,4,204
203,4,226
204,4,199
205,4,121
206,2,29175
207,3,5063
208,4,723
209,5,118
210,5,122
211,5,128
212,5,118
213,4,631
214,5,108
215,5,167
216,4,296
217,4,645
218,5,111
219,5,114
220,5,177
221,4,491
222,5,129
223,5,132
224,5,118
225,4,367
226,4,820
227,5,157
228,5,148
229,5,132
230,4,1095
231,5,199
232,5,390
233,5,196
234,3,3786
235,4,618
236,4,269
237,4,795
238,5,126
239,5,211
240,5,132
241,5,151
242,4,610
243,5,160
244,5,122
245,4,616
246,5,132
247,5,122
248,4,297
249,4,522
250,4,268
251,3,1969
252,4,478
253,4,295
254,4,170
255,4,244
256,4,255
257,4,134
258,4,271
259,4,166
260,3,4724
261,4,833
262,5,127
263,5,200
264,5,112
265,4,1247
266,5,218
267,5,234
268,5,180
269,5,186
270,5,136
271,5,133
272,5,132
273,4,587
274,5,113
275,5,125
276,5,218
277,4,450
278,5,131
279,4,460
280,5,113
281,4,484
282,4,717
283,5,150
284,5,145
285,5,178
286,3,1865
287,4,364
288,4,245
289,4,298
290,4,168
291,4,117
292,4,184
293,4,348
294,4,168
295,3,3649
296,4,687
297,5,150
298,4,776
299,5,143
300,5,147
301,5,184
302,5,137
303,4,262
304,4,309
305,4,383
306,4,429
307,5,117
308,4,531
309,5,128
310,5,156
311,4,307
312,3,3097
313,4,758
314,5,178
315,5,175
316,5,120
317,4,619
318,5,108
319,5,135
320,5,144
321,5,142
322,4,442
323,4,337
324,5,107
325,4,166
326,4,303
327,4,238
328,4,231
329,3,5247
330,4,862
331,5,154
332,5,226
333,5,142
334,5,190
335,4,657
336,5,126
337,5,119
338,5,135
339,4,446
340,4,758
341,5,163
342,5,191
343,5,118
344,4,965
345,5,167
346,5,165
347,5,169
348,5,169
349,5,141
350,4,405
351,5,131
352,4,327
353,5,115
354,4,870
355,5,208
356,5,115
357,5,134
358,5,136
359,2,30998
360,3,1814
361,4,322
362,4,357
363,4,122
364,4,182
365,4,457
366,4,118
367,4,127
368,4,193
369,3,4171
370,4,734
371,5,159
372,5,151
373,4,772
374,5,163
375,5,141
376,5,182
377,4,477
378,5,119
379,4,260
380,4,685
381,5,168
382,5,139
383,5,110
384,4,298
385,4,447
386,5,123
387,4,540
388,5,118
389,5,151
390,3,565
391,4,154
392,3,3971
393,4,591
394,5,173
395,5,120
396,4,695
397,5,190
398,5,158
399,4,270
400,4,725
401,5,190
402,5,115
403,4,282
404,4,202
405,4,358
406,4,895
407,5,132
408,5,147
409,5,173
410,5,119
411,5,144
412,3,3537
413,4,537
414,5,186
415,4,531
416,5,143
417,5,138
418,4,442
419,5,136
420,4,407
421,4,634
422,5,115
423,5,142
424,4,502
425,5,114
426,5,116
427,4,262
428,4,217
429,3,5554
430,4,1081
431,5,123
432,5,234
433,5,250
434,5,119
435,5,168
436,4,1513
437,5,143
438,5,250
439,5,301
440,5,183
441,5,177
442,5,123
443,5,284
444,4,576
445,5,114
446,5,196
447,4,285
448,4,462
449,5,119
450,5,138
451,4,1037
452,5,194
453,5,126
454,5,145
455,5,143
456,5,122
457,5,193
458,4,269
459,4,322
460,3,6894
461,4,605
462,5,165
463,5,158
464,4,1411
465,5,222
466,5,315
467,5,139
468,5,194
469,5,107
470,5,151
471,5,139
472,5,184
473,4,920
474,5,222
475,5,196
476,5,113
477,4,920
478,5,136
479,5,174
480,5,165
481,5,197
482,4,1079
483,5,168
484,5,196
485,5,150
486,5,116
487,5,125
488,5,163
489,4,441
490,5,112
491,4,398
492,4,1167
493,5,174
494,5,156
495,5,169
496,5,239
497,5,125
498,3,4485
499,4,1155
500,5,159
501,5,129
502,5,207
503,5,114
504,5,203
505,5,150
506,5,132
507,4,488
508,5,117
509,5,141
510,4,276
511,4,364
512,4,537
513,5,132
514,4,1115
515,5,204
516,5,207
517,5,170
518,5,124
519,5,147
520,5,151
521,4,570
522,5,124
523,2,32542
524,3,4031
525,4,672
526,5,205
527,5,167
