Kmeans ID,Depth,Used Time Since Start(us)
0,0,20154
1,1,23666
2,2,24231
3,3,24378
4,2,25065
5,3,25187
6,3,25299
7,3,25434
8,2,25707
9,2,26319
10,3,26451
11,3,26563
12,2,27157
13,3,27295
14,2,27522
15,2,27993
16,2,28288
17,1,30383
18,2,30767
19,3,30877
20,2,31173
21,2,31315
22,2,31563
23,2,31748
24,2,32073
25,2,32477
26,3,32585
27,1,36798
28,2,37098
29,2,37614
30,3,37726
31,2,38261
32,2,39295
33,3,39677
34,4,39796
35,3,39912
36,3,40121
37,2,40524
38,2,41377
39,3,41504
40,3,41822
41,3,42002
42,2,42323
43,2,42614
44,1,44659
45,2,45190
46,3,45302
47,3,45420
48,2,45589
49,2,45754
50,2,45936
51,2,46243
52,2,46592
53,2,46881
54,1,48961
55,2,49510
56,2,49844
57,2,49995
58,2,50167
59,2,50814
60,3,51096
61,1,51996
62,2,52117
63,2,52323
64,2,52490
65,2,52619
66,2,52737
67,1,53754
68,2,53877
69,2,54132
70,2,54250
71,2,54417
72,2,54530
73,2,54711
74,1,58171
75,2,58699
76,3,58813
77,3,58934
78,2,59334
79,3,59450
80,2,59791
81,2,60216
82,2,60459
83,2,60847
84,2,61349
85,3,61483
86,2,62011
87,3,62140
