Kmeans ID,Depth,Used Time Since Start(us)
0,0,20310
1,1,25912
2,2,26570
3,3,26679
4,3,26834
5,3,26975
6,2,28394
7,3,28612
8,3,28816
9,3,28950
10,3,29263
11,4,29390
12,3,29663
13,3,29813
14,2,30627
15,3,30768
16,3,30916
17,3,31058
18,2,31323
19,2,31827
20,3,32062
21,2,33239
22,3,33349
23,3,33748
24,3,33910
25,3,34064
26,3,34318
27,2,34627
28,2,34782
29,1,39270
30,2,39576
31,2,40201
32,3,40324
33,3,40436
34,2,40840
35,2,41612
36,3,41787
37,3,41946
38,3,42068
39,2,42467
40,3,42594
41,3,42743
42,2,43567
43,3,43813
44,3,43989
45,3,44122
46,3,44248
47,2,44777
48,3,44934
49,2,45568
50,3,45709
51,3,45879
52,3,46022
53,1,47873
54,2,48428
55,3,48537
56,3,48770
57,3,48878
58,2,49060
59,2,49188
60,2,49483
61,3,49605
62,2,49825
63,2,49963
64,2,50078
65,2,50304
66,1,52256
67,2,52485
68,2,52914
69,3,53043
70,2,53404
71,3,53539
72,2,53680
73,2,53945
74,2,54179
75,2,54314
76,2,54513
77,1,57207
78,2,57902
79,3,58024
80,3,58168
81,2,58447
82,2,58732
83,2,58919
84,2,59146
85,2,59401
86,2,59818
87,2,60195
88,1,61117
89,2,61267
90,2,61439
91,2,61567
92,2,61780
93,1,63231
94,2,63426
95,2,63676
96,2,63870
97,2,64130
98,2,64271
99,2,64409
100,2,64601
101,1,65125
102,2,65237
