Kmeans ID,Depth,Construction(us)
0,0,125875
1,1,11079
2,2,2399
3,3,547
4,4,130
5,3,289
6,4,117
7,3,458
8,3,407
9,3,172
10,3,354
11,3,149
12,2,3081
13,3,484
14,4,127
15,3,740
16,4,150
17,4,156
18,4,135
19,3,413
20,4,113
21,3,186
22,3,362
23,3,514
24,3,181
25,3,260
26,2,986
27,3,170
28,3,146
29,3,200
30,3,149
31,2,810
32,3,233
33,3,183
34,2,401
35,2,581
36,3,115
37,3,116
38,3,128
39,2,359
40,2,2409
41,3,277
42,3,419
43,4,107
44,3,161
45,3,246
46,3,349
47,3,259
48,3,144
49,3,598
50,4,134
51,4,110
52,1,31566
53,2,4355
54,3,525
55,4,145
56,3,255
57,3,231
58,3,919
59,4,223
60,4,167
61,4,216
62,3,173
63,3,249
64,3,1936
65,4,426
66,5,113
67,4,207
68,4,239
69,4,481
70,5,117
71,5,118
72,4,174
73,4,108
74,4,235
75,2,3452
76,3,397
77,4,117
78,4,112
79,3,345
80,4,139
81,3,284
82,3,794
83,4,185
84,4,107
85,4,162
86,4,131
87,3,551
88,4,170
89,4,120
90,3,296
91,3,527
92,4,109
93,4,127
94,4,159
95,3,290
96,2,2537
97,3,608
98,4,243
99,3,390
100,4,113
101,3,117
102,3,233
103,3,340
104,4,125
105,3,453
106,4,167
107,3,234
108,3,244
109,2,5164
110,3,700
111,4,152
112,4,120
113,4,109
114,3,650
115,4,152
116,3,417
117,3,531
118,4,108
119,4,108
120,3,873
121,4,180
122,4,182
123,4,195
124,4,147
125,3,863
126,4,157
127,4,113
128,4,132
129,4,109
130,4,160
131,3,500
132,4,121
133,4,128
134,3,634
135,4,111
136,4,130
137,4,122
138,2,3849
139,3,1029
140,4,392
141,5,126
142,5,114
143,4,113
144,4,219
145,3,538
146,4,117
147,3,319
148,3,870
149,4,266
150,4,275
151,4,193
152,3,305
153,3,256
154,3,607
155,4,157
156,4,111
157,4,157
158,2,4139
159,3,343
160,3,246
161,3,307
162,3,363
163,3,800
164,4,160
165,4,171
166,4,195
167,4,120
168,3,227
169,3,426
170,4,117
171,3,1449
172,4,279
173,4,266
174,4,122
175,4,165
176,4,210
177,4,320
178,2,4719
179,3,1206
180,4,425
181,4,207
182,4,112
183,4,246
184,3,867
185,4,153
186,4,106
187,4,142
188,4,178
189,4,215
190,3,721
191,4,193
192,4,213
193,4,110
194,3,531
195,3,568
196,4,113
197,3,336
198,3,207
199,3,397
200,4,116
201,4,107
202,2,2733
203,3,285
204,3,221
205,3,677
206,4,154
207,4,119
208,3,404
209,3,153
210,3,480
211,4,121
212,3,253
213,3,354
214,1,13848
215,2,1910
216,3,183
217,3,595
218,4,272
219,3,225
220,3,232
221,3,138
222,3,142
223,3,136
224,3,308
225,2,3690
226,3,1027
227,4,236
228,4,109
229,4,235
230,4,166
231,4,155
232,3,477
233,4,109
234,3,484
235,4,141
236,4,117
237,3,371
238,3,403
239,3,181
240,3,269
241,3,509
242,2,542
243,3,140
244,3,136
245,3,148
246,2,1064
247,3,147
248,3,183
249,3,169
250,3,161
251,3,198
252,2,3353
253,3,518
254,4,115
255,4,113
256,3,684
257,4,115
258,4,132
259,4,111
260,4,138
261,3,428
262,4,119
263,3,189
264,3,561
265,4,132
266,4,116
267,4,123
268,3,349
269,3,451
270,4,151
271,3,220
272,2,2521
273,3,505
274,4,183
275,4,117
276,3,508
277,4,236
278,3,302
279,3,160
280,3,404
281,3,450
282,4,110
283,3,250
284,2,360
285,2,307
286,1,6829
287,2,1080
288,3,266
289,3,167
290,3,151
291,3,195
292,2,1057
293,3,150
294,3,164
295,3,207
296,3,138
297,3,271
298,2,932
299,3,175
300,3,211
301,3,196
302,3,177
303,2,1086
304,3,187
305,3,161
306,3,188
307,3,131
308,3,143
309,3,107
310,3,154
311,2,368
312,3,108
313,2,930
314,3,127
315,3,150
316,3,134
317,3,172
318,3,175
319,2,356
320,2,890
321,3,159
322,3,148
323,3,179
324,3,128
325,1,12264
326,2,2721
327,3,786
328,4,146
329,4,163
330,4,115
331,4,117
332,4,178
333,3,341
334,3,214
335,3,182
336,3,299
337,3,196
338,3,387
339,3,348
340,2,1449
341,3,234
342,3,231
343,3,146
344,3,176
345,3,169
346,3,211
347,3,127
348,2,3506
349,3,1023
350,4,254
351,4,158
352,4,209
353,4,161
354,3,578
355,3,244
356,3,351
357,4,134
358,3,467
359,4,158
360,3,145
361,3,304
362,3,431
363,4,128
364,4,121
365,2,921
366,3,167
367,3,111
368,3,160
369,3,156
370,3,116
371,2,761
372,3,132
373,3,132
374,2,961
375,3,243
376,3,121
377,3,242
378,3,112
379,3,131
380,2,1154
381,3,178
382,3,143
383,3,132
384,3,120
385,3,314
386,3,157
387,2,875
388,3,117
389,3,115
390,3,152
391,3,125
392,3,231
393,1,16512
394,2,4110
395,3,985
396,4,167
397,4,157
398,4,187
399,4,164
400,4,127
401,4,215
402,3,505
403,4,114
404,3,579
405,3,851
406,4,253
407,4,269
408,3,296
409,4,112
410,3,108
411,3,626
412,4,118
413,3,245
414,2,2771
415,3,404
416,3,481
417,4,138
418,3,289
419,3,324
420,3,493
421,4,158
422,3,214
423,3,257
424,3,379
425,2,1048
426,3,222
427,3,268
428,3,119
429,3,135
430,3,152
431,2,1406
432,3,296
433,3,197
434,3,223
435,3,181
436,3,274
437,2,1153
438,3,118
439,3,319
440,3,418
441,3,120
442,2,1025
443,3,147
444,3,198
445,3,128
446,3,138
447,3,188
448,2,2671
449,3,220
450,3,739
451,4,130
452,4,131
453,4,119
454,3,612
455,4,112
456,4,160
457,4,125
458,3,249
459,3,259
460,3,136
461,3,500
462,2,2328
463,3,581
464,4,116
465,4,124
466,3,660
467,4,111
468,4,117
469,3,404
470,4,142
471,3,301
472,3,163
473,1,11835
474,2,666
475,3,137
476,3,134
477,3,125
478,2,2755
479,3,159
480,3,684
481,4,180
482,4,146
483,3,613
484,4,147
485,4,150
486,3,242
487,3,176
488,3,372
489,3,337
490,3,244
491,2,1850
492,3,279
493,3,339
494,3,214
495,3,247
496,3,208
497,3,204
498,3,228
499,3,176
500,2,1785
501,3,322
502,3,131
503,3,315
504,3,242
505,3,325
506,3,402
507,4,142
508,2,1391
509,3,193
510,3,213
511,3,182
512,3,175
513,3,183
514,3,119
515,3,280
516,2,860
517,3,260
518,3,180
519,3,158
520,2,1354
521,3,372
522,3,157
523,3,183
524,3,209
525,4,108
526,3,125
527,3,234
528,3,115
529,2,1088
530,3,246
531,3,282
532,3,158
533,3,149
534,3,115
535,1,22773
536,2,4248
537,3,1367
538,4,404
539,4,252
540,4,258
541,4,154
542,4,165
543,4,111
544,3,346
545,3,661
546,4,185
547,3,135
548,3,407
549,3,246
550,3,793
551,4,172
552,4,134
553,4,127
554,4,141
555,4,117
556,3,378
557,4,111
558,2,5885
559,3,1109
560,4,135
561,4,177
562,4,196
563,4,164
564,4,107
565,4,180
566,4,117
567,3,375
568,3,1016
569,4,297
570,4,192
571,4,116
572,4,112
573,4,111
574,4,111
575,3,176
576,3,492
577,4,110
578,3,1488
579,4,308
580,4,457
581,5,141
582,5,124
583,4,140
584,4,115
585,4,232
586,3,989
587,4,233
588,4,138
589,4,116
590,4,111
591,4,114
592,4,145
593,3,289
594,2,1268
595,3,206
596,3,134
597,3,275
598,3,180
599,3,138
600,3,153
601,3,118
602,2,1970
603,3,386
604,3,366
605,3,174
606,3,235
607,3,338
608,3,310
609,3,161
610,2,2780
611,3,541
612,4,216
613,3,444
614,4,113
615,3,316
616,3,213
617,3,249
618,3,174
619,3,292
620,3,649
621,4,118
622,2,2457
623,3,214
624,3,412
625,3,316
626,3,200
627,3,302
628,3,412
629,3,306
630,3,469
631,4,107
632,2,1160
633,3,169
634,3,259
635,3,129
636,3,109
637,3,336
638,4,116
639,2,2862
640,3,387
641,3,726
642,4,110
643,4,184
644,4,109
645,3,130
646,3,255
647,3,160
648,3,173
649,3,445
650,3,663
651,4,158
652,4,196
